name,id
Tahoe King,38798940
Grandview Express,38798941
Easy Rider Express,38798991
Rock Garden,38798992
Nob Hill,38798993
Short Stuff,38798994
El Dorado,38798995
West Bowl Express,38798997
Sugar n' Spice,256668342
,256671377
,256671378
,256671379
,256671380
Upper Dynamite,256671381
Lower Dynamite,256671382
Upper Snowshoe,256671383
Marten,256671384
Lower Snowshoe,256671385
Jackrabbit,256671386
Hemlock,256671387
Short Swing,256671388
Spur,256671389
Upper Main,256671390
Lower Main,256671391
Corkscrew,256671392
Echo,256671393
Aspen,256671394
Aspen West,256671395
Bear,256671396
Upper Sleighride,256671397
Lower Sleighride,256671398
Dogwood,256671400
Beaver,256671401
Marmot,256671402
Clipper,256671403
Upper Powderhorn,256671404
Lower Powderhorn,256671405
Pyramid,256671406
Bashful,256671407
Lower Bashful,256671408
Horsetail,256671409
Chute,256671410
Royal Trail,256671411
Broadway,256671412
Easy Street,256671413
Wagon Trail,256671414
Smokey,256671415
Coyote,256671416
Lobo,256671417
The Alley,256671418
Puma,256671419
Rerun,256671420
Wild Mountain Magic Carpet,258134360
Thunder Gulch Magic Carpet,258134361
Slider Magic Carpet,258134645
Chili Magic Carpet,258134646
,772334103
,772467702
,772467703
Avalanche Bowl,772467759
Jack's Bowl,772467760
Huckleberry Canyon,772467761
,772467778
,772467781
