name,id
Lower Sawmill,17143728
5-Chair,17144390
Colorado SuperChair,23259944
Independence SuperChair,23259945
Peak 8 SuperConnect,23259946
Mercury SuperChair,23259960
Falcon SuperChair,23259961
Crystal,23259968
Cimarron,23259986
C-Chair,23259987
Beaver Run SuperChair,23259988
Imperial Express SuperChair,23260004
6-Chair,23260005
Horseshoe Bowl T-Bar,23260006
QuickSilver SuperChair,23260007
E-Chair,23260016
Snowflake,31535680
Rip's Ride,31535691
BreckConnect Gondola,31535782
Spitfire,37353751
Corsair,37353752
Doublejack,37353753
Pika,37353756
Crescendo,127129008
Power line,127129009
Springmeier,127129010
Springmeier,127129011
Callie's Alley,127129013
Dyersville,127129014
Swinger,127129015
Spruce,127129016
Twister,127129018
High Anxiety,127129288
Boreas,127129289
Rounder's,127129290
Little Johnny,127129292
Pathfinder,127129646
Duke's Run,127129647
Northstar,127129649
Dukes Run,127129650
White Crown,127131493
Debbie's Alley,127131494
Forget Me Not,127131496
Boundary Chutes,127131499
Ptarmigan,127131500
Lower Forget-Me-Not,127132083
Claimjumper,128929015
Claimjumper,128929016
Pioneer,128929352
Swan City,128929946
Fort Mary B,128929947
Wirepatch,128930452
Lincoln Meadows,128930453
Monte Cristo,128930454
Angels Rest,128930455
Lower Boneyard,128932116
Lower Psychopath,128932117
Frosty's Freeway,128932118
Southern Cross,128932120
Mach 1,128932721
Goodbye Girl,128932722
Upper 4 o'clock,128932723
Tunnel,128932724
Rendezvous,128932725
Tiger,128932726
Gold King,128941949
Cashier,128941952
Columbia,128941954
Gondola Ski Back-Parking Lot Access,128941955
Volunteer,128941958
,128941962
Upper Peak 8 Transfer,128941965
Lower 4 O'Clock,128941969
American,128941971
Volunteer,128941974
Crosscut,128941977
American,128941978
Peerless,128941979
Bonanza,128941982
Shock,128941984
Shock,128941985
Briar Rose,128943481
Silverthorne,128943482
A-Chair,128943483
Lower Lehman,128943484
Sundown,128943485
Red Rover,128943486
Upper Lehman,128943487
Sizzler,128943488
Cashier,128943489
Wacky's Chute,128952687
Centennial,128952688
9 Lives,128952689
Zoot Chute,128952690
Bronc,128952691
Snow White,128952692
Flapjack,128952694
Easy Street,128952695
Claimjumper,129449248
Columbine,129449249
Columbine,129449250
Gondola Ski Back-Parking Lot Access,129449251
Gondola Ski Back-Parking Lot Access,129449252
Gondola Ski Back-Parking Lot Access,129449253
Gondola Ski Back-Parking Lot Access,129449254
Rocky Mountain SuperChair,129449255
Snowflake Access,129449256
Twister,129449258
Lost Horizon,129449261
Springmeier,129449263
Swinger,129449266
Briar Rose,129586761
Columbia,129586762
Country Boy,129586763
Eldorado,129586764
Frontier,129586766
Grits,129586767
King's Way,129586768
Lower American,129586769
Lower Sawmill,129586770
Sawmill,129586771
Silverthorne,129586772
Sundown Access,129586773
Wellington,129586774
Wirepatch,129586776
,129586783
Silverthorne,129586784
Little Burn,129594197
Sundown,129594199
Olympian's Bridge,133428470
,225485504
Snowflake,225585481
Snowflake,225585482
Snowflake,225585483
Peak 8 Gondola Stop,225853052
Peak 7 Gondola Stop,225853079
Shock Hill Gondola Stop,225927427
,258686272
,258686273
,258687189
,258687190
Trygve's Platter,258687507
,258689562
,258689777
,258689778
Zendo Chair,268511248
Kensho SuperChair,268512446
Bliss,268512447
Déjà Vu,268512448
Barton Breezeway,268512449
Reverie,268512450
Intuition,268512507
Tom's Mom,329393801
Toms Baby,329393802
Inferno,329393803
Devils Crotch,329393804
Hades,329393954
Purgatory,329393955
Mine Shaft,329393956
Lower Sawmill,427153276
Columbine,438360555
Lower Forget-Me-Not,438360556
Monte Cristo,438360557
Dyersville,438739195
Dyersville,438739196
Middle 4 O'Clock,438739197
Middle 4 O'Clock,438739198
Middle 4 O'Clock,438739199
Middle 4 O'Clock,438739200
Peerless,438739201
Peerless,438739202
Peerless,438739203
Lower Sawmill,438743968
Lower Sawmill,438743969
Lower Sawmill,438743970
Lower Sawmill,438743971
Lower Sawmill,438743972
Silverthorne,438743973
Lower 4 O'Clock,438743983
Blue Sky,438934109
,469497454
Adios,469497457
East Snowbird,469497459
Middle Snowbird,469497462
West Snowbird,469497465
No Name,469497467
Hombre,469497470
Amen,469497472
Lobo,469497474
Solitude,469497477
Too Much,469497479
Quandry,469497481
Double Barrel,469497483
Way Out,469497485
Mustang,470098256
Blackhawk,470098257
Trinity,470098258
Elan,470098259
Dark Rider,470098260
Quiver,470098261
Lost Horizon,685758972
Delirium,685758973
,685758974
,685758975
Euphoria,685758976
Daydream,685758977
Nirvana,685758978
Beyond Bowl,685758979
Breathless,685758980
Elysian Fields,685758981
Angels Rest,685758982
Imperial Ridge,685758983
Horseshoe Bowl,685758984
Alpine Alley,685758985
The Burn,685758986
,685758987
Trygve's,685758988
,685758989
Imperial Bowl,685760354
George's Thumb,685760355
Whale's Tail,685760356
Peak 7 Bowl,685760357
The Dunes,685760358
Nuggets,685760711
Snowflake Access,720924188
Snowflake Access,720924191
Lower 4 O'Clock,723895957
Lower 4 O'Clock,723895958
Wanderlust,776343582
Ore Bucket,776343583
Art's Bowl,776343584
Whiskey River,776343585
The Six Senses,776343586
,776343587
Xanadu,776343588
Serenity Bowl,776343589
Twin Chutes,776343590
The Back Nine,776343591
Spitfire,777194845
CJ's Cabin,777194846
Freedom Superchair,842876947
