name,id
Crotched Rocket,255586621
Wonder Carpet,255586622
Valley,255586623
Park Lift,255586624
West,255586625
Launch Pad,260175540
Pluto's Plunge,360385717
Moon Walk,360385804
Milky Way,360386131
Meteor (FIS Trail),360386396
UFO,360386476
Equinox,360386783
Eclipse,360386829
Retro,360386837
Satellite Summit,360387653
Jupiter's Storm,360387654
Cosmic Blast,360387655
NCC-1701,360387755
Galaxy,360387756
Super Nova,360389369
Velocity,360389370
Shooting Star,360389371
Big Dipper,360389372
Magnitude,360389373
CM Park,360389374
Comet Drop,360389701
Comet,360389705
Re-Entry,360389708
Zero-G Progression Park,360390345
Satellite Summit,360391155
Blastoff,547534559
Darkstar Glade,547535228
Final Frontier Glade,547535230
Solstice Glade,547535233
