name,id
Sunrise Express,30907653
Shooting Star,30907662
Ursa Express,30907676
American Express,30907682
Snow Bowl Express,30907718
Summit Gondola,30907748
South American,30907754
Solstice,30922669
Villager,32640346
Tamarack,32640398
Shooter,32654104
,32654113
Lower Kidderbrook,32654114
Lower Middlebrook,32654267
Upper Kidderbrook,32683177
,32683179
Upper Kidderbrook,32683180
,32683181
Black Bear,32683182
Upper Middlebrook,32683183
Bear Down,32683184
Churchill Downs,32683185
Free Fall,32683186
Upper Downeaster,32683398
Frank's Fall Line,32683399
Upper Tamarack,32683467
North American,32683468
Upper Standard,32683469
Big D,32683661
Chute,32683666
Bear Bottom,32683677
Grizzly Bear,32683678
Chute,32683680
Polar Bear,32683682
Sunriser Supertrail,32683684
Upper Spruce,32683737
Lower Spruce,32683739
Interstate,32683740
Upper East Meadow,32683741
Upper West Meadow,32683742
Lower East Meadow,32683743
Lower West Meadow,32683744
Lower Wanderer,32683745
Cabot's Run,32683792
Old Log Road,32683793
Drifter Link,32683794
Lower Slalom Glade,32683796
Lower Drifter,32683799
Lower Grizzly,32684095
Lower Grizzly,32684096
Suntanner,32684123
Mike's Way,32684180
Way Home,32684206
Upper Liftline,32684289
Lower Liftline,32684290
Upper Slalom Glade,32684291
Upper Drifter,32684293
Lower Switchback,32689347
,32689385
,32689493
Flukey's Run,32689592
Work Road,33067138
Upper Wanderer,33067184
Janeway Jct.,33067199
Get My Drift,33067202
Lower Downeaster,52108712
Sun Bowl Express,52108713
Gentle Ben,52108714
Cub Carpet,191577640
,191577641
,191577644
Craig's Run,263061872
White Birch,263061873
Underpass,263061874
Lower Tamarack,263061875
Runaway,263061876
Yodeler Express,263061877
Old Smoothie,263061878
Lower Standard,263061880
Snow Bowl Alley,263061881
Parkway,263061882
Yodeler,263061883
Mark's Run,263061884
Yodeler,263061885
Village Walk,263061886
Beeline,263061887
Overpass,263061888
Betwixt,263061889
Grizzly Access,263061890
Tink's Link,263061891
Duck Soup,263061892
Hemlock,263061893
Downtowner,263061894
Tyrolienne,263061896
Daniel Webster,263061897
Solstice Way,263062627
Buckshot,263062628
Old No. 8,263062629
Shortcut Big Ben,263062630
East Byrneside,263062631
91 Extension,263062632
Big Ben,263062633
Ethan's Alley,263062634
91,263062635
Rick's Catch 22,263062914
Sun Beam,263062915
Rising Star,263062917
Rimeline,263062973
Short Cut Gentle Ben,263062974
Treetop Way,263063347
Mainline,263063350
Home Run,263063353
Lad's Legacy,263063355
Liftline Cut-thru,405694009
World Cup,405791605
World Cup,405791707
,406216058
,406216060
,406247739
,436248969
,436249097
Sunriser Supertrail,436280591
,436287076
Ursa Express,436287138
South American,436288716
Summit Gondola,436290352
Solstice Way,436306768
Solstice Way,436306771
Dino's Drop,749970316
Upper Wanderer,749992844
,749992845
Bear Botttom,749992846
,750314055
,750314056
Rowley's Run,750314057
Buster's Trail,750314058
,750314059
,750314060
,750314061
,750314062
Upper Kidderbrook,750314063
,750314064
,750314065
,750314066
Yodeler,750314068
Spillway,750314069
Lower Tamarack,750314070
,750314071
,750314073
,750314074
,750314075
,750314076
Yodeler,750314077
,750314078
Dino's Drop,750314081
,750314082
Stage 1,750314083
Mike's Cut Through,750314084
Underpass,750314085
,750314087
,750314088
,750314089
,750314090
,750314091
Number 6,755750342
Test Pilot,885645018
Vertigo,885645019
Kidderbrook Ravine,885645020
Free FAll Gu,885645021
Squirrel's Nest,885645022
Why Not,885645023
Diamond in the Rough,885645024
Moon Dance,885645025
Shredwood Forest,885645026
Dancing Bear,885645027
West Pilot,885645028
Moonbeam,885645029
Cabin fever,885645030
Emerald Forest,885645031
Daniel's Web,885645032
Eclipse,885645033
