name,id
Lift C East Chair,96605542
Lift D Middle Chair,96605544
Lift A Beginner's Chair,96605546
Lift F North Chair,96605548
Lift E North Chair,96605549
Lift B East Chair,96605551
Wissahickon,208860038
Lenape,208860039
Kickapoo,208860040
Iroquois,208860041
Beginner's Slope,208860042
East Slope,208860043
Stomping Grounds Terrain Park,208860044
Mohawk,208860045
Lackawanna Spur,208860047
Lackawanna,208860048
Little Foot Terrain Park,208860049
Lehigh,208860050
West Slope,208860051
Tioga,208860052
Snow Bowl,208860053
Tunkhannock,208860055
Mahican,208860056
Hiawatha,208860057
Chippewa,208860058
Lower Tunkhannock,208860059
Slalom,208860060
Schuylkill,208860061
Tioga Spur,208860062
Tuscarora,208860063
Seneca,208860064
Delaware,208860065
Wyalusing,208860066
Tecumseh,208860067
Susquehanna,208860068
Lift G Cable Tow,208860939
Delaware Chute,209386339
