name,id
Seven Brothers Triple,18840637
Four-Passenger Gondola,18840853
Lower Bear Claw,143797776
Exodus,143797777
Upper Flume,143797778
Little Sister Double,143797779
Lower Flume,143797780
Can't Dog,143797781
Sarsaparilla Carpet Lift,143797783
Bear Pause,143797784
The Link,143797785
Haulback,143797786
Grand Junction,143797788
Boom Run,143797789
Brookway Extension,143797790
Kissin' Cousin Double,143797791
Lincoln Express Quad,143797792
Lower Walking Boss,143797794
Bear Claw Extension,143797796
Upper Walking Boss,143797800
Big Dipper,143797801
North Peak Express Quad,143797802
East Basin Double,143797803
Rolling Bear,143797804
Basin Street,143797805
Triple Trouble,143797806
Sunset,143797808
Upper Bear Claw,143797809
Brookway,143797811
Angel Street,143797812
Escape Route,143798182
Rip Saw,143798183
Upper Speakeasy,143800450
Blue Ox,143800604
Bear Island Bypass,143800605
,143800694
,143800745
Flying Fox,143801112
,143801113
Upper Picked Rock,143801114
Slash,143801115
Hannah's Bypass,143801116
Crosscut,143801169
Lower Speakeasy,143801365
,143801366
Upper Rumrunner,143801367
Coolidge Street,143801376
Lower Rumrunner,143801377
Upper Northstar,143801384
Rampasture,143801385
Lower Northstar,143801386
Lower Picked Rock,143801540
Picaroon,143801541
Snubber,143801543
Snubber,143801545
Springboard,143801546
Seven Brothers,143801547
,143801548
Loon Mountain Park,143801549
Little Sister,143801582
Jobber,143801771
Lower Twitcher,143801772
Upper Twitcher,143801773
Ken's Way,143801774
,234166430
,234168393
Tote Road Quad,242368822
,262948656
,289481808
Cruiser,289481809
Undercut,455840038
Riverside Connector,455840260
,459890023
,461623136
,461623137
,461623138
Air Site,466214761
Dropline,471934564
Missing Link,471934565
Off The Grid,472156017
Lil' Stash,472156018
Upper Walking Boss Woods,472177143
Lower Walking Boss Woods,472177145
Haulback,761808939
Cruiser,761808940
Bail Out,761808941
Haulback,761915120
Cruiser,761915121
Bail Out,761915122
Skidder,880270440
Mike's Way,880270441
Harder Way,880270442
Kancamagus 8,931207835
