name,id
,198246802
RMYP,391032244
Dolores,391032245
Bowling Alley,391032246
Tiger Main,391032247
Concussion,391032248
Sunset,391032249
Corn Factory,391032250
The Maze,391032251
ski trail to base,391032252
Tiger Main,391032253
Tiger #1,391032254
Tiger #2,391032255
Tiger #3,391032256
Tiger #4,391032257
Tiger #5,391032258
Colorado,391032259
Cabin,391032260
Raff,391032261
Riff,391032262
Waterfall,391032263
Mandatory Air,391032264
Two Smokes,391091423
Nightmare,391091425
The grande,391091426
Gnar Couloir,391091428
Hidden Valley,391091430
Fat Guy,391091431
Hell's Gate,391091433
Ramp,391091434
Tiger Claw,391091436
Gene Simmons,391091437
Eagle's Nest,391091438
,391091439
Billboard #1,391091440
Billboard #4,391091441
Billboard #5,391091442
Billboard #3,391091443
Billboard #2,391091444
Spiltski,391091445
Rope,391091446
String,391091447
1/2 Track,391091448
1/2 Track,391091449
Pope Face,391115636
Rope Dee Dope #1,391115637
Rope Dee Dope #4,391115638
Rope Dee Dope #3,391115639
Rope Dee Dope #2,391115640
,391115641
,391115642
Hanging Valley,391115643
,391115644
The Lake,391115645
Zone 6,391115646
,391115647
,391115648
,391115649
Exit Road,391115650
Ski to base,391115651
RMYF,392810300
