,coordinates,elevation
40,"(44.051373725000005, -71.626778425)",419.5410461425781
41,"(44.0514624, -71.626761)",416.83441162109375
42,"(44.051530837499996, -71.6267583125)",414.9491882324219
43,"(44.051599275, -71.626755625)",413.27392578125
44,"(44.0516677125, -71.6267529375)",411.5450744628906
45,"(44.051736149999996, -71.62675025)",409.8221435546875
46,"(44.0518045875, -71.6267475625)",408.1399841308594
47,"(44.051873025, -71.626744875)",406.5289306640625
48,"(44.0519414625, -71.6267421875)",404.9443359375
49,"(44.0520099, -71.6267395)",403.4281921386719
50,"(44.052087, -71.626720725)",401.7827453613281
51,"(44.0521641, -71.62670195)",399.3930358886719
52,"(44.0522412, -71.626683175)",396.9035949707031
53,"(44.0523183, -71.6266644)",394.3792724609375
54,"(44.052397325, -71.62662147500001)",391.4949035644531
55,"(44.052476350000006, -71.62657855)",388.7667541503906
56,"(44.052555375000004, -71.626535625)",386.2782287597656
57,"(44.0526344, -71.6264927)",384.35321044921875
58,"(44.0527443, -71.6264659)",382.6257629394531
59,"(44.0528542, -71.6264391)",380.585205078125
60,"(44.0529641, -71.6264123)",378.60137939453125
61,"(44.053074, -71.6263855)",376.5494079589844
62,"(44.0531568875, -71.6264123125)",375.5238037109375
63,"(44.053239775, -71.62643912499999)",374.54290771484375
64,"(44.0533226625, -71.6264659375)",373.18255615234375
65,"(44.05340555, -71.62649275)",371.6470642089844
66,"(44.0534884375, -71.6265195625)",370.1012268066406
67,"(44.053571325, -71.626546375)",368.5684814453125
68,"(44.0536542125, -71.6265731875)",366.92010498046875
69,"(44.0537371, -71.6266)",364.8728942871094
70,"(44.053829625, -71.6266)",362.3174133300781
71,"(44.05392215, -71.6266)",359.6772766113281
72,"(44.054014675, -71.6266)",357.0616760253906
73,"(44.0541072, -71.6266)",354.5239562988281
74,"(44.054238299999994, -71.62663219999999)",351.48870849609375
75,"(44.0543694, -71.6266644)",348.9073486328125
76,"(44.054454199999995, -71.62673412499998)",347.17059326171875
77,"(44.054539, -71.62680384999999)",346.0291442871094
78,"(44.0546238, -71.62687357499999)",344.7792053222656
79,"(44.0547086, -71.6269433)",343.204345703125
80,"(44.054783775, -71.62696477499999)",341.7425537109375
81,"(44.054858949999996, -71.62698624999999)",340.067626953125
82,"(44.054934125, -71.627007725)",337.92236328125
83,"(44.0550093, -71.6270292)",336.023193359375
84,"(44.0551404, -71.62700774999999)",332.8309020996094
85,"(44.0552715, -71.6269863)",330.0251770019531
86,"(44.05533895000001, -71.62700505000001)",328.9145812988281
87,"(44.0554064, -71.6270238)",328.0671081542969
88,"(44.05547010000001, -71.62705822500001)",327.2329406738281
89,"(44.055533800000006, -71.62709265000001)",326.4645080566406
90,"(44.055597500000005, -71.627127075)",325.45654296875
91,"(44.0556612, -71.6271615)",323.9460754394531
92,"(44.055754300000004, -71.62727315000001)",322.1277770996094
93,"(44.055847400000005, -71.6273848)",320.70294189453125
94,"(44.055940500000005, -71.62749645)",319.2511291503906
95,"(44.0560336, -71.6276081)",317.41204833984375
96,"(44.0560592125, -71.6276969125)",316.3968505859375
97,"(44.056084825, -71.627785725)",315.2122802734375
98,"(44.056110437499996, -71.62787453749999)",314.0476989746094
99,"(44.05613605, -71.62796335)",312.9075012207031
100,"(44.0561616625, -71.62805216250001)",312.06390380859375
101,"(44.056187275, -71.62814097500001)",311.5299072265625
102,"(44.056212887499996, -71.6282297875)",310.8048095703125
103,"(44.0562385, -71.6283186)",309.8976135253906
0,"(44.037676, -71.6275493)",834.7164916992188
1,"(44.03775829999999, -71.627545325)",834.6234741210938
2,"(44.037840599999996, -71.62754135)",834.2232666015625
3,"(44.0379229, -71.627537375)",833.2603759765625
4,"(44.0380052, -71.6275334)",831.2742309570312
5,"(44.03812095, -71.62754795000001)",828.3150024414062
6,"(44.0382367, -71.6275625)",825.6685791015625
7,"(44.0383434, -71.62765350000001)",823.447509765625
8,"(44.0384501, -71.6277445)",821.407470703125
9,"(44.03849255, -71.6278371)",820.0656127929688
10,"(44.038535, -71.6279297)",819.1734619140625
11,"(44.03858095, -71.62808735)",817.4242553710938
12,"(44.0386269, -71.628245)",815.48583984375
13,"(44.03868025, -71.6283077)",813.7532348632812
14,"(44.0387336, -71.6283704)",812.4034423828125
15,"(44.038848349999995, -71.62844104999999)",809.63525390625
16,"(44.0389631, -71.6285117)",806.9901123046875
17,"(44.0390232, -71.6286142)",805.7867431640625
18,"(44.0390581, -71.6287541)",803.5072021484375
19,"(44.0390431, -71.6288681)",801.844482421875
20,"(44.0389802, -71.6289839)",800.1537475585938
21,"(44.03889375, -71.62905795)",798.188232421875
22,"(44.0388073, -71.629132)",795.9197387695312
23,"(44.038756, -71.629228)",793.7703857421875
24,"(44.0387047, -71.629324)",791.6448974609375
25,"(44.0386908, -71.6294207)",789.1837158203125
26,"(44.0386737, -71.6295397)",786.357666015625
27,"(44.0386737, -71.629699)",783.2337036132812
28,"(44.03865395, -71.62979865)",781.5746459960938
