,coordinates,elevation
49,"(44.1948194, -72.927133)",893.7544555664062
0,"(44.1916193, -72.9306692)",1098.3909912109375
1,"(44.1916377, -72.9305147)",1092.7313232421875
2,"(44.1916931, -72.9303774)",1089.4818115234375
3,"(44.191773100000006, -72.93034735)",1087.8017578125
4,"(44.1918531, -72.9303173)",1086.0694580078125
5,"(44.191930025000005, -72.930298)",1084.4996337890625
6,"(44.19200695000001, -72.9302787)",1082.151123046875
7,"(44.19208387500001, -72.93025940000001)",1078.176513671875
8,"(44.1921608, -72.9302401)",1073.5325927734375
0,"(44.1923455, -72.9300169)",1062.48291015625
1,"(44.19233935, -72.92990535)",1061.513916015625
2,"(44.1923332, -72.9297938)",1059.69482421875
3,"(44.1923301, -72.9296908)",1058.2249755859375
4,"(44.192327, -72.9295878)",1055.017578125
5,"(44.1923516, -72.9294247)",1049.1845703125
6,"(44.1924562, -72.9293818)",1043.43505859375
7,"(44.192557750000006, -72.9293818)",1038.636962890625
8,"(44.1926593, -72.9293818)",1033.9627685546875
9,"(44.192728525, -72.929360325)",1030.1953125
10,"(44.19279775, -72.92933885)",1025.7547607421875
11,"(44.192866975, -72.929317375)",1022.4236450195312
12,"(44.1929362, -72.9292959)",1019.4341430664062
0,"(44.1948194, -72.927133)",893.7544555664062
1,"(44.194924, -72.9270472)",893.0499877929688
2,"(44.1949732, -72.9269699)",892.2568359375
3,"(44.195004, -72.9267983)",892.2617797851562
4,"(44.1950901, -72.9267468)",887.4320678710938
5,"(44.1952009, -72.9266438)",881.3983154296875
6,"(44.19530245, -72.9265923)",875.5899658203125
7,"(44.195404, -72.9265408)",869.7002563476562
8,"(44.195444, -72.9264292)",865.9024658203125
9,"(44.195484, -72.9263176)",861.0711059570312
10,"(44.19555165, -72.92621890000001)",856.1476440429688
11,"(44.1956193, -72.9261202)",852.3043823242188
12,"(44.19569625, -72.92600865)",848.4573364257812
13,"(44.1957732, -72.9258971)",845.9157104492188
14,"(44.195837337499995, -72.92582623749999)",842.2596435546875
15,"(44.195901475, -72.925755375)",838.7703857421875
16,"(44.1959656125, -72.9256845125)",834.8317260742188
17,"(44.196029749999994, -72.92561365)",831.4715576171875
18,"(44.1960938875, -72.9255427875)",827.4451904296875
19,"(44.196158024999995, -72.92547192500001)",823.6911010742188
20,"(44.19622216249999, -72.92540106250001)",818.6968383789062
21,"(44.1962863, -72.9253302)",813.6292724609375
22,"(44.19635955, -72.925235875)",807.1737060546875
23,"(44.1964328, -72.92514155)",800.5416259765625
24,"(44.196506049999996, -72.925047225)",796.4488525390625
25,"(44.1965793, -72.9249529)",790.8870849609375
26,"(44.196660521875, -72.924850696875)",785.017822265625
27,"(44.19674174375, -72.92474849375)",780.1502685546875
28,"(44.196822965625, -72.92464629062499)",778.9581909179688
29,"(44.1969041875, -72.9245440875)",773.6801147460938
30,"(44.196985409375, -72.924441884375)",767.0655517578125
31,"(44.19706663125, -72.92433968124999)",762.0894775390625
32,"(44.197147853125, -72.924237478125)",758.3133544921875
33,"(44.197229075, -72.924135275)",754.1766967773438
34,"(44.197310296875, -72.924033071875)",748.6157836914062
35,"(44.19739151875, -72.92393086875)",742.8933715820312
36,"(44.197472740625, -72.923828665625)",733.4276733398438
37,"(44.1975539625, -72.9237264625)",724.1624755859375
38,"(44.197635184375, -72.923624259375)",718.326904296875
39,"(44.19771640625, -72.92352205625)",711.3716430664062
40,"(44.197797628125, -72.923419853125)",706.4869384765625
41,"(44.19787885, -72.92331765)",702.8495483398438
42,"(44.197960071875, -72.923215446875)",700.4752807617188
43,"(44.19804129375, -72.92311324375001)",698.3282470703125
44,"(44.198122515625, -72.923011040625)",695.5650634765625
45,"(44.1982037375, -72.9229088375)",692.0985107421875
46,"(44.198284959375, -72.92280663437501)",688.0789794921875
47,"(44.19836618125, -72.92270443125)",684.31884765625
48,"(44.198447403125, -72.922602228125)",680.4630126953125
49,"(44.198528625, -72.922500025)",676.8741455078125
50,"(44.198609846875, -72.922397821875)",672.54833984375
51,"(44.19869106875, -72.92229561875)",669.3870239257812
52,"(44.198772290625, -72.922193415625)",665.9319458007812
53,"(44.1988535125, -72.92209121249999)",660.8831176757812
54,"(44.198934734375, -72.921989009375)",656.4868774414062
55,"(44.19901595625, -72.92188680625)",652.3800659179688
56,"(44.199097178125, -72.92178460312499)",648.0183715820312
57,"(44.1991784, -72.9216824)",643.1862182617188
0,"(44.1948194, -72.927133)",893.7544555664062
1,"(44.19489015, -72.9272446)",891.270751953125
2,"(44.1949609, -72.9273562)",888.4602661132812
3,"(44.1950163, -72.927442)",886.2219848632812
4,"(44.1950717, -72.9275278)",884.3179321289062
5,"(44.195128600000004, -72.9276394)",881.9243774414062
6,"(44.1951855, -72.927751)",881.1554565429688
7,"(44.1952424, -72.9278626)",879.765380859375
8,"(44.1952993, -72.9279742)",878.5064086914062
9,"(44.195345475, -72.92809435)",877.4160766601562
10,"(44.195391650000005, -72.9282145)",876.0221557617188
11,"(44.195437825, -72.92833465)",875.5390014648438
12,"(44.195484, -72.9284548)",874.631591796875
13,"(44.195516299999994, -72.928568525)",874.0916137695312
14,"(44.195548599999995, -72.92868225000001)",873.7103271484375
15,"(44.195580899999996, -72.92879597500001)",872.839599609375
16,"(44.1956132, -72.9289097)",872.118408203125
17,"(44.195656275, -72.9289891)",871.0113525390625
18,"(44.19569935, -72.9290685)",869.9291381835938
19,"(44.195742425, -72.9291479)",868.873291015625
20,"(44.1957855, -72.92922730000001)",867.3555297851562
21,"(44.195828575, -72.92930670000001)",866.2711791992188
22,"(44.19587165, -72.9293861)",865.0541381835938
23,"(44.195914725, -72.92946549999999)",863.2631225585938
24,"(44.1959578, -72.9295449)",861.5231323242188
25,"(44.196019325, -72.92962)",858.72314453125
26,"(44.19608085, -72.9296951)",855.91748046875
27,"(44.196142375, -72.92977020000001)",853.5778198242188
28,"(44.1962039, -72.9298453)",851.7277221679688
29,"(44.196269525, -72.92994494999999)",849.804931640625
30,"(44.196335149999996, -72.9300446)",848.5925903320312
31,"(44.196400775, -72.93014425)",847.3060302734375
32,"(44.1964664, -72.9302439)",846.2315673828125
33,"(44.196543725, -72.93036425)",845.2232055664062
34,"(44.196621050000005, -72.9304846)",843.99462890625
35,"(44.196698375000004, -72.93060495)",842.8425903320312
36,"(44.1967757, -72.9307253)",842.8226318359375
0,"(44.1967757, -72.9307253)",842.8226318359375
1,"(44.1968974, -72.93075055)",840.267333984375
2,"(44.1970191, -72.9307758)",838.0839233398438
3,"(44.19710525, -72.93075005)",836.4180297851562
4,"(44.1971914, -72.9307243)",834.3175659179688
5,"(44.19725765, -72.93068432499999)",832.2317504882812
6,"(44.1973239, -72.93064435)",830.5285034179688
7,"(44.197390150000004, -72.930604375)",829.1729125976562
8,"(44.1974564, -72.9305644)",827.6752319335938
9,"(44.19755465, -72.93051985)",825.5827026367188
10,"(44.1976529, -72.9304753)",822.5668334960938
11,"(44.197740575, -72.930468875)",820.2377319335938
12,"(44.19782825, -72.93046245)",818.5394897460938
13,"(44.197915925000004, -72.930456025)",816.5440673828125
14,"(44.1980036, -72.9304496)",814.9404907226562
15,"(44.198074375000004, -72.9304539)",813.7589721679688
16,"(44.19814515, -72.9304582)",812.4769897460938
17,"(44.198215925, -72.9304625)",811.264892578125
18,"(44.1982867, -72.9304668)",810.5458374023438
19,"(44.19840995, -72.93044355)",808.6363525390625
20,"(44.1985332, -72.9304203)",806.15478515625
21,"(44.1986208, -72.930382575)",804.0853271484375
22,"(44.1987084, -72.93034485)",801.6851806640625
23,"(44.198796, -72.930307125)",797.507080078125
24,"(44.1988836, -72.9302694)",794.3491821289062
25,"(44.1989493, -72.9302507)",793.4003295898438
26,"(44.1990518, -72.9302214)",791.8160400390625
27,"(44.1991543, -72.9301921)",789.6841430664062
28,"(44.19924045, -72.930177075)",788.682373046875
29,"(44.1993266, -72.93016205)",788.2609252929688
30,"(44.19941275, -72.930147025)",787.8219604492188
31,"(44.1994989, -72.930132)",786.9808959960938
32,"(44.1996216, -72.93007755)",786.5269165039062
33,"(44.1997443, -72.9300231)",785.3817138671875
34,"(44.19985545, -72.93001749999999)",784.5916137695312
35,"(44.1999666, -72.9300119)",782.6170654296875
36,"(44.20007735, -72.9300977)",782.57666015625
37,"(44.2001881, -72.9301835)",784.3367919921875
38,"(44.200255775, -72.930202825)",784.2974243164062
39,"(44.20032345, -72.93022214999999)",784.0263061523438
40,"(44.200391124999996, -72.930241475)",783.946044921875
41,"(44.2004588, -72.9302608)",783.21337890625
42,"(44.2005317, -72.9302608)",781.373046875
43,"(44.2006046, -72.9302608)",779.2444458007812
44,"(44.2006763, -72.9302608)",777.6048583984375
45,"(44.200748, -72.9302608)",776.0988159179688
46,"(44.20084185, -72.930290825)",776.158935546875
47,"(44.2009357, -72.93032085)",776.5240478515625
48,"(44.20102955, -72.930350875)",776.7967529296875
49,"(44.2011234, -72.9303809)",776.50244140625
50,"(44.20120955, -72.930395925)",775.2932739257812
51,"(44.2012957, -72.93041095000001)",775.2486572265625
52,"(44.201381850000004, -72.930425975)",776.0217895507812
53,"(44.201468, -72.930441)",775.521728515625
54,"(44.2015652, -72.93044145)",772.6683959960938
55,"(44.2016624, -72.9304419)",770.9017333984375
56,"(44.20173995, -72.93044225)",770.4354858398438
57,"(44.2018175, -72.9304426)",769.9979248046875
58,"(44.2019221, -72.9304812)",770.8108520507812
59,"(44.2020267, -72.9305198)",770.91796875
60,"(44.2021448, -72.9305783)",770.2291259765625
61,"(44.202212474999996, -72.93059547499999)",769.4891357421875
62,"(44.20228015, -72.93061265)",769.0382080078125
63,"(44.202347825000004, -72.930629825)",768.8824462890625
64,"(44.2024155, -72.930647)",767.0689086914062
65,"(44.20254595, -72.930672175)",765.9163818359375
66,"(44.2026764, -72.93069735)",762.34228515625
67,"(44.20280685, -72.930722525)",760.5216064453125
68,"(44.2029373, -72.9307477)",759.0202026367188
69,"(44.2029995, -72.9306762)",756.1109008789062
70,"(44.2029995, -72.9306118)",754.571044921875
71,"(44.202961, -72.930526)",752.34423828125
72,"(44.20286875, -72.93041869999999)",750.1560668945312
73,"(44.2027765, -72.9303114)",748.0554809570312
74,"(44.202738, -72.93019874999999)",746.6570434570312
75,"(44.2026995, -72.9300861)",745.3272705078125
76,"(44.20267645, -72.92996275)",743.4923706054688
77,"(44.2026534, -72.9298394)",741.2982177734375
78,"(44.2026534, -72.92972137500001)",739.5667114257812
79,"(44.2026534, -72.92960335000001)",738.0128784179688
80,"(44.2026534, -72.929485325)",736.5101318359375
81,"(44.2026534, -72.9293673)",734.4677124023438
82,"(44.202645700000005, -72.92919565)",731.88330078125
83,"(44.202638, -72.929024)",728.8009643554688
84,"(44.202618799999996, -72.9289167)",726.2774658203125
85,"(44.2025996, -72.9288094)",723.8966064453125
86,"(44.202526500000005, -72.928686)",721.1859741210938
87,"(44.2024534, -72.9285626)",718.7406005859375
88,"(44.20240150000001, -72.92850092500001)",717.549560546875
89,"(44.202349600000005, -72.92843925)",716.6522216796875
90,"(44.2022977, -72.928377575)",715.5736083984375
91,"(44.2022458, -72.9283159)",714.3729248046875
92,"(44.20218425, -72.92819785)",712.7559814453125
93,"(44.2021227, -72.9280798)",711.0034790039062
94,"(44.20210405, -72.92790640000001)",709.1053466796875
95,"(44.2020854, -72.927733)",706.2047119140625
96,"(44.2020829, -72.92758280000001)",703.1624755859375
97,"(44.2020804, -72.9274326)",700.5451049804688
98,"(44.20210615, -72.9272992)",697.9666137695312
99,"(44.2021319, -72.9271658)",695.1580200195312
100,"(44.2021986, -72.9271121)",694.0357055664062
101,"(44.2022961, -72.9272012)",694.4607543945312
102,"(44.2023671, -72.92725175000001)",695.0592651367188
103,"(44.202438099999995, -72.92730230000001)",694.2413940429688
104,"(44.2025091, -72.92735285)",693.4952392578125
105,"(44.2025801, -72.9274034)",692.9112548828125
106,"(44.2026605, -72.9274408)",692.0516357421875
107,"(44.2027409, -72.9274782)",692.1342163085938
108,"(44.2028272, -72.9274066)",689.2620239257812
109,"(44.2029072, -72.927295)",687.6519165039062
110,"(44.2029076, -72.9271853)",686.1978759765625
111,"(44.202845575000005, -72.927029675)",682.609619140625
112,"(44.20278355000001, -72.92687405000001)",680.0888671875
113,"(44.202721525, -72.926718425)",676.4583740234375
114,"(44.2026595, -72.9265628)",673.95947265625
115,"(44.20260605, -72.9264673)",672.4955444335938
116,"(44.202552600000004, -72.9263718)",670.7529296875
117,"(44.20249915, -72.9262763)",668.4402465820312
118,"(44.2024457, -72.9261808)",666.1109619140625
119,"(44.2023457, -72.926095)",665.2811889648438
120,"(44.2022611, -72.9260306)",665.2772216796875
121,"(44.2021842, -72.9259019)",663.0830078125
122,"(44.2021611, -72.9257517)",659.2391357421875
123,"(44.202172649999994, -72.9256015)",656.6912841796875
124,"(44.2021842, -72.9254513)",653.5156860351562
125,"(44.2021765, -72.925344)",650.7464599609375
126,"(44.2021688, -72.9252367)",647.856201171875
127,"(44.2020988, -72.9250845)",645.4320678710938
128,"(44.202033625, -72.92494285)",642.3756103515625
129,"(44.20196845, -72.92480119999999)",639.8192138671875
130,"(44.20190327500001, -72.92465955)",636.2673950195312
131,"(44.2018381, -72.9245179)",632.8380737304688
132,"(44.20173045, -72.92447494999999)",631.6107788085938
133,"(44.2016228, -72.924432)",630.3756103515625
134,"(44.2014997, -72.9243784)",628.3380737304688
135,"(44.2013689, -72.9243784)",624.0047607421875
136,"(44.2013024, -72.9242776)",621.8688354492188
137,"(44.2012951, -72.92415220000001)",618.5244750976562
138,"(44.2012878, -72.92402680000001)",614.7435913085938
139,"(44.2012805, -72.9239014)",611.6685791015625
140,"(44.2012732, -72.923776)",608.5870361328125
141,"(44.201253625, -72.92366455)",606.1629638671875
142,"(44.20123405, -72.92355309999999)",603.8577270507812
143,"(44.201214475, -72.92344165)",601.4415893554688
144,"(44.2011949, -72.9233302)",599.0939331054688
145,"(44.201168325, -72.92321104999999)",596.8961791992188
146,"(44.20114175, -72.9230919)",594.8621215820312
147,"(44.201115175, -72.92297275)",592.5330810546875
148,"(44.2010886, -72.9228536)",590.9129028320312
149,"(44.201065575, -72.9227600875)",589.8151245117188
150,"(44.20104255, -72.922666575)",588.8899536132812
151,"(44.201019525, -72.92257306249999)",587.7695922851562
152,"(44.2009965, -72.92247954999999)",586.1292114257812
153,"(44.200973475, -72.92238603749999)",584.8775634765625
154,"(44.20095045, -72.92229252499999)",584.3834838867188
155,"(44.200927425, -72.92219901249999)",583.1422119140625
156,"(44.2009044, -72.9221055)",581.8232421875
157,"(44.2008752, -72.92192667500001)",578.93505859375
158,"(44.200846, -72.92174785)",575.4515991210938
159,"(44.2008168, -72.921569025)",573.2894287109375
160,"(44.2007876, -72.9213902)",573.2998657226562
161,"(44.20077195, -72.921257975)",574.3443603515625
162,"(44.200756299999995, -72.92112575)",575.6005249023438
163,"(44.20074065, -72.920993525)",575.6484985351562
164,"(44.200725, -72.9208613)",574.5429077148438
165,"(44.2007134, -72.920763325)",573.8213500976562
166,"(44.200701800000004, -72.92066535000001)",573.3372192382812
167,"(44.200690200000004, -72.920567375)",573.259521484375
168,"(44.2006786, -72.9204694)",572.8902587890625
169,"(44.200653125, -72.92032280000001)",571.4306030273438
170,"(44.20062765, -72.9201762)",570.61474609375
171,"(44.200602175, -72.92002959999999)",570.0750732421875
172,"(44.2005767, -72.919883)",569.3082275390625
173,"(44.2005575, -72.91972204999999)",566.8988647460938
174,"(44.2005383, -72.9195611)",564.3949584960938
175,"(44.2005844, -72.9194109)",561.3150634765625
176,"(44.2006306, -72.9193251)",559.1381225585938
177,"(44.2007075, -72.9193144)",558.732666015625
178,"(44.2007767, -72.9193573)",559.2728881835938
179,"(44.20085745, -72.919480675)",559.4263916015625
180,"(44.200938199999996, -72.91960405)",558.7278442382812
181,"(44.20101895, -72.919727425)",556.3765869140625
182,"(44.2010997, -72.9198508)",555.0408325195312
183,"(44.201147775, -72.91992590000001)",553.9769287109375
184,"(44.201195850000005, -72.92000100000001)",552.6776733398438
185,"(44.201243925, -72.92007610000002)",549.6080322265625
186,"(44.201292, -72.9201512)",548.2681884765625
187,"(44.2013466, -72.9202364)",545.6911010742188
188,"(44.2014012, -72.9203216)",543.9649047851562
189,"(44.201496, -72.9203371)",541.5509643554688
190,"(44.2015287, -72.92025235)",539.640380859375
191,"(44.2015614, -72.9201676)",538.3463745117188
192,"(44.201540200000004, -72.92003475)",537.2861938476562
193,"(44.201519000000005, -72.9199019)",536.0869140625
194,"(44.2014978, -72.91976905)",534.87744140625
195,"(44.2014766, -72.9196362)",533.8240966796875
196,"(44.201461225, -72.91953964999999)",532.522216796875
197,"(44.20144585, -72.9194431)",532.0682373046875
198,"(44.201430474999995, -72.91934655)",531.93798828125
199,"(44.2014151, -72.91925)",531.6683959960938
200,"(44.201392025000004, -72.919102475)",531.2513427734375
201,"(44.20136895, -72.91895495)",530.360107421875
202,"(44.201345875, -72.918807425)",527.5701293945312
203,"(44.2013228, -72.9186599)",526.2982788085938
204,"(44.2013228, -72.91852044999999)",523.5325927734375
205,"(44.2013228, -72.918381)",520.3037719726562
0,"(44.2029373, -72.9307477)",759.0202026367188
1,"(44.2030474, -72.93072455000001)",757.3999633789062
2,"(44.2031575, -72.9307014)",756.905029296875
3,"(44.2032533, -72.9305732)",755.6881713867188
4,"(44.2033006, -72.9304796)",755.314453125
5,"(44.2033479, -72.930386)",755.123291015625
6,"(44.2034197, -72.93031115)",755.1337890625
7,"(44.2034915, -72.9302363)",754.4065551757812
8,"(44.2035504, -72.93016589999999)",753.3195190429688
9,"(44.2036093, -72.9300955)",751.7831420898438
10,"(44.20366935, -72.93003475)",750.442626953125
11,"(44.2037294, -72.929974)",749.8278198242188
12,"(44.2038248, -72.9298839)",749.2598266601562
13,"(44.2039202, -72.9297938)",747.3546752929688
14,"(44.2039862, -72.929689)",744.6145629882812
15,"(44.2040522, -72.9295842)",742.0926513671875
16,"(44.2040986, -72.9295105)",740.8294677734375
17,"(44.204152925, -72.92944020000002)",740.2598876953125
