,coordinates,elevation
0,"(42.4942201, -71.8947926)",497.48455810546875
1,"(42.4942873375, -71.8947309125)",496.42730712890625
2,"(42.494354575, -71.894669225)",495.3936462402344
3,"(42.4944218125, -71.89460753750001)",494.47503662109375
4,"(42.49448905, -71.89454585)",493.67791748046875
5,"(42.4945562875, -71.89448416249999)",492.9723815917969
6,"(42.494623524999994, -71.894422475)",492.31170654296875
7,"(42.4946907625, -71.8943607875)",491.5052795410156
8,"(42.494758, -71.8942991)",490.45611572265625
9,"(42.494860849999995, -71.89424545)",489.24456787109375
10,"(42.4949637, -71.8941918)",488.10015869140625
11,"(42.495066550000004, -71.89413815)",486.87255859375
12,"(42.4951694, -71.8940845)",485.7182312011719
13,"(42.49524058750001, -71.8940040375)",484.719970703125
14,"(42.495311775000005, -71.893923575)",483.5875549316406
15,"(42.4953829625, -71.89384311250001)",482.6474304199219
16,"(42.49545415, -71.89376265)",481.8946533203125
17,"(42.4955253375, -71.89368218749999)",481.15557861328125
18,"(42.495596524999996, -71.893601725)",480.35302734375
19,"(42.495667712499994, -71.8935212625)",479.3710021972656
20,"(42.4957389, -71.8934408)",478.0846862792969
21,"(42.495833825000005, -71.89331742499999)",475.9936828613281
22,"(42.495928750000004, -71.89319405)",473.423583984375
23,"(42.496023675, -71.893070675)",470.0111999511719
24,"(42.4961186, -71.8929473)",466.4090576171875
25,"(42.496207600000005, -71.8928775625)",464.10302734375
26,"(42.4962966, -71.892807825)",462.5470275878906
27,"(42.496385599999996, -71.8927380875)",460.96533203125
28,"(42.4964746, -71.89266835000001)",459.0852355957031
29,"(42.4965636, -71.89259861250001)",456.4123229980469
30,"(42.496652600000004, -71.89252887500001)",453.5162048339844
31,"(42.49674160000001, -71.8924591375)",451.1549072265625
32,"(42.4968306, -71.8923894)",449.1311340332031
33,"(42.49690475, -71.89238505)",448.21966552734375
34,"(42.4969789, -71.89238069999999)",447.5947265625
35,"(42.497053050000005, -71.89237634999999)",447.1330871582031
36,"(42.4971272, -71.892372)",446.6831970214844
37,"(42.49720135, -71.89236765)",446.1723327636719
38,"(42.4972755, -71.8923633)",445.5647277832031
39,"(42.497349650000004, -71.89235895)",444.87628173828125
40,"(42.4974238, -71.8923546)",444.1913757324219
41,"(42.497522700000005, -71.89235055)",443.2649230957031
42,"(42.4976216, -71.8923465)",442.2812805175781
43,"(42.49773235, -71.89224995000001)",440.049072265625
44,"(42.4978431, -71.8921534)",437.4675598144531
45,"(42.4978905625, -71.8920782875)",435.79827880859375
46,"(42.497938024999996, -71.892003175)",434.1553649902344
47,"(42.497985487499996, -71.8919280625)",432.666748046875
48,"(42.498032949999995, -71.89185295)",431.5013732910156
49,"(42.498080412499995, -71.8917778375)",430.6220397949219
50,"(42.498127874999994, -71.891702725)",429.7954406738281
51,"(42.4981753375, -71.8916276125)",428.9124450683594
52,"(42.4982228, -71.8915525)",427.82977294921875
53,"(42.498292025, -71.8914639875)",426.2710266113281
54,"(42.49836125, -71.891375475)",424.57855224609375
55,"(42.498430475, -71.8912869625)",423.0324401855469
56,"(42.498499699999996, -71.89119845)",421.9403381347656
57,"(42.498568925, -71.8911099375)",420.9742431640625
58,"(42.49863815, -71.891021425)",419.7597351074219
59,"(42.498707374999995, -71.8909329125)",417.67498779296875
60,"(42.4987766, -71.8908444)",415.40399169921875
61,"(42.4988280125, -71.89077198750002)",413.8473815917969
62,"(42.498879425, -71.89069957500001)",412.4508972167969
63,"(42.4989308375, -71.89062716250001)",411.130615234375
64,"(42.49898225, -71.89055475)",409.6147766113281
65,"(42.4990336625, -71.8904823375)",408.0048522949219
66,"(42.499085074999996, -71.890409925)",406.49395751953125
67,"(42.499136487499996, -71.8903375125)",405.1195373535156
68,"(42.4991879, -71.8902651)",403.7308654785156
69,"(42.49926897500001, -71.89018462499999)",401.7958984375
70,"(42.499350050000004, -71.89010415)",399.726318359375
71,"(42.499431125, -71.89002367500001)",397.2485046386719
72,"(42.4995122, -71.8899432)",394.47705078125
73,"(42.499593274999995, -71.889862725)",391.7599792480469
74,"(42.49967435, -71.88978225)",388.8581237792969
75,"(42.499755425000004, -71.88970177499999)",385.8282775878906
76,"(42.4998365, -71.8896213)",382.6775207519531
77,"(42.499931425, -71.88950597499999)",378.7731628417969
78,"(42.50002635, -71.88939065)",375.77508544921875
79,"(42.500121275, -71.889275325)",372.8032531738281
80,"(42.5002162, -71.88916)",369.42376708984375
81,"(42.500311124999996, -71.88904467500001)",365.8963317871094
82,"(42.500406049999995, -71.88892935000001)",362.8054504394531
83,"(42.500500974999994, -71.88881402500002)",360.4538879394531
84,"(42.5005959, -71.8886987)",358.0669860839844
85,"(42.5006689625, -71.88865806250001)",357.1109313964844
86,"(42.500742025, -71.888617425)",356.2567443847656
87,"(42.5008150875, -71.8885767875)",355.3537902832031
88,"(42.50088815, -71.88853615)",354.42138671875
89,"(42.5009612125, -71.88849551249999)",353.51580810546875
90,"(42.501034275, -71.888454875)",352.5216979980469
91,"(42.5011073375, -71.8884142375)",351.3164367675781
92,"(42.5011804, -71.8883736)",349.7635803222656
93,"(42.50124773750001, -71.8882935375)",347.4739074707031
94,"(42.50131507500001, -71.888213475)",345.19189453125
95,"(42.50138241250001, -71.8881334125)",342.60369873046875
96,"(42.501449750000006, -71.88805335)",340.257568359375
97,"(42.501517087500005, -71.8879732875)",338.2160339355469
98,"(42.501584425000004, -71.887893225)",336.176025390625
99,"(42.5016517625, -71.88781316250001)",333.95068359375
100,"(42.5017191, -71.8877331)",331.4571228027344
101,"(42.501774475000005, -71.887668725)",329.3279113769531
102,"(42.50182985, -71.88760435)",327.2389221191406
103,"(42.501885224999995, -71.88753997500001)",325.1724548339844
104,"(42.5019406, -71.8874756)",323.460205078125
105,"(42.501995975, -71.887411225)",322.167724609375
106,"(42.50205135, -71.88734685)",320.8869934082031
107,"(42.502106725000004, -71.887282475)",319.25787353515625
108,"(42.5021621, -71.8872181)",317.7084045410156
109,"(42.502205599999996, -71.8871269)",316.3009948730469
110,"(42.5022491, -71.8870357)",315.17230224609375
111,"(42.502292600000004, -71.8869445)",314.5771484375
112,"(42.5023361, -71.8868533)",314.24896240234375
0,"(42.4967846, -71.8901974)",436.8786926269531
1,"(42.496855425, -71.89027332500001)",435.7286376953125
2,"(42.49692625, -71.89034925)",434.5151672363281
3,"(42.496997074999996, -71.89042517499999)",433.2015075683594
4,"(42.4970679, -71.8905011)",431.71478271484375
0,"(42.4900373, -71.8875692)",601.1532592773438
1,"(42.4901085, -71.88754506250001)",599.629150390625
2,"(42.4901797, -71.887520925)",597.7909545898438
3,"(42.4902509, -71.8874967875)",595.8872680664062
4,"(42.4903221, -71.88747265)",594.1718139648438
5,"(42.4903933, -71.8874485125)",592.1075439453125
6,"(42.4904645, -71.887424375)",590.4082641601562
7,"(42.4905357, -71.8874002375)",588.9912719726562
8,"(42.4906069, -71.8873761)",587.7376098632812
9,"(42.4907236, -71.88737342499999)",585.3634033203125
10,"(42.4908403, -71.88737075)",582.623779296875
11,"(42.490957, -71.887368075)",579.8869018554688
12,"(42.4910737, -71.8873654)",577.775390625
13,"(42.4911904, -71.887362725)",575.6817626953125
14,"(42.4913071, -71.88736005)",573.1251220703125
15,"(42.4914238, -71.887357375)",570.4116821289062
16,"(42.4915405, -71.8873547)",568.5595703125
17,"(42.49162355, -71.887386875)",567.8063354492188
18,"(42.4917066, -71.88741905)",567.08740234375
19,"(42.49178965, -71.887451225)",566.2245483398438
20,"(42.4918727, -71.8874834)",565.0114135742188
0,"(42.4956678, -71.8876038)",449.73651123046875
1,"(42.49578755, -71.8875865)",448.5644836425781
2,"(42.4959073, -71.8875692)",445.7489013671875
3,"(42.4959864, -71.887604075)",443.2182922363281
4,"(42.4960655, -71.88763895)",440.5028076171875
5,"(42.4961446, -71.887673825)",438.619384765625
6,"(42.4962237, -71.88770869999999)",437.0027160644531
7,"(42.4963028, -71.88774357499999)",435.148193359375
8,"(42.4963819, -71.88777844999998)",433.12261962890625
9,"(42.496461, -71.887813325)",431.22503662109375
10,"(42.4965401, -71.8878482)",429.6883544921875
11,"(42.4966172375, -71.88781065)",427.97369384765625
12,"(42.496694375, -71.8877731)",425.1089782714844
13,"(42.4967715125, -71.88773555)",422.39447021484375
14,"(42.49684865, -71.887698)",419.4345703125
15,"(42.4969257875, -71.88766045)",416.6795349121094
16,"(42.497002925, -71.8876229)",414.5365295410156
17,"(42.4970800625, -71.88758535)",412.0888366699219
18,"(42.4971572, -71.8875478)",409.8721618652344
19,"(42.49723036249999, -71.887512925)",407.7469787597656
20,"(42.49730352499999, -71.88747805)",405.7352294921875
21,"(42.497376687499994, -71.887443175)",404.1441955566406
22,"(42.497449849999995, -71.8874083)",402.9922790527344
23,"(42.4975230125, -71.887373425)",401.63470458984375
24,"(42.497596175, -71.88733855000001)",399.97027587890625
25,"(42.4976693375, -71.887303675)",397.9754333496094
26,"(42.4977425, -71.8872688)",395.68829345703125
27,"(42.497821612500005, -71.887250025)",393.4810791015625
28,"(42.497900725, -71.88723125)",391.3564758300781
29,"(42.4979798375, -71.887212475)",389.5141906738281
30,"(42.49805895, -71.8871937)",387.8264465332031
31,"(42.498138062500004, -71.887174925)",386.0102233886719
32,"(42.498217175, -71.88715615)",383.7179870605469
33,"(42.4982962875, -71.887137375)",380.7502136230469
34,"(42.4983754, -71.8871186)",378.1097412109375
35,"(42.4984485625, -71.88710251250001)",376.0661315917969
36,"(42.498521725, -71.887086425)",374.0614929199219
37,"(42.498594887500005, -71.8870703375)",372.10400390625
38,"(42.49866805, -71.88705425)",370.1719970703125
39,"(42.49874121249999, -71.8870381625)",368.06072998046875
40,"(42.498814374999995, -71.887022075)",365.90032958984375
41,"(42.498887537499996, -71.8870059875)",364.1603698730469
42,"(42.4989607, -71.8869899)",362.81365966796875
43,"(42.499047725, -71.886941625)",361.56146240234375
44,"(42.499134749999996, -71.88689335000001)",360.2219543457031
45,"(42.499221774999995, -71.886845075)",358.71954345703125
46,"(42.4993088, -71.8867968)",357.0625
47,"(42.499416975, -71.886761925)",354.81689453125
48,"(42.49952515, -71.88672704999999)",352.4729309082031
49,"(42.499633325, -71.886692175)",350.08416748046875
50,"(42.4997415, -71.8866573)",347.64495849609375
51,"(42.499822574999996, -71.88664925)",345.8806457519531
52,"(42.49990365, -71.8866412)",344.0943908691406
53,"(42.499984725000004, -71.88663315)",342.487548828125
54,"(42.5000658, -71.8866251)",341.0827331542969
55,"(42.500146875, -71.88661705)",339.50091552734375
56,"(42.500227949999996, -71.88660899999999)",337.66253662109375
57,"(42.50030902499999, -71.88660095)",335.717529296875
58,"(42.5003901, -71.8865929)",333.7888488769531
59,"(42.500451299999995, -71.886507075)",331.8140869140625
60,"(42.5005125, -71.88642125)",329.81695556640625
61,"(42.5005737, -71.886335425)",327.62225341796875
62,"(42.500634899999994, -71.8862496)",326.07379150390625
63,"(42.5006961, -71.886163775)",325.2183532714844
64,"(42.5007573, -71.88607795)",324.7926025390625
65,"(42.500818499999994, -71.885992125)",324.5189208984375
66,"(42.5008797, -71.8859063)",324.1997375488281
67,"(42.500965525, -71.88580167500001)",323.2777404785156
68,"(42.50105135, -71.88569705)",321.9144592285156
69,"(42.501137175, -71.885592425)",320.71759033203125
70,"(42.501223, -71.8854878)",320.0274658203125
71,"(42.50134665, -71.88551670000001)",318.5079040527344
72,"(42.5014703, -71.8855456)",317.44256591796875
73,"(42.50157605, -71.88557035)",316.6912841796875
74,"(42.5016818, -71.8855951)",315.8205261230469
0,"(42.4962554, -71.8900947)",449.0398864746094
1,"(42.4963138, -71.8901822)",447.8358459472656
2,"(42.4964386, -71.8902071)",444.90948486328125
3,"(42.4965251, -71.890204675)",442.712646484375
4,"(42.496611599999994, -71.89020225)",440.3063049316406
5,"(42.496698099999996, -71.890199825)",438.50634765625
6,"(42.4967846, -71.8901974)",436.8786926269531
7,"(42.496870799999996, -71.8901123)",435.1348571777344
8,"(42.496957, -71.8900272)",433.3136901855469
9,"(42.497022875, -71.88994915)",431.5332946777344
10,"(42.49708875, -71.8898711)",429.448974609375
11,"(42.497154625, -71.88979305)",427.3912658691406
12,"(42.4972205, -71.889715)",425.72833251953125
13,"(42.497275849999994, -71.88960234999999)",424.4298400878906
14,"(42.4973312, -71.8894897)",423.16192626953125
15,"(42.49738655, -71.88937705000001)",421.4372253417969
16,"(42.4974419, -71.8892644)",419.2916564941406
17,"(42.497532875, -71.88921075)",416.9672546386719
18,"(42.49762385, -71.8891571)",414.703857421875
19,"(42.497714825, -71.88910345)",412.5762634277344
20,"(42.4978058, -71.8890498)",410.2255859375
21,"(42.497920500000006, -71.888963975)",406.5760803222656
22,"(42.498035200000004, -71.88887815)",403.75250244140625
23,"(42.4981499, -71.888792325)",401.1493835449219
24,"(42.4982646, -71.8887065)",397.8192138671875
25,"(42.498351625, -71.88859385)",394.18450927734375
26,"(42.49843865, -71.8884812)",390.7638244628906
27,"(42.498525674999996, -71.88836855)",388.18389892578125
28,"(42.4986127, -71.8882559)",384.7872619628906
29,"(42.498652250000006, -71.8881647)",382.4944763183594
30,"(42.4986918, -71.8880735)",380.2613220214844
31,"(42.49873135, -71.8879823)",377.8764953613281
32,"(42.4987709, -71.8878911)",375.75189208984375
33,"(42.4988758, -71.8877962)",372.7702941894531
34,"(42.49895635, -71.887723375)",370.27685546875
35,"(42.4990369, -71.88765054999999)",367.67889404296875
36,"(42.49911745, -71.887577725)",365.2267761230469
37,"(42.499198, -71.8875049)",362.6363830566406
38,"(42.499245474999995, -71.887424425)",361.1629943847656
39,"(42.49929295, -71.88734395)",359.9866943359375
40,"(42.499340425, -71.887263475)",358.94195556640625
41,"(42.4993879, -71.887183)",357.87298583984375
42,"(42.499368125000004, -71.88708645)",357.91290283203125
43,"(42.499348350000005, -71.8869899)",357.8102722167969
44,"(42.49932857500001, -71.88689335000001)",357.5099792480469
45,"(42.4993088, -71.8867968)",357.0625
0,"(42.4897842, -71.8875692)",603.4305419921875
1,"(42.48971145, -71.88746485)",604.151611328125
2,"(42.4896387, -71.8873605)",604.8536376953125
3,"(42.4897147, -71.8872322)",604.6976928710938
4,"(42.4897907, -71.8871039)",604.3173828125
5,"(42.489864325, -71.8870659)",603.6749267578125
6,"(42.48993795, -71.88702789999999)",602.8303833007812
7,"(42.490011575, -71.8869899)",601.6300659179688
8,"(42.4900852, -71.8869519)",600.1644897460938
9,"(42.49015885, -71.88684265)",598.7451171875
10,"(42.490232500000005, -71.8867334)",597.5870361328125
11,"(42.49030615, -71.88662414999999)",595.9953002929688
12,"(42.4903798, -71.8865149)",594.1087036132812
13,"(42.490453425, -71.886536275)",592.6978149414062
14,"(42.49052705, -71.88655765)",591.156982421875
15,"(42.490600674999996, -71.886579025)",589.6452026367188
16,"(42.4906743, -71.8866004)",588.1088256835938
17,"(42.4907408, -71.8865719)",586.5313720703125
18,"(42.4908073, -71.8865434)",584.6868896484375
19,"(42.4908738, -71.8865149)",582.3571166992188
20,"(42.4909403, -71.8864864)",580.0336303710938
21,"(42.4910306, -71.8864009)",577.1294555664062
22,"(42.4911209, -71.8863154)",574.4317016601562
23,"(42.491234899999995, -71.88629639999999)",571.455810546875
24,"(42.4913489, -71.8862774)",568.22998046875
25,"(42.491451025, -71.886332025)",564.682373046875
26,"(42.49155315, -71.88638664999999)",561.8677978515625
27,"(42.491655275, -71.886441275)",559.6876831054688
28,"(42.4917574, -71.8864959)",557.8848266601562
29,"(42.491871399999994, -71.88640565)",555.2105712890625
30,"(42.4919854, -71.8863154)",552.4364624023438
31,"(42.4920091625, -71.8862192)",551.4605102539062
32,"(42.492032925000004, -71.886123)",550.5619506835938
33,"(42.4920566875, -71.8860268)",549.7409057617188
34,"(42.49208045, -71.8859306)",548.9561767578125
35,"(42.4921042125, -71.8858344)",548.2245483398438
36,"(42.492127975, -71.88573819999999)",547.4725952148438
37,"(42.4921517375, -71.88564199999999)",546.6663208007812
38,"(42.4921755, -71.8855458)",545.8239135742188
39,"(42.492258625000005, -71.88546740000001)",543.4810791015625
40,"(42.49234175, -71.885389)",541.0470581054688
41,"(42.492424875, -71.8853106)",538.866455078125
42,"(42.492508, -71.8852322)",536.735595703125
43,"(42.4926069125, -71.8852258625)",534.5446166992188
44,"(42.492705825, -71.885219525)",532.3561401367188
45,"(42.4928047375, -71.8852131875)",529.6256103515625
46,"(42.49290365, -71.88520685)",526.2852783203125
47,"(42.4930025625, -71.8852005125)",523.9254760742188
48,"(42.493101475, -71.88519417500001)",522.1268310546875
49,"(42.4932003875, -71.88518783750001)",519.879638671875
50,"(42.493299300000004, -71.8851815)",516.691162109375
51,"(42.493398212500004, -71.88517516249999)",513.1324462890625
52,"(42.493497125000005, -71.885168825)",509.7257080078125
53,"(42.493596037500005, -71.8851624875)",506.15777587890625
54,"(42.493694950000005, -71.88515615)",502.6432189941406
55,"(42.493793862500006, -71.8851498125)",499.1451110839844
56,"(42.493892775000006, -71.885143475)",496.1024475097656
57,"(42.4939916875, -71.88513713750001)",493.4396057128906
58,"(42.4940906, -71.8851308)",491.8030700683594
59,"(42.4941766, -71.8852079)",490.333984375
60,"(42.4942626, -71.885285)",488.0724792480469
61,"(42.4943417, -71.8853558)",484.8014831542969
62,"(42.494439075, -71.88540567499999)",479.7748718261719
63,"(42.49453645, -71.88545554999999)",476.2458801269531
64,"(42.494633824999994, -71.88550542499999)",473.8808898925781
65,"(42.4947312, -71.8855553)",471.77197265625
66,"(42.49485235, -71.88557904999999)",469.41522216796875
67,"(42.4949735, -71.88560279999999)",465.713134765625
68,"(42.49509465, -71.88562654999998)",462.23101806640625
69,"(42.4952158, -71.8856503)",459.56646728515625
70,"(42.4953054875, -71.88563055)",457.11968994140625
71,"(42.495395175, -71.8856108)",454.1602783203125
72,"(42.4954848625, -71.88559104999999)",450.34393310546875
73,"(42.49557455, -71.8855713)",446.2192077636719
74,"(42.4956642375, -71.88555155)",441.3345642089844
75,"(42.495753925, -71.8855318)",436.75146484375
76,"(42.495843612499996, -71.88551204999999)",434.4044494628906
77,"(42.4959333, -71.8854923)",433.5323181152344
0,"(42.4912082, -71.8879555)",581.1890258789062
1,"(42.4912497375, -71.8878804)",579.8200073242188
2,"(42.491291275, -71.8878053)",578.199462890625
3,"(42.491332812500005, -71.8877302)",576.4071044921875
4,"(42.49137435, -71.8876551)",574.5870971679688
