lift_id,for_display,lat,lon,elevation,slope,index
256916921,True,42.53927340,-83.81245570,290.64,0.00,0
256916921,True,42.53904610,-83.81209520,292.31,2.46,1
256916921,True,42.53886975,-83.81181545,296.56,8.02,2
256916921,True,42.53869340,-83.81153570,301.61,9.50,3
256916921,True,42.53852635,-83.81127075,306.67,10.04,4
256916921,True,42.53835930,-83.81100580,312.52,11.57,5
256916921,True,42.53809090,-83.81058000,321.75,11.37,6
256916921,True,42.53792980,-83.81032445,326.60,9.98,7
256916921,True,42.53776870,-83.81006890,331.15,9.38,8
256916921,True,42.53756270,-83.80974220,336.03,7.89,9
256916921,True,42.53735670,-83.80941550,340.14,6.65,10
256916922,True,42.53954460,-83.81186110,289.29,0.00,0
256916922,True,42.53925800,-83.81150420,293.41,5.44,1
256916922,True,42.53901710,-83.81120410,300.37,10.84,2
256916922,True,42.53871920,-83.81083310,306.44,7.69,3
256916922,True,42.53842040,-83.81046100,317.33,13.58,4
256916922,True,42.53816220,-83.81013950,324.26,10.09,5
256916922,True,42.53799605,-83.80993255,328.70,10.04,6
256916922,True,42.53782990,-83.80972560,332.70,9.06,7
256916922,True,42.53763250,-83.80947980,337.01,8.23,8
256916922,True,42.53748710,-83.80929870,339.73,7.07,9
256916923,True,42.53939320,-83.80559310,285.57,0.00,0
256916923,True,42.53916240,-83.80596960,287.82,3.21,1
256916923,True,42.53890320,-83.80639240,291.81,5.06,2
256916923,True,42.53863640,-83.80682770,297.60,7.11,3
256916923,True,42.53848510,-83.80707460,300.88,7.11,4
256916923,True,42.53833380,-83.80732150,304.41,7.64,5
256916923,True,42.53817175,-83.80758590,308.40,8.06,6
256916923,True,42.53800970,-83.80785030,312.08,7.44,7
256916923,True,42.53786030,-83.80809405,315.81,8.17,8
256916923,True,42.53771090,-83.80833780,320.19,9.57,9
256916923,True,42.53755570,-83.80859105,325.72,11.58,10
256916923,True,42.53740050,-83.80884430,332.40,13.90,11
256916923,True,42.53723940,-83.80910700,338.42,12.13,12
256916924,True,42.54119980,-83.81034100,289.88,0.00,0
256916924,True,42.54108390,-83.81011300,291.24,3.43,1
256916924,True,42.54095215,-83.80985395,294.26,6.68,2
256916924,True,42.54082040,-83.80959490,298.16,8.60,3
256916924,True,42.54066245,-83.80928435,304.70,11.94,4
256916924,True,42.54050450,-83.80897380,312.39,13.97,5
256916924,True,42.54035685,-83.80868350,320.63,15.91,6
256916924,True,42.54020920,-83.80839320,330.49,18.84,7
256916924,True,42.54009950,-83.80817750,333.74,8.61,8
256916925,True,42.54167260,-83.80601180,288.95,0.00,0
256916925,True,42.54140020,-83.80626330,291.40,3.83,1
256916925,True,42.54116365,-83.80648175,296.46,9.04,2
256916925,True,42.54092710,-83.80670020,302.75,11.18,3
256916925,True,42.54066385,-83.80694330,310.70,12.66,4
256916925,True,42.54040060,-83.80718640,319.33,13.70,5
256916925,True,42.54021225,-83.80736025,326.34,15.47,6
256916925,True,42.54002390,-83.80753410,332.88,14.48,7
1057669058,True,42.53992710,-83.81075330,290.60,0.00,0
1057669058,True,42.53973535,-83.81041325,294.53,6.39,1
1057669058,True,42.53954360,-83.81007320,299.57,8.18,2
1057669059,True,42.53990840,-83.81215120,290.23,0.00,0
1057669059,True,42.53989570,-83.81275990,296.75,7.45,1
1057669065,True,42.53989170,-83.81133580,289.00,0.00,0
1057669065,True,42.53956902,-83.81095662,292.05,3.68,1
1057669065,True,42.53924635,-83.81057745,300.52,10.12,2
1057669065,True,42.53892367,-83.81019828,310.46,11.83,3
1057669065,True,42.53860100,-83.80981910,316.88,7.70,4
1057669066,True,42.54037280,-83.81109130,289.82,0.00,0
1057669066,True,42.54014420,-83.81058955,290.76,1.11,1
1057669066,True,42.53991560,-83.81008780,295.91,6.08,2
1057669066,True,42.53968700,-83.80958605,304.61,10.20,3
1057669066,True,42.53945840,-83.80908430,307.90,3.89,4
1057669088,True,42.53999590,-83.80588530,286.55,0.00,0
1057669088,True,42.54023602,-83.80594443,287.26,1.50,1
1057669088,True,42.54047615,-83.80600355,288.95,3.56,2
1057669088,True,42.54071628,-83.80606267,292.25,6.93,3
1057669088,True,42.54095640,-83.80612180,295.56,6.95,4
