lift_id,for_display,lat,lon,elevation,slope,index
99641627,True,39.93546840,-105.58033730,2851.77,0.00,0
99641627,True,39.93517657,-105.58038750,2854.15,4.16,1
99641627,True,39.93488475,-105.58043770,2857.59,6.00,2
99641627,True,39.93459292,-105.58048790,2861.90,7.51,3
99641627,True,39.93430110,-105.58053810,2865.54,6.34,4
99641637,True,39.93562770,-105.58088230,2851.92,0.00,0
99641637,True,39.93544530,-105.58089640,2852.79,2.45,1
99641637,True,39.93516495,-105.58091845,2854.79,3.68,2
99641637,True,39.93488460,-105.58094050,2858.07,5.99,3
99641637,True,39.93464323,-105.58095950,2861.52,7.31,4
99641637,True,39.93440185,-105.58097850,2864.44,6.20,5
99641637,True,39.93416047,-105.58099750,2867.38,6.25,6
99641637,True,39.93391910,-105.58101650,2871.03,7.73,7
99641637,True,39.93364390,-105.58103810,2875.36,8.04,8
99641637,True,39.93346760,-105.58105220,2876.73,3.99,9
99641640,True,39.93553340,-105.58187910,2856.74,0.00,0
99641640,True,39.93535570,-105.58222260,2859.95,5.20,1
99641640,True,39.93516390,-105.58259370,2864.14,6.26,2
99641640,True,39.93498705,-105.58293565,2868.95,7.78,3
99641640,True,39.93481020,-105.58327760,2876.59,12.26,4
99641640,True,39.93462260,-105.58364045,2885.42,13.31,5
99641640,True,39.93443500,-105.58400330,2894.43,13.58,6
99641640,True,39.93428345,-105.58429635,2900.87,12.06,7
99641640,True,39.93413190,-105.58458940,2906.05,9.75,8
99641640,True,39.93397295,-105.58489685,2912.00,10.66,9
99641640,True,39.93381400,-105.58520430,2916.02,7.25,10
99641640,True,39.93357545,-105.58566600,2921.92,7.09,11
99641640,True,39.93333690,-105.58612770,2929.15,8.65,12
99641646,True,39.93564950,-105.58193310,2856.27,0.00,0
99641646,True,39.93553140,-105.58223000,2858.71,4.88,1
99641646,True,39.93540240,-105.58255455,2862.00,6.03,2
99641646,True,39.93527340,-105.58287910,2865.83,7.01,3
99641646,True,39.93514305,-105.58320685,2871.22,9.71,4
99641646,True,39.93501270,-105.58353460,2877.51,11.31,5
99641646,True,39.93487645,-105.58387740,2886.38,15.07,6
99641646,True,39.93474020,-105.58422020,2896.05,16.38,7
99641646,True,39.93459445,-105.58458675,2905.79,15.46,8
99641646,True,39.93444870,-105.58495330,2913.80,12.82,9
99641646,True,39.93434065,-105.58522505,2918.58,10.38,10
99641646,True,39.93423260,-105.58549680,2923.02,9.64,11
99641646,True,39.93412440,-105.58576960,2926.91,8.46,12
99645413,True,39.93693190,-105.58393910,2861.58,0.00,0
99645413,True,39.93671699,-105.58431729,2865.20,5.15,1
99645413,True,39.93650207,-105.58469547,2873.18,11.24,2
99645413,True,39.93628716,-105.58507366,2885.37,16.90,3
99645413,True,39.93607225,-105.58545185,2897.91,17.35,4
99645413,True,39.93585734,-105.58583004,2909.03,15.48,5
99645413,True,39.93564242,-105.58620823,2919.56,14.70,6
99645413,True,39.93542751,-105.58658641,2929.33,13.68,7
99645413,True,39.93521260,-105.58696460,2933.96,6.58,8
99645415,True,39.93799690,-105.58441600,2861.63,0.00,0
99645415,True,39.93796780,-105.58469230,2862.76,2.72,1
99645415,True,39.93792870,-105.58506380,2864.46,3.03,2
99645415,True,39.93788960,-105.58543530,2867.53,5.49,3
99645415,True,39.93784270,-105.58588060,2873.50,8.86,4
99645415,True,39.93779580,-105.58632590,2878.74,7.78,5
99645415,True,39.93775035,-105.58675770,2886.91,12.40,6
99645415,True,39.93770490,-105.58718950,2894.45,11.48,7
99645415,True,39.93765670,-105.58764705,2906.07,16.44,8
99645415,True,39.93760850,-105.58810460,2919.09,18.29,9
99645415,True,39.93756940,-105.58847605,2929.79,18.51,10
99645415,True,39.93753030,-105.58884750,2937.31,13.25,11
