lift_id,for_display,lat,lon,elevation,slope,index
478730574,True,43.50404920,-89.51894460,256.70,0.00,0
478730574,True,43.50396440,-89.51939530,258.62,2.93,1
478730574,True,43.50391260,-89.51967050,259.55,2.31,2
478730574,True,43.50383100,-89.52010400,260.55,1.59,3
478730574,True,43.50376680,-89.52044520,261.61,2.15,4
256893696,True,43.50406710,-89.52084510,262.81,0.00,0
256893696,True,43.50376655,-89.52116238,268.67,7.92,1
256893696,True,43.50346600,-89.52147965,271.32,3.61,2
256893696,True,43.50316545,-89.52179693,275.07,5.08,3
256893696,True,43.50286490,-89.52211420,278.68,4.91,4
256893696,True,43.50257490,-89.52242030,282.79,5.77,5
256893696,True,43.50234090,-89.52266730,286.30,6.12,6
256893696,True,43.50210690,-89.52291430,289.45,5.49,7
256893696,True,43.50181070,-89.52322700,295.71,8.59,8
478979189,True,43.50045570,-89.50906390,254.46,0.00,0
478979189,True,43.50017920,-89.50926600,258.50,6.61,1
478979189,True,43.49990270,-89.50946810,262.73,6.94,2
478979189,True,43.49958240,-89.50970225,270.69,11.16,3
478979189,True,43.49926210,-89.50993640,278.31,10.72,4
478979189,True,43.49895410,-89.51016155,287.61,13.48,5
478979189,True,43.49864610,-89.51038670,299.93,17.64,6
478979189,True,43.49834320,-89.51060815,310.92,16.08,7
478979189,True,43.49804030,-89.51082960,320.29,13.80,8
478979189,True,43.49766225,-89.51110595,330.97,12.66,9
478979189,True,43.49728420,-89.51138230,343.91,15.21,10
478979189,True,43.49703515,-89.51156435,350.43,11.74,11
478979189,True,43.49678610,-89.51174640,356.08,10.22,12
478979189,True,43.49642305,-89.51201180,363.27,8.94,13
478979189,True,43.49606000,-89.51227720,369.55,7.82,14
478979189,True,43.49572600,-89.51252130,372.71,4.31,15
