lift_id,for_display,lat,lon,elevation,slope,index
257007836,True,45.69168850,-113.95305530,2159.41,0.00,0
257007836,True,45.69154805,-113.95365720,2166.20,7.84,1
257007836,True,45.69140760,-113.95425910,2180.81,16.52,2
257007836,True,45.69127690,-113.95481940,2192.35,14.12,3
257007836,True,45.69114620,-113.95537970,2205.39,15.86,4
257007836,True,45.69106007,-113.95574890,2215.70,18.84,5
257007836,True,45.69097395,-113.95611810,2226.81,20.18,6
257007836,True,45.69088783,-113.95648730,2237.39,19.28,7
257007836,True,45.69080170,-113.95685650,2249.46,21.77,8
257007836,True,45.69070730,-113.95726105,2265.41,25.71,9
257007836,True,45.69061290,-113.95766560,2285.87,31.69,10
257007836,True,45.69054057,-113.95797565,2299.46,28.16,11
257007836,True,45.69046825,-113.95828570,2314.78,31.11,12
257007836,True,45.69039592,-113.95859575,2326.44,24.66,13
257007836,True,45.69032360,-113.95890580,2334.61,17.84,14
257007836,True,45.69024740,-113.95923220,2342.22,15.90,15
257007836,True,45.69016200,-113.95959830,2347.17,9.37,16
257007836,True,45.69007660,-113.95996440,2351.72,8.63,17
257007836,True,45.68993730,-113.96056160,2356.78,5.91,18
257007836,True,45.68982850,-113.96102890,2359.20,3.62,19
257007837,True,45.68414430,-113.94873720,2029.88,0.00,0
257007837,True,45.68426935,-113.94901810,2033.29,7.49,1
257007837,True,45.68439440,-113.94929900,2036.90,7.94,2
257007837,True,45.68459980,-113.94976050,2045.62,11.60,3
257007837,True,45.68472435,-113.95004035,2050.80,11.37,4
257007837,True,45.68484890,-113.95032020,2054.48,8.12,5
257007837,True,45.68498480,-113.95062555,2058.76,8.64,6
257007837,True,45.68512070,-113.95093090,2060.79,4.14,7
257007837,True,45.68524355,-113.95120693,2058.38,-5.41,8
257007837,True,45.68536640,-113.95148295,2058.30,-0.19,9
257007837,True,45.68548925,-113.95175897,2067.47,19.84,10
257007837,True,45.68561210,-113.95203500,2081.50,28.88,11
257007837,True,45.68573100,-113.95230220,2091.13,21.37,12
257007837,True,45.68585500,-113.95258075,2100.64,20.35,13
257007837,True,45.68597900,-113.95285930,2112.98,25.68,14
257007837,True,45.68617030,-113.95328925,2133.60,27.51,15
257007837,True,45.68636160,-113.95371920,2154.91,28.29,16
257007837,True,45.68655760,-113.95415960,2169.67,19.99,17
257007837,True,45.68675360,-113.95460000,2184.17,19.67,18
257007837,True,45.68695575,-113.95505415,2198.10,18.42,19
257007837,True,45.68715790,-113.95550830,2212.04,18.43,20
257007837,True,45.68735075,-113.95594165,2223.67,16.25,21
257007837,True,45.68754360,-113.95637500,2232.61,12.62,22
257007837,True,45.68767205,-113.95666365,2241.32,18.15,23
257007837,True,45.68780050,-113.95695230,2250.49,19.03,24
257007837,True,45.68795140,-113.95729140,2263.30,22.30,25
257007837,True,45.68810230,-113.95763050,2278.38,25.78,26
257007837,True,45.68825320,-113.95796960,2293.40,25.68,27
257007837,True,45.68840410,-113.95830870,2307.20,23.85,28
257007837,True,45.68855295,-113.95864315,2320.59,23.49,29
257007837,True,45.68870180,-113.95897760,2330.10,17.17,30
257007837,True,45.68886745,-113.95934985,2337.75,12.58,31
257007837,True,45.68903310,-113.95972210,2344.28,10.79,32
257007837,True,45.68918910,-113.96007260,2349.55,9.27,33
257007837,True,45.68934510,-113.96042310,2354.09,8.00,34
257007837,True,45.68949990,-113.96077170,2357.40,5.90,35
257007838,True,45.70551460,-113.94311000,1962.56,0.00,0
257007838,True,45.70528030,-113.94334605,1963.69,2.04,1
257007838,True,45.70504600,-113.94358210,1968.08,7.84,2
257007838,True,45.70481165,-113.94381810,1972.24,7.44,3
257007838,True,45.70457730,-113.94405410,1975.53,5.89,4
257007838,True,45.70433755,-113.94429565,1977.67,3.76,5
257007838,True,45.70409780,-113.94453720,1979.18,2.66,6
257007838,True,45.70388020,-113.94475640,1980.33,2.23,7
257007838,True,45.70366260,-113.94497560,1981.79,2.81,8
257007838,True,45.70344500,-113.94519480,1983.57,3.45,9
257007838,True,45.70322740,-113.94541400,1987.70,7.95,10
257007838,True,45.70300348,-113.94563955,1990.61,5.46,11
257007838,True,45.70277955,-113.94586510,1994.69,7.62,12
257007838,True,45.70255563,-113.94609065,1998.67,7.45,13
257007838,True,45.70233170,-113.94631620,2003.27,8.60,14
257007838,True,45.70202175,-113.94662840,2011.20,10.66,15
257007838,True,45.70171180,-113.94694060,2018.29,9.56,16
257007838,True,45.70150307,-113.94715085,2023.34,10.09,17
257007838,True,45.70129435,-113.94736110,2030.78,14.69,18
257007838,True,45.70108562,-113.94757135,2039.30,16.71,19
257007838,True,45.70087690,-113.94778160,2048.64,18.21,20
257007838,True,45.70055690,-113.94810390,2059.39,13.88,21
257007838,True,45.70031320,-113.94834935,2064.74,9.18,22
257007838,True,45.70006950,-113.94859480,2068.27,6.07,23
257007838,True,45.69982820,-113.94883790,2071.55,5.72,24
257007838,True,45.69958690,-113.94908100,2073.55,3.49,25
257007838,True,45.69926980,-113.94940035,2074.05,0.66,26
257007838,True,45.69895270,-113.94971970,2077.76,4.91,27
257007838,True,45.69867065,-113.95000375,2080.02,3.37,28
257007838,True,45.69838860,-113.95028780,2082.43,3.60,29
257007838,True,45.69809685,-113.95058167,2087.55,7.35,30
257007838,True,45.69780510,-113.95087555,2091.49,5.68,31
257007838,True,45.69751335,-113.95116943,2094.85,4.84,32
257007838,True,45.69722160,-113.95146330,2099.65,6.90,33
257007838,True,45.69699190,-113.95169465,2102.99,6.11,34
257007838,True,45.69676220,-113.95192600,2107.95,9.02,35
257007838,True,45.69656547,-113.95212413,2111.33,7.20,36
257007838,True,45.69636875,-113.95232225,2116.34,10.62,37
257007838,True,45.69617203,-113.95252038,2122.34,12.64,38
257007838,True,45.69597530,-113.95271850,2132.13,20.11,39
257007838,True,45.69574285,-113.95295285,2139.59,13.27,40
257007838,True,45.69551040,-113.95318720,2145.49,10.58,41
257007838,True,45.69527795,-113.95342155,2148.32,5.11,42
257007838,True,45.69504550,-113.95365590,2149.31,1.79,43
257007839,True,45.69720800,-113.95376720,2137.95,0.00,0
257007839,True,45.69711920,-113.95420100,2142.34,7.13,1
257007839,True,45.69704320,-113.95457300,2147.04,8.89,2
257007839,True,45.69696075,-113.95497605,2152.72,9.87,3
257007839,True,45.69687830,-113.95537910,2158.28,9.68,4
257007839,True,45.69681350,-113.95569590,2162.58,9.53,5
257007839,True,45.69674870,-113.95601270,2167.42,10.68,6
257007839,True,45.69668270,-113.95633550,2172.78,11.59,7
257007839,True,45.69659860,-113.95674700,2182.26,15.89,8
257007839,True,45.69647240,-113.95736390,2197.64,17.13,9
257007839,True,45.69637400,-113.95784510,2207.37,14.02,10
257007839,True,45.69628985,-113.95825690,2218.10,17.85,11
257007839,True,45.69620570,-113.95866870,2225.28,12.15,12
257007840,True,45.70629910,-113.94386200,1957.08,0.00,0
