lift_id,for_display,lat,lon,elevation,slope,index
50612621,True,44.84534860,-93.36364700,259.83,0.00,0
50612621,True,44.84532770,-93.36420080,265.89,7.89,1
50612621,True,44.84531425,-93.36457665,275.10,17.25,2
50612621,True,44.84530080,-93.36495250,285.81,19.85,3
50612621,True,44.84528260,-93.36545900,295.97,14.26,4
50612621,True,44.84526750,-93.36587900,303.68,13.09,5
50612622,True,44.84322880,-93.36416770,264.00,0.00,0
50612622,True,44.84322870,-93.36451610,266.87,5.96,1
50612622,True,44.84322860,-93.36505830,274.22,9.76,2
50612622,True,44.84322850,-93.36538260,279.64,11.97,3
50612622,True,44.84322840,-93.36570690,285.56,13.04,4
50612622,True,44.84322820,-93.36633730,296.66,12.59,5
50612623,True,44.84182530,-93.36510650,263.85,0.00,0
50612623,True,44.84163540,-93.36537210,266.31,4.73,1
50612623,True,44.84132280,-93.36580930,274.40,9.38,2
50612623,True,44.84110820,-93.36610940,281.46,11.86,3
50612623,True,44.84089360,-93.36640950,289.86,14.03,4
50612623,True,44.84057520,-93.36685490,303.76,15.58,5
50612623,True,44.84039670,-93.36710450,310.43,13.42,6
195174157,True,44.84425510,-93.36377270,263.46,0.00,0
195174157,True,44.84431690,-93.36432055,269.66,8.07,1
195174157,True,44.84437870,-93.36486840,278.78,11.78,2
195174157,True,44.84444050,-93.36541625,288.98,13.13,3
195174157,True,44.84450230,-93.36596410,298.08,11.75,4
256873094,True,44.84279800,-93.36431940,265.00,0.00,0
256873094,True,44.84281515,-93.36469355,268.09,5.97,1
256873094,True,44.84283230,-93.36506770,271.13,5.87,2
256873095,True,44.84252230,-93.36457690,265.94,0.00,0
256873095,True,44.84254510,-93.36512140,271.56,7.45,1
874948711,True,44.84632980,-93.36366680,258.13,0.00,0
874948711,True,44.84631022,-93.36407978,267.23,15.58,1
874948711,True,44.84629065,-93.36449275,275.30,13.89,2
874948711,True,44.84627108,-93.36490572,284.54,15.81,3
874948711,True,44.84625150,-93.36531870,293.84,15.91,4
