,coordinates,elevation
14,"(44.9305059, -72.5213275)",926
15,"(44.9307952, -72.5209708)",926
16,"(44.9309534, -72.5204618)",907
17,"(44.9309556, -72.520315)",907
18,"(44.9309584, -72.5201218)",907
19,"(44.9309125, -72.5199892)",907
20,"(44.9307601, -72.5196053)",907
21,"(44.9305896, -72.5192087)",907
22,"(44.9305574, -72.5191337)",907
23,"(44.9304045, -72.5186236)",852
24,"(44.9303383, -72.5181778)",852
25,"(44.9302921, -72.5178058)",852
26,"(44.9302855, -72.5175447)",852
27,"(44.9302879, -72.5174661)",852
28,"(44.9303031, -72.5169737)",852
29,"(44.930323, -72.5163402)",817
30,"(44.9303935, -72.5158107)",817
31,"(44.9304789, -72.5152855)",817
32,"(44.9306001, -72.5149007)",817
0,"(44.9273677, -72.5222904)",1020
1,"(44.9272866, -72.5227963)",1020
2,"(44.9273045, -72.5229792)",986
3,"(44.9274117, -72.5230686)",986
0,"(44.9239333, -72.5200486)",939
1,"(44.9238538, -72.519763)",939
2,"(44.9238926, -72.5195662)",939
3,"(44.9240074, -72.5194221)",939
4,"(44.9242084, -72.5193891)",939
5,"(44.9243096, -72.5192571)",939
6,"(44.9243474, -72.5190519)",939
7,"(44.9244312, -72.5188017)",939
8,"(44.9246325, -72.5187554)",939
9,"(44.9247299, -72.5186217)",889
10,"(44.9246889, -72.5183234)",889
11,"(44.9246218, -72.5180482)",889
12,"(44.9246249, -72.5177505)",889
13,"(44.9247026, -72.5174492)",889
14,"(44.9248812, -72.5170979)",889
15,"(44.9250343, -72.5169357)",861
16,"(44.9251167, -72.5166545)",792
0,"(44.9241492, -72.5261626)",1159
1,"(44.9240113, -72.5258858)",1159
2,"(44.923837, -72.5256807)",1159
3,"(44.9236337, -72.5253936)",1159
4,"(44.923519, -72.5252191)",1159
5,"(44.9234089, -72.5251116)",1159
6,"(44.9233179, -72.5250603)",1159
7,"(44.9231979, -72.5250265)",1159
8,"(44.9229457, -72.5249482)",1080
9,"(44.9227018, -72.5247803)",1098
10,"(44.922559, -72.5246457)",1098
11,"(44.9223693, -72.5243064)",1098
12,"(44.9222037, -72.5240449)",1098
13,"(44.9220823, -72.5238968)",1098
14,"(44.9220074, -72.5236914)",1098
15,"(44.9219967, -72.5234735)",1098
16,"(44.9220341, -72.523221)",1098
17,"(44.9220392, -72.5230365)",1098
18,"(44.9219798, -72.5228316)",1046
19,"(44.9218913, -72.5226148)",1046
20,"(44.9217896, -72.5224199)",1046
21,"(44.9217134, -72.5222625)",1046
22,"(44.9216952, -72.5222251)",1046
23,"(44.9216444, -72.5220303)",1046
24,"(44.9215472, -72.5217961)",1046
25,"(44.9213887, -72.5216277)",1046
26,"(44.9212269, -72.5214319)",1046
27,"(44.9211767, -72.5212135)",1046
28,"(44.9212169, -72.5208266)",981
29,"(44.9212741, -72.5204922)",981
30,"(44.9213104, -72.5202769)",981
31,"(44.9212562, -72.5201021)",981
32,"(44.9211623, -72.5200232)",981
33,"(44.921049, -72.5198872)",981
34,"(44.9209837, -72.5197231)",981
35,"(44.9209798, -72.5194135)",981
36,"(44.9209692, -72.5191387)",981
37,"(44.9209692, -72.5187695)",981
38,"(44.9210024, -72.5183575)",938
39,"(44.9210746, -72.517943)",938
40,"(44.9211071, -72.5175288)",938
41,"(44.9211579, -72.5171904)",938
42,"(44.9212233, -72.5168418)",938
43,"(44.9213099, -72.5165679)",904
44,"(44.9213758, -72.5163291)",904
0,"(44.927542, -72.5273303)",969
1,"(44.9275099, -72.5276894)",969
0,"(44.9265134, -72.5271077)",1043
1,"(44.9266735, -72.5271563)",1043
2,"(44.9268539, -72.5272316)",1043
3,"(44.9269687, -72.5273706)",1043
4,"(44.9270671, -72.5275327)",1043
5,"(44.9272352, -72.5276138)",969
6,"(44.9273746, -72.527637)",969
7,"(44.9275099, -72.5276894)",969
8,"(44.9276165, -72.5278802)",969
9,"(44.9277231, -72.5280945)",969
10,"(44.9278133, -72.5283261)",969
11,"(44.9279117, -72.5285693)",969
12,"(44.9280224, -72.5288994)",969
13,"(44.9281249, -72.5291368)",969
14,"(44.9282028, -72.5294611)",977
15,"(44.9283258, -72.5297043)",977
16,"(44.9284488, -72.5299128)",977
17,"(44.9286005, -72.5300575)",977
18,"(44.9287809, -72.530266)",977
19,"(44.9288332, -72.5303655)",977
20,"(44.9288752, -72.5304455)",977
21,"(44.9289695, -72.5307756)",977
22,"(44.9290761, -72.5311578)",977
23,"(44.9291581, -72.5315053)",940
0,"(44.9307466, -72.5052088)",630
1,"(44.9305553, -72.5042744)",630
0,"(44.9263895, -72.5093474)",693
1,"(44.9267433, -72.5088532)",693
2,"(44.9270585, -72.5084926)",693
3,"(44.9273524, -72.5080122)",638
4,"(44.9276193, -72.5075343)",638
5,"(44.9278214, -72.5072231)",638
6,"(44.9280796, -72.5069495)",638
7,"(44.9283075, -72.5066599)",638
8,"(44.928448, -72.5064238)",638
9,"(44.9286265, -72.5059893)",620
10,"(44.928853, -72.5052227)",620
0,"(44.9321965, -72.5082638)",650
1,"(44.9325041, -72.5077488)",650
2,"(44.9325643, -72.5076368)",650
3,"(44.9330662, -72.5067028)",650
4,"(44.9339434, -72.505013)",607
5,"(44.9347675, -72.5034037)",590
6,"(44.9353219, -72.5022664)",590
7,"(44.9358118, -72.5013062)",562
0,"(44.9293678, -72.5122298)",714
1,"(44.9294622, -72.511433)",714
2,"(44.9294283, -72.510254)",685
3,"(44.9293183, -72.5091508)",685
4,"(44.9292812, -72.5087346)",685
5,"(44.9292372, -72.5082416)",652
6,"(44.9293195, -72.5074345)",652
7,"(44.9292995, -72.5068682)",652
8,"(44.9292561, -72.5060257)",630
9,"(44.9292463, -72.5057127)",630
0,"(44.9298491, -72.5123749)",714
1,"(44.929755, -72.5123597)",714
2,"(44.929471, -72.5122807)",714
3,"(44.9293678, -72.5122298)",714
4,"(44.9292228, -72.5121584)",714
5,"(44.9289038, -72.5119277)",696
6,"(44.9287063, -72.5116917)",696
7,"(44.9285244, -72.5114894)",696
8,"(44.9283683, -72.5113323)",696
9,"(44.9281252, -72.5111338)",696
10,"(44.9279353, -72.5108817)",696
11,"(44.9278176, -72.5106134)",696
12,"(44.9277378, -72.5102862)",661
13,"(44.9276173, -72.5100676)",661
14,"(44.9275856, -72.5096299)",661
15,"(44.9275919, -72.5091434)",661
16,"(44.9276175, -72.508729)",661
17,"(44.9276749, -72.5083507)",661
18,"(44.9277769, -72.5081525)",638
19,"(44.9279045, -72.5079453)",638
20,"(44.9280958, -72.5077651)",638
21,"(44.928268, -72.5074769)",638
22,"(44.9284593, -72.5070625)",638
23,"(44.9286252, -72.5067652)",638
24,"(44.9288483, -72.5065236)",638
25,"(44.9289213, -72.5061094)",620
26,"(44.9290606, -72.5054426)",620
0,"(44.9303327, -72.5109315)",714
1,"(44.9301723, -72.5108602)",714
2,"(44.9300697, -72.510769)",714
3,"(44.9299558, -72.510592)",714
4,"(44.9299216, -72.5103774)",685
5,"(44.9299026, -72.5101253)",685
6,"(44.9298912, -72.5098892)",685
7,"(44.9298381, -72.5096693)",685
8,"(44.9297355, -72.5094172)",685
9,"(44.9295874, -72.5091221)",685
10,"(44.9294963, -72.5089934)",685
11,"(44.9292812, -72.5087346)",685
0,"(44.9304127, -72.5118534)",714
1,"(44.9304889, -72.5115993)",714
2,"(44.9306269, -72.5113122)",714
3,"(44.9308882, -72.5107278)",714
4,"(44.9310915, -72.5103381)",685
5,"(44.9312947, -72.509969)",679
6,"(44.9315488, -72.5095178)",679
7,"(44.9317521, -72.5091384)",679
8,"(44.9319481, -72.5088513)",679
9,"(44.9321078, -72.5086667)",679
10,"(44.9324852, -72.5083796)",679
11,"(44.9329789, -72.508072)",650
12,"(44.9331676, -72.5079387)",650
13,"(44.9332677, -72.5078447)",650
14,"(44.9333441, -72.5077338)",626
15,"(44.9334379, -72.5075458)",626
16,"(44.9335077, -72.5074349)",626
17,"(44.9335918, -72.5073405)",626
0,"(44.9325643, -72.5076368)",650
1,"(44.9324433, -72.5072607)",650
2,"(44.9322079, -72.5067779)",650
3,"(44.9319838, -72.5063809)",650
4,"(44.9318433, -72.5060269)",634
5,"(44.9317901, -72.5057855)",634
6,"(44.9317787, -72.5055923)",634
7,"(44.9317863, -72.5053939)",634
8,"(44.9318547, -72.5052222)",634
9,"(44.931961, -72.5050774)",634
10,"(44.9321661, -72.5049271)",634
11,"(44.9322876, -72.5048199)",634
12,"(44.9323142, -72.5047394)",634
13,"(44.9323294, -72.5046106)",634
14,"(44.9322876, -72.5043692)",634
15,"(44.9322193, -72.5040635)",614
16,"(44.9322041, -72.5038864)",614
17,"(44.9322307, -72.5037255)",614
18,"(44.9323104, -72.5035324)",614
19,"(44.9323677, -72.5034471)",614
20,"(44.932438, -72.5033536)",614
0,"(44.9203692, -72.512035)",955
1,"(44.9205705, -72.5117668)",955
2,"(44.9209276, -72.511402)",888
3,"(44.9215239, -72.510769)",888
4,"(44.9220481, -72.5102165)",852
5,"(44.9226217, -72.5096264)",852
6,"(44.9232522, -72.5089719)",768
7,"(44.9236092, -72.5086286)",768
0,"(44.9250947, -72.509971)",693
1,"(44.9252501, -72.5096961)",693
2,"(44.9253678, -72.5093742)",693
3,"(44.9254628, -72.5090524)",693
4,"(44.9255425, -72.5087305)",693
5,"(44.9256565, -72.5085052)",693
6,"(44.9257286, -72.5083336)",693
7,"(44.9257438, -72.5081994)",678
8,"(44.9257172, -72.5080171)",678
9,"(44.9256944, -72.5077596)",678
10,"(44.9257172, -72.5076201)",678
11,"(44.925835, -72.507427)",678
12,"(44.9261046, -72.5070675)",678
13,"(44.9264009, -72.5066169)",678
14,"(44.9266288, -72.5062039)",650
15,"(44.9267655, -72.5059518)",650
16,"(44.9269136, -72.5057747)",650
17,"(44.9269934, -72.5057318)",650
18,"(44.9271871, -72.5058069)",620
19,"(44.9274264, -72.5059571)",620
20,"(44.9276658, -72.5059653)",620
0,"(44.9241714, -72.5093474)",768
1,"(44.924612, -72.5088163)",768
2,"(44.9250678, -72.5081512)",678
3,"(44.9255577, -72.5073089)",678
4,"(44.9258844, -72.506515)",678
0,"(44.9236092, -72.5086286)",768
1,"(44.9237498, -72.5088217)",768
2,"(44.9239093, -72.5090738)",768
3,"(44.9240194, -72.5093903)",768
4,"(44.9240764, -72.5096478)",768
5,"(44.92416, -72.5098356)",768
6,"(44.9242321, -72.5098785)",768
7,"(44.9244107, -72.5099214)",768
8,"(44.9247031, -72.5099536)",768
9,"(44.9250947, -72.509971)",693
0,"(44.9236092, -72.5086286)",768
1,"(44.9239587, -72.5082585)",728
2,"(44.9244297, -72.5077327)",728
3,"(44.9248247, -72.5073089)",728
4,"(44.9254134, -72.5066974)",678
5,"(44.9260211, -72.5060215)",650
6,"(44.9265072, -72.5054958)",650
7,"(44.9268956, -72.5050001)",650
8,"(44.9271947, -72.5045355)",620
9,"(44.9273694, -72.5041761)",620
10,"(44.9275656, -72.5038374)",601
0,"(44.9197311, -72.5099697)",929
1,"(44.9196741, -72.5094011)",929
2,"(44.9197273, -72.5091597)",929
3,"(44.9198678, -72.5087842)",929
4,"(44.9202363, -72.5082585)",852
5,"(44.9207719, -72.5075396)",852
6,"(44.921353, -72.5068422)",802
7,"(44.9219874, -72.5061234)",763
8,"(44.9224394, -72.505705)",763
0,"(44.9206161, -72.514122)",943
1,"(44.9210491, -72.5141113)",894
2,"(44.9216037, -72.5140898)",894
3,"(44.9221051, -72.5139075)",894
4,"(44.92269, -72.5135641)",894
0,"(44.9228952, -72.5158976)",904
1,"(44.9231492, -72.5161418)",827
2,"(44.9233815, -72.5163264)",827
3,"(44.9236574, -72.5164597)",827
4,"(44.9240132, -72.516675)",889
5,"(44.9243036, -72.5167981)",889
6,"(44.9245141, -72.5168288)",889
7,"(44.9248481, -72.5167878)",889
8,"(44.9251167, -72.5166545)",792
9,"(44.9251458, -72.5162218)",792
10,"(44.9250841, -72.5158512)",792
11,"(44.9249606, -72.5154587)",827
12,"(44.9248195, -72.5151909)",827
13,"(44.9247075, -72.5150361)",827
14,"(44.9246442, -72.5148483)",827
15,"(44.9246291, -72.5143261)",794
16,"(44.924691, -72.5139675)",794
17,"(44.9248834, -72.5134749)",794
18,"(44.9250841, -72.5128972)",742
19,"(44.9252307, -72.5121124)",702
20,"(44.9253928, -72.5116982)",702
21,"(44.9256089, -72.5112622)",702
22,"(44.9259099, -72.5106517)",702
23,"(44.92617, -72.5100625)",693
24,"(44.9263895, -72.5093474)",693
0,"(44.9259879, -72.5225198)",999
1,"(44.9255451, -72.5221711)",999
2,"(44.9254391, -72.5220813)",999
3,"(44.9251821, -72.5218635)",999
4,"(44.9249497, -72.5215969)",1008
5,"(44.9247682, -72.5212688)",1008
6,"(44.9244996, -72.5207458)",939
7,"(44.9241947, -72.520387)",939
8,"(44.9239333, -72.5200486)",939
9,"(44.9236937, -72.5196179)",939
10,"(44.9235703, -72.5193103)",939
11,"(44.9234396, -72.5189001)",939
12,"(44.9233162, -72.5183362)",889
13,"(44.9231928, -72.517803)",889
14,"(44.9231194, -72.5175312)",889
15,"(44.9230548, -72.5172903)",889
16,"(44.9229799, -72.5169472)",889
17,"(44.9229453, -72.5165693)",827
18,"(44.9229223, -72.5162131)",827
19,"(44.9228952, -72.5158976)",904
20,"(44.9228073, -72.5154805)",904
21,"(44.9227841, -72.5150663)",904
22,"(44.9228382, -72.5143687)",894
23,"(44.9229076, -72.5139)",894
24,"(44.9229462, -72.5131915)",794
25,"(44.9230157, -72.5126574)",794
26,"(44.9232858, -72.5118617)",775
27,"(44.9236472, -72.5112411)",775
28,"(44.9239321, -72.510887)",775
29,"(44.9241068, -72.5107797)",775
30,"(44.9243689, -72.5106993)",775
31,"(44.9245398, -72.51071)",775
32,"(44.9249268, -72.5109262)",775
0,"(44.9231041, -72.5135692)",794
1,"(44.9236548, -72.5132366)",794
2,"(44.9243385, -72.512727)",794
0,"(44.9275289, -72.5216319)",1020
1,"(44.9275593, -72.5214013)",1020
2,"(44.9276315, -72.5212135)",1020
3,"(44.9278176, -72.5208487)",1020
4,"(44.9279237, -72.5205535)",970
5,"(44.9279429, -72.5205001)",970
6,"(44.9280151, -72.5201031)",970
7,"(44.9280416, -72.5196632)",970
8,"(44.9280303, -72.519175)",970
9,"(44.9280378, -72.5186332)",888
10,"(44.9280817, -72.5180404)",888
11,"(44.9280857, -72.5179874)",888
12,"(44.9280986, -72.5178125)",888
13,"(44.928167, -72.5173297)",888
14,"(44.9282429, -72.5170132)",888
15,"(44.9284404, -72.5166001)",811
16,"(44.9287253, -72.5159778)",811
17,"(44.9288506, -72.5155058)",811
18,"(44.9289456, -72.5147762)",811
19,"(44.9291165, -72.5135746)",753
20,"(44.9292532, -72.5128021)",772
21,"(44.9293678, -72.5122298)",714
0,"(44.9267161, -72.5154951)",792
1,"(44.9268225, -72.5146636)",792
2,"(44.9269364, -72.5137409)",742
3,"(44.9272061, -72.5120726)",696
0,"(44.927772, -72.5146904)",811
1,"(44.9279201, -72.5134029)",753
2,"(44.9281898, -72.5115361)",696
0,"(44.9260173, -72.5217714)",999
1,"(44.9258008, -72.5213691)",999
2,"(44.9256413, -72.5209882)",999
3,"(44.9255653, -72.5205966)",931
4,"(44.9255007, -72.5200441)",931
5,"(44.9253754, -72.5196364)",931
6,"(44.9252615, -72.5191965)",931
7,"(44.9252387, -72.5189336)",931
8,"(44.9252577, -72.5182738)",861
9,"(44.9253032, -72.5175067)",861
10,"(44.925326, -72.5168254)",861
0,"(44.9306001, -72.5149007)",817
1,"(44.9304951, -72.514626)",817
2,"(44.9304001, -72.5143095)",772
3,"(44.9302866, -72.5138833)",772
4,"(44.9302665, -72.5137789)",772
5,"(44.9301723, -72.5132903)",772
6,"(44.9300811, -72.51255)",772
0,"(44.92875, -72.5199259)",970
1,"(44.9287367, -72.5196096)",970
2,"(44.9287557, -72.519116)",970
3,"(44.928824, -72.518703)",888
4,"(44.9290671, -72.5180646)",888
5,"(44.929314, -72.517555)",852
6,"(44.9294887, -72.5170507)",852
7,"(44.9295988, -72.5163641)",817
8,"(44.9297659, -72.5154951)",817
9,"(44.9299102, -72.5148299)",817
10,"(44.9302665, -72.5137789)",772
0,"(44.9280817, -72.5180404)",888
1,"(44.9279961, -72.5172117)",888
2,"(44.9280082, -72.5165966)",811
3,"(44.9281294, -72.5154382)",811
4,"(44.9282633, -72.5141523)",753
5,"(44.9284036, -72.5126342)",753
6,"(44.9285244, -72.5114894)",696
0,"(44.9279237, -72.5205535)",970
1,"(44.9280796, -72.520543)",970
2,"(44.9282505, -72.5205215)",970
3,"(44.9283683, -72.5204571)",970
4,"(44.9284898, -72.5202855)",970
5,"(44.9287063, -72.5199851)",970
6,"(44.92875, -72.5199259)",970
7,"(44.9289911, -72.5195988)",970
8,"(44.929257, -72.5191858)",907
9,"(44.9295418, -72.518821)",907
10,"(44.9298419, -72.5184187)",852
11,"(44.9300963, -72.5181129)",852
12,"(44.9302921, -72.5178058)",852
0,"(44.9275137, -72.5208648)",1020
1,"(44.9274302, -72.5204196)",970
2,"(44.9274188, -72.5199743)",970
3,"(44.9274378, -72.519277)",970
4,"(44.9275175, -72.518247)",888
5,"(44.9276429, -72.5169649)",888
6,"(44.9277302, -72.5159242)",811
7,"(44.927772, -72.515082)",811
0,"(44.9312319, -72.5123837)",714
1,"(44.9314521, -72.5116649)",707
2,"(44.9317597, -72.5107851)",707
3,"(44.9320598, -72.5094815)",679
0,"(44.9327461, -72.5141932)",736
1,"(44.9329522, -72.5139072)",736
2,"(44.9334497, -72.5132098)",678
3,"(44.9340307, -72.5123837)",659
4,"(44.9346725, -72.5114878)",659
5,"(44.935151, -72.5108441)",659
6,"(44.9357396, -72.5099965)",616
7,"(44.9364118, -72.5089826)",616
8,"(44.9368713, -72.5082585)",596
9,"(44.9372662, -72.5077327)",596
10,"(44.9376407, -72.5074052)",573
11,"(44.9383826, -72.5066584)",573
0,"(44.9328991, -72.5146153)",747
1,"(44.9332942, -72.5141169)",736
2,"(44.9338978, -72.5132795)",678
3,"(44.9345624, -72.5123837)",659
4,"(44.9352687, -72.5114396)",659
5,"(44.9358801, -72.5106134)",628
6,"(44.9367439, -72.5094679)",616
7,"(44.9376661, -72.5082625)",573
8,"(44.9379957, -72.5077888)",573
9,"(44.9381662, -72.5074216)",573
0,"(44.9302879, -72.5174661)",852
1,"(44.9304875, -72.517437)",852
2,"(44.9307154, -72.517319)",852
3,"(44.9309015, -72.5170936)",852
4,"(44.9312129, -72.516643)",817
5,"(44.9314331, -72.5163319)",747
6,"(44.9316116, -72.5158545)",747
7,"(44.9318015, -72.5155058)",747
8,"(44.9321927, -72.515023)",747
9,"(44.9327461, -72.5141932)",736
0,"(44.9326112, -72.511231)",707
1,"(44.9327813, -72.5110426)",707
2,"(44.9334953, -72.510195)",649
3,"(44.9341675, -72.5093099)",649
4,"(44.9347599, -72.5085857)",649
5,"(44.9351244, -72.5082477)",626
6,"(44.9356105, -72.5079527)",596
7,"(44.9359047, -72.5078316)",596
8,"(44.9361839, -72.5077166)",596
0,"(44.932852, -72.5123254)",707
1,"(44.9331345, -72.5119974)",707
2,"(44.9337383, -72.5110909)",659
3,"(44.9343649, -72.5101735)",649
4,"(44.9349156, -72.5093689)",649
5,"(44.9354472, -72.5086018)",616
6,"(44.9359047, -72.5078316)",596
0,"(44.9324122, -72.5098982)",679
1,"(44.9327585, -72.5095674)",679
2,"(44.9334269, -72.5089129)",649
3,"(44.9340535, -72.5083121)",626
4,"(44.9345434, -72.5079849)",626
5,"(44.9351151, -72.5078245)",626
6,"(44.9359047, -72.5078316)",596
0,"(44.9327863, -72.5188556)",841
1,"(44.9327471, -72.5186118)",795
2,"(44.932656, -72.5184026)",795
3,"(44.9325725, -72.518306)",795
4,"(44.9325138, -72.5182808)",795
5,"(44.9323978, -72.5182309)",795
6,"(44.9322534, -72.518188)",795
7,"(44.9320751, -72.5181563)",795
8,"(44.9319534, -72.51807)",795
9,"(44.9318053, -72.5178608)",795
10,"(44.9316306, -72.5175121)",795
11,"(44.9315015, -72.5172278)",795
12,"(44.9314559, -72.51704)",795
13,"(44.9314369, -72.5167289)",795
14,"(44.9314331, -72.5163319)",747
0,"(44.9309125, -72.5199892)",907
1,"(44.9311407, -72.5196632)",907
2,"(44.9315243, -72.5190517)",841
3,"(44.9318091, -72.5185957)",795
4,"(44.9320751, -72.5181563)",795
0,"(44.9305896, -72.5192087)",907
1,"(44.9307419, -72.5189766)",907
2,"(44.9311901, -72.5182631)",852
3,"(44.9314749, -72.5179144)",795
4,"(44.9318699, -72.5175711)",795
5,"(44.9320142, -72.5173511)",795
6,"(44.9322383, -72.5168683)",795
7,"(44.9325003, -72.5163641)",747
8,"(44.9328725, -72.5157364)",747
0,"(44.9325138, -72.5182808)",795
1,"(44.9326955, -72.5179495)",795
2,"(44.9329044, -72.5177148)",795
3,"(44.9331262, -72.5175649)",795
4,"(44.9333485, -72.5173578)",726
5,"(44.9334835, -72.5170993)",726
6,"(44.9335832, -72.5167369)",726
7,"(44.9336466, -72.5163788)",697
8,"(44.9337655, -72.5161917)",697
9,"(44.9340204, -72.5160428)",697
10,"(44.9342137, -72.5159434)",697
0,"(44.9327863, -72.5188556)",841
1,"(44.9330361, -72.5184757)",795
2,"(44.9332822, -72.5180785)",795
3,"(44.9335813, -72.5177913)",726
4,"(44.9338054, -72.517529)",726
5,"(44.9340144, -72.5171248)",726
6,"(44.9341082, -72.5166882)",726
7,"(44.9342137, -72.5159434)",697
0,"(44.9320751, -72.5181563)",795
1,"(44.9322648, -72.5178608)",795
2,"(44.9326408, -72.5172546)",795
3,"(44.9329902, -72.5167074)",795
4,"(44.9332826, -72.5162675)",747
5,"(44.9335181, -72.5159253)",697
6,"(44.9338105, -72.5154619)",697
7,"(44.9340383, -72.5150085)",697
8,"(44.9343144, -72.5142556)",678
0,"(44.932484, -72.5194453)",841
1,"(44.9328387, -72.5193765)",841
2,"(44.9332826, -72.5191643)",841
3,"(44.9337649, -72.5188049)",743
4,"(44.9342472, -72.5182524)",726
5,"(44.9347941, -72.5175389)",726
6,"(44.9353409, -72.5166752)",726
7,"(44.9357699, -72.5158092)",660
0,"(44.9297689, -72.5315053)",919
1,"(44.9300659, -72.5315457)",919
2,"(44.9304381, -72.5313633)",919
3,"(44.9308103, -72.5308912)",884
4,"(44.9314939, -72.5299792)",821
5,"(44.9320939, -72.5290566)",794
6,"(44.9326636, -72.5281983)",794
7,"(44.933013, -72.5275223)",794
8,"(44.9332636, -72.5267713)",784
9,"(44.9334535, -72.5262885)",727
10,"(44.9337714, -72.5256354)",727
0,"(44.9300659, -72.5315457)",919
1,"(44.9304837, -72.5318461)",919
2,"(44.9308331, -72.5320285)",919
3,"(44.9312736, -72.5320714)",873
4,"(44.9317522, -72.5319641)",873
5,"(44.9321927, -72.5316637)",873
6,"(44.9327547, -72.5311487)",821
7,"(44.933051, -72.530505)",821
8,"(44.9332105, -72.5297003)",821
9,"(44.9333092, -72.5287991)",794
10,"(44.9333472, -72.52793)",734
11,"(44.9333168, -72.527297)",794
12,"(44.9332636, -72.5267713)",784
0,"(44.9274989, -72.5251491)",965
1,"(44.9277416, -72.5252261)",965
2,"(44.9280189, -72.5253066)",965
3,"(44.9283569, -72.525328)",965
4,"(44.9287519, -72.5252368)",965
5,"(44.9292456, -72.5250384)",852
6,"(44.9299938, -72.524754)",872
7,"(44.9304343, -72.524695)",872
8,"(44.9308597, -72.5247433)",872
9,"(44.9316382, -72.5248506)",803
10,"(44.932318, -72.5248291)",803
11,"(44.9330396, -72.5246414)",803
12,"(44.9337042, -72.5245019)",734
13,"(44.9342206, -72.5244536)",734
14,"(44.9348548, -72.5244858)",734
15,"(44.9354099, -72.5245794)",734
0,"(44.9299596, -72.5219645)",926
1,"(44.9301115, -72.5221738)",926
2,"(44.9303293, -72.5224181)",926
3,"(44.9307042, -72.5227193)",926
4,"(44.9313572, -72.5229087)",828
5,"(44.9319079, -72.5230267)",803
6,"(44.9324167, -72.5230374)",803
7,"(44.9327813, -72.5229623)",803
8,"(44.932956, -72.5228819)",828
9,"(44.9331592, -72.5227211)",828
0,"(44.9242704, -72.5267117)",1159
1,"(44.9243574, -72.5267763)",1159
2,"(44.9244106, -72.5268514)",1159
3,"(44.9244486, -72.527007)",1159
4,"(44.9245112, -72.5271679)",1117
5,"(44.9245416, -72.5272296)",1117
6,"(44.9245739, -72.5272671)",1117
7,"(44.9246176, -72.5272671)",1117
8,"(44.9248417, -72.5272135)",1117
9,"(44.9250316, -72.5271438)",1043
10,"(44.9253487, -72.5270231)",1047
11,"(44.9255747, -72.5268943)",1047
12,"(44.9257817, -72.5267521)",1047
13,"(44.9259612, -72.5266232)",1047
0,"(44.9220341, -72.523221)",1098
1,"(44.9221335, -72.5230909)",1098
2,"(44.9222664, -72.5229166)",1046
3,"(44.9223956, -72.5227583)",1046
4,"(44.9225171, -72.5226296)",1046
5,"(44.9226691, -72.5225384)",1046
6,"(44.9228514, -72.5224633)",1046
7,"(44.9230394, -72.5223882)",1008
8,"(44.9230964, -72.5223345)",1008
9,"(44.9231363, -72.5222326)",1008
10,"(44.9232008, -72.5220476)",1008
11,"(44.9232369, -72.5219242)",1008
12,"(44.9232825, -72.5218625)",1008
13,"(44.9233698, -72.5217901)",1008
14,"(44.9234363, -72.5217123)",1008
15,"(44.9234914, -72.5216157)",1008
16,"(44.9235104, -72.5215326)",1008
17,"(44.9235104, -72.5214601)",1008
18,"(44.9234743, -72.5212992)",1008
19,"(44.9234059, -72.5210981)",1008
20,"(44.9233793, -72.5209559)",1008
21,"(44.9233717, -72.5208271)",939
22,"(44.9233907, -72.5207601)",939
23,"(44.9234667, -72.5206501)",939
24,"(44.9235636, -72.5205884)",939
25,"(44.9237212, -72.5205697)",939
26,"(44.923801, -72.5205187)",939
27,"(44.9238788, -72.5203899)",939
28,"(44.923913, -72.5202719)",939
29,"(44.9239333, -72.5200486)",939
0,"(44.9256393, -72.5249148)",1040
1,"(44.9255481, -72.5248236)",1040
2,"(44.9255272, -72.5247324)",1040
3,"(44.9255082, -72.5245742)",1040
4,"(44.9255063, -72.5244347)",1040
5,"(44.9254931, -72.5242738)",1040
6,"(44.9254987, -72.5241424)",1040
7,"(44.9255386, -72.5240243)",1040
8,"(44.9255424, -72.5239117)",1040
9,"(44.9255215, -72.5238124)",1040
10,"(44.925476, -72.5237508)",1040
11,"(44.925419, -72.5237132)",1040
12,"(44.9253658, -72.5236837)",1040
13,"(44.9253164, -72.5236247)",1040
14,"(44.9252955, -72.5235362)",1040
15,"(44.9253031, -72.5234503)",1040
16,"(44.9253392, -72.5232921)",1040
17,"(44.925343, -72.5232304)",1040
18,"(44.9253221, -72.5231875)",1040
19,"(44.9252367, -72.5231097)",1040
20,"(44.9250449, -72.5229649)",1040
21,"(44.9249879, -72.5228576)",1008
22,"(44.9249689, -72.5227637)",1008
23,"(44.9249689, -72.5226779)",1008
24,"(44.9250126, -72.5225545)",999
25,"(44.9250961, -72.5224821)",999
26,"(44.9252538, -72.5224177)",999
27,"(44.9253449, -72.5223024)",999
28,"(44.9254391, -72.5220813)",999
0,"(44.9217134, -72.5222625)",1046
1,"(44.9217821, -72.5220744)",1046
2,"(44.9219626, -72.5216399)",1046
3,"(44.9221012, -72.5213287)",1046
4,"(44.922331, -72.5209425)",1046
5,"(44.9226007, -72.5204034)",981
6,"(44.9227184, -72.5200547)",981
7,"(44.9228856, -72.5194056)",981
8,"(44.9229976, -72.5188986)",939
9,"(44.9230888, -72.5184185)",889
0,"(44.9245302, -72.5260092)",1159
1,"(44.9245739, -72.5261352)",1159
2,"(44.9246423, -72.5262157)",1159
3,"(44.9247581, -72.526264)",1159
4,"(44.9249556, -72.5262103)",1159
5,"(44.9251436, -72.5260789)",1047
