,coordinates,elevation
26,"(44.4607864, -70.8615913)",613
27,"(44.4608209, -70.8612802)",613
0,"(44.4641595, -70.8601966)",517
1,"(44.4642667, -70.8600088)",517
2,"(44.4643815, -70.8597191)",517
3,"(44.4645883, -70.859231)",481
4,"(44.4647414, -70.8588447)",481
5,"(44.4649099, -70.8587321)",481
6,"(44.4651549, -70.8586516)",481
7,"(44.4653004, -70.858539)",481
8,"(44.4654726, -70.8582493)",440
9,"(44.4657713, -70.8575197)",440
10,"(44.4661005, -70.8567365)",440
11,"(44.4663417, -70.8562323)",390
12,"(44.4664336, -70.855905)",390
13,"(44.4664604, -70.8556904)",390
14,"(44.4664604, -70.8554705)",390
15,"(44.4664221, -70.8552452)",390
16,"(44.46638, -70.855154)",390
17,"(44.4662957, -70.8549716)",390
0,"(44.4620424, -70.8519675)",428
1,"(44.4621343, -70.8521392)",474
2,"(44.4623181, -70.8523216)",474
3,"(44.4625861, -70.8526005)",404
4,"(44.4627852, -70.8528795)",404
0,"(44.4583515, -70.8596065)",699
1,"(44.458497, -70.8593061)",699
2,"(44.4591862, -70.8585336)",699
3,"(44.4602583, -70.8572139)",659
4,"(44.461338, -70.8559479)",523
5,"(44.4623794, -70.854757)",523
6,"(44.4631788, -70.8538594)",404
7,"(44.463459, -70.8535447)",404
8,"(44.4645004, -70.8523001)",404
9,"(44.4651972, -70.8515277)",339
10,"(44.4654499, -70.851356)",339
0,"(44.4585276, -70.8589949)",699
1,"(44.4585276, -70.8587053)",699
2,"(44.4587038, -70.8582976)",659
3,"(44.459056, -70.8577289)",659
4,"(44.4594236, -70.8572676)",659
5,"(44.4601898, -70.8561951)",617
6,"(44.460588, -70.8555299)",523
7,"(44.4611394, -70.8547574)",523
8,"(44.4616448, -70.8542639)",523
9,"(44.4620736, -70.8539635)",474
10,"(44.4626249, -70.8538777)",404
11,"(44.4631788, -70.8538594)",404
0,"(44.4584817, -70.8600142)",699
1,"(44.4587727, -70.8604648)",695
2,"(44.4592551, -70.8610441)",695
3,"(44.4595384, -70.8612694)",695
4,"(44.4598218, -70.8613767)",695
5,"(44.46022, -70.8613767)",695
6,"(44.4606565, -70.8612694)",613
7,"(44.4609474, -70.8610441)",613
8,"(44.4612691, -70.860733)",613
9,"(44.4616979, -70.8604326)",613
10,"(44.4619276, -70.8601429)",609
11,"(44.4624023, -70.8594134)",609
12,"(44.4628465, -70.8587696)",517
13,"(44.4630149, -70.858437)",517
14,"(44.4631145, -70.8579006)",483
15,"(44.4631298, -70.857332)",483
16,"(44.4632293, -70.8567633)",483
17,"(44.4633978, -70.8562376)",446
18,"(44.4636122, -70.8558836)",446
19,"(44.4639414, -70.8554544)",446
20,"(44.4642554, -70.8552184)",446
21,"(44.4645999, -70.8549502)",390
22,"(44.4648373, -70.8546283)",390
23,"(44.46509, -70.8542099)",390
24,"(44.4652814, -70.8540168)",358
25,"(44.4655188, -70.8537056)",358
0,"(44.4632062, -70.8612748)",539
1,"(44.4631947, -70.8611031)",539
2,"(44.4631947, -70.8609154)",539
3,"(44.4631832, -70.8605131)",539
4,"(44.4632062, -70.8602073)",517
5,"(44.4632062, -70.8599713)",517
6,"(44.4631564, -70.8596172)",517
7,"(44.4630836, -70.8593919)",517
8,"(44.4629803, -70.8592149)",517
9,"(44.4629343, -70.8590325)",517
10,"(44.4629228, -70.8588394)",517
0,"(44.4648792, -70.8585604)",481
1,"(44.4649328, -70.8582654)",440
2,"(44.4651702, -70.857509)",440
3,"(44.4655645, -70.8564361)",440
4,"(44.465867, -70.8556583)",390
5,"(44.4661082, -70.8551916)",390
6,"(44.4662843, -70.8548268)",390
7,"(44.4664412, -70.854462)",390
8,"(44.4668662, -70.8535018)",331
9,"(44.4672911, -70.8524718)",331
0,"(44.4608286, -70.8616128)",613
1,"(44.4610277, -70.8616718)",613
2,"(44.461288, -70.8618113)",613
3,"(44.4616441, -70.8618864)",613
4,"(44.4618968, -70.8618327)",613
5,"(44.4621188, -70.8618113)",613
6,"(44.4622873, -70.861881)",613
7,"(44.4625132, -70.8619454)",539
0,"(44.4582902, -70.859703)",734
1,"(44.458206, -70.8591451)",734
2,"(44.4581294, -70.8586302)",734
3,"(44.4581907, -70.8582225)",691
4,"(44.4584434, -70.8578148)",659
5,"(44.4586731, -70.8571603)",659
6,"(44.4589335, -70.8566239)",659
7,"(44.4591326, -70.8563556)",659
8,"(44.4592321, -70.8558299)",617
9,"(44.4593087, -70.8552291)",617
10,"(44.4595538, -70.8549394)",617
11,"(44.4600898, -70.8545103)",617
12,"(44.4607024, -70.8539202)",474
13,"(44.4612308, -70.8534481)",474
14,"(44.4616519, -70.8531584)",474
15,"(44.4620042, -70.8530404)",474
16,"(44.4624483, -70.8529546)",474
17,"(44.4627929, -70.8530082)",404
18,"(44.4632982, -70.8530941)",404
19,"(44.4636122, -70.853137)",404
0,"(44.4586425, -70.8600464)",699
1,"(44.4589105, -70.8599176)",699
2,"(44.4591785, -70.8595528)",699
3,"(44.4593776, -70.8593597)",699
4,"(44.459661, -70.8590808)",699
5,"(44.4604295, -70.8584857)",609
6,"(44.4608277, -70.8580565)",570
7,"(44.4612466, -70.8578902)",570
8,"(44.4618538, -70.8573699)",570
9,"(44.4624051, -70.8567691)",570
10,"(44.4626655, -70.8562756)",483
11,"(44.4629312, -70.8556157)",446
12,"(44.4632375, -70.8550793)",446
13,"(44.4636303, -70.8543873)",446
14,"(44.464151, -70.8540869)",404
15,"(44.4644473, -70.8540493)",404
16,"(44.4648761, -70.8537489)",358
17,"(44.4651671, -70.8536416)",358
18,"(44.4655569, -70.8535071)",358
0,"(44.4659971, -70.8552077)",390
1,"(44.4658861, -70.854977)",390
2,"(44.4658556, -70.8548892)",390
3,"(44.4657445, -70.8545693)",390
4,"(44.4656411, -70.8540811)",358
5,"(44.4655569, -70.8535071)",358
6,"(44.4655377, -70.8531799)",358
7,"(44.4655186, -70.8526381)",358
8,"(44.4655684, -70.8524021)",358
9,"(44.4656602, -70.8520105)",339
10,"(44.4657483, -70.8516886)",339
11,"(44.4657483, -70.8513936)",339
12,"(44.4657406, -70.8511736)",339
13,"(44.4657751, -70.8509805)",339
14,"(44.4659435, -70.8507176)",339
15,"(44.4662575, -70.8503582)",339
0,"(44.4588452, -70.8662584)",711
1,"(44.4589907, -70.8662154)",711
2,"(44.4593698, -70.866017)",711
3,"(44.4596033, -70.8658453)",711
4,"(44.4597488, -70.8657809)",711
5,"(44.4599211, -70.8657326)",711
6,"(44.4601126, -70.8656254)",711
7,"(44.4603078, -70.865502)",711
8,"(44.4604304, -70.8654912)",655
0,"(44.4673026, -70.852445)",331
1,"(44.4675553, -70.8517315)",306
2,"(44.4679228, -70.8507927)",306
3,"(44.4680606, -70.8505084)",306
4,"(44.4683338, -70.8498856)",280
5,"(44.4686936, -70.8489844)",280
6,"(44.4688429, -70.8485499)",265
7,"(44.4688888, -70.8482012)",265
0,"(44.467406, -70.8523431)",331
1,"(44.4675438, -70.8524128)",331
2,"(44.4677007, -70.8525576)",331
3,"(44.467984, -70.8529331)",331
4,"(44.4682176, -70.8532228)",331
5,"(44.4684166, -70.8533998)",331
6,"(44.4685277, -70.8534642)",331
7,"(44.4686502, -70.8534481)",331
8,"(44.4687038, -70.853373)",331
9,"(44.4686655, -70.8531799)",331
10,"(44.4685889, -70.8530833)",331
11,"(44.4685123, -70.8528795)",331
12,"(44.468409, -70.8525898)",331
13,"(44.4683171, -70.8523752)",331
14,"(44.4683018, -70.8521875)",331
15,"(44.4682444, -70.8520158)",306
16,"(44.4680989, -70.8517852)",306
17,"(44.4680262, -70.8515867)",306
18,"(44.4679496, -70.8514579)",306
19,"(44.4679151, -70.8513024)",306
20,"(44.4678539, -70.8510824)",306
0,"(44.4573864, -70.8679722)",773
1,"(44.4574515, -70.8679105)",773
2,"(44.4575128, -70.8678891)",773
3,"(44.4577463, -70.8678569)",773
4,"(44.4580335, -70.8678462)",773
5,"(44.4582556, -70.8678355)",773
6,"(44.4585083, -70.8677926)",728
7,"(44.4587189, -70.8676746)",728
8,"(44.4589601, -70.86746)",728
9,"(44.4592588, -70.8671703)",728
10,"(44.4595191, -70.8669074)",728
11,"(44.4596761, -70.8667358)",728
12,"(44.4597718, -70.8666768)",728
13,"(44.4599173, -70.8666178)",711
14,"(44.4600934, -70.8664944)",711
15,"(44.4601853, -70.8663442)",711
16,"(44.460281, -70.8661189)",711
17,"(44.4604419, -70.8656736)",655
18,"(44.4606256, -70.8652391)",655
19,"(44.4607903, -70.8650782)",655
20,"(44.4609166, -70.8650138)",655
21,"(44.4610659, -70.8649709)",655
22,"(44.4612535, -70.8649602)",655
0,"(44.4586921, -70.8675887)",728
1,"(44.4586615, -70.8674063)",728
2,"(44.4586346, -70.8671113)",728
3,"(44.4586232, -70.8669128)",728
4,"(44.4586346, -70.866827)",728
5,"(44.4587304, -70.8664461)",711
6,"(44.4589103, -70.8656951)",711
0,"(44.4573673, -70.8679266)",773
1,"(44.4574209, -70.8678139)",773
2,"(44.4574228, -70.8677254)",773
3,"(44.4573845, -70.8675215)",773
4,"(44.4573768, -70.8673767)",773
5,"(44.4574132, -70.8672453)",773
6,"(44.4575664, -70.8670416)",773
7,"(44.4578229, -70.8668002)",773
8,"(44.4580603, -70.8664354)",774
9,"(44.458313, -70.8660116)",774
10,"(44.4584853, -70.8658238)",711
11,"(44.4586576, -70.8657112)",711
12,"(44.4589754, -70.8655288)",711
13,"(44.4593621, -70.8652767)",711
14,"(44.459634, -70.865105)",711
15,"(44.4602313, -70.8646812)",711
16,"(44.4605337, -70.864531)",630
17,"(44.4609243, -70.8643218)",630
18,"(44.4611387, -70.8641662)",630
19,"(44.4613202, -70.8640268)",630
20,"(44.4614693, -70.8639675)",630
0,"(44.4571682, -70.8670684)",773
1,"(44.4570763, -70.8668216)",773
2,"(44.4569691, -70.8665802)",774
3,"(44.4569461, -70.8663495)",774
4,"(44.4568848, -70.8661993)",774
5,"(44.4568542, -70.8660867)",774
6,"(44.4568848, -70.8658453)",774
7,"(44.4570456, -70.8653893)",774
8,"(44.4572409, -70.8649602)",774
9,"(44.4573114, -70.8647504)",774
10,"(44.4573114, -70.8645841)",774
11,"(44.4572639, -70.8642574)",746
12,"(44.4572792, -70.864016)",746
13,"(44.4573481, -70.8636298)",746
14,"(44.457417, -70.8632275)",746
15,"(44.4575396, -70.8629646)",746
16,"(44.4576774, -70.8628198)",746
17,"(44.4578842, -70.8626857)",746
18,"(44.4579914, -70.8626696)",746
19,"(44.4580986, -70.8627178)",746
20,"(44.4583245, -70.8628734)",746
21,"(44.4584317, -70.8629592)",686
22,"(44.4585466, -70.8629861)",686
23,"(44.4586844, -70.8628895)",686
0,"(44.4579148, -70.869123)",768
1,"(44.4579608, -70.868962)",768
2,"(44.458045, -70.8688547)",768
3,"(44.458156, -70.8687957)",768
4,"(44.4582594, -70.8687045)",773
5,"(44.4583743, -70.8685919)",728
6,"(44.4584892, -70.8684041)",728
7,"(44.4585542, -70.8682807)",728
8,"(44.4586155, -70.8682056)",728
9,"(44.4586959, -70.8681735)",728
10,"(44.4588146, -70.8682003)",728
11,"(44.458918, -70.8682539)",728
12,"(44.4590022, -70.8682539)",728
13,"(44.4591133, -70.8681198)",728
14,"(44.4592396, -70.8679267)",728
15,"(44.4593698, -70.8677765)",728
16,"(44.4594502, -70.8676853)",728
17,"(44.4595689, -70.8676209)",728
18,"(44.4596493, -70.8675351)",728
19,"(44.4597029, -70.8674332)",728
20,"(44.4598292, -70.8672776)",728
21,"(44.4599518, -70.8672293)",728
22,"(44.4601049, -70.8672293)",728
23,"(44.4601968, -70.8672937)",728
0,"(44.459611, -70.8636512)",686
1,"(44.4597259, -70.8637424)",686
2,"(44.4598943, -70.8637746)",686
3,"(44.4600973, -70.8637156)",686
4,"(44.4602772, -70.8636888)",686
5,"(44.4605223, -70.8636781)",630
6,"(44.4606601, -70.8636352)",630
7,"(44.4609281, -70.8635547)",630
8,"(44.4611004, -70.863544)",630
9,"(44.4612918, -70.8635386)",630
10,"(44.4614986, -70.8635815)",630
0,"(44.4574036, -70.8674143)",773
1,"(44.4574783, -70.8673527)",773
2,"(44.4575664, -70.867283)",773
3,"(44.45762, -70.8671649)",773
4,"(44.4577272, -70.8670845)",773
5,"(44.4581714, -70.8669128)",773
6,"(44.4585313, -70.8667626)",728
7,"(44.4589678, -70.8666017)",711
8,"(44.4594234, -70.8663764)",711
9,"(44.4598369, -70.8662262)",711
10,"(44.4602619, -70.8660438)",711
0,"(44.4571146, -70.8672132)",773
1,"(44.4570073, -70.8671757)",773
2,"(44.4569461, -70.8671971)",773
3,"(44.4568542, -70.8673259)",773
4,"(44.4568274, -70.8674761)",773
5,"(44.456858, -70.867578)",773
6,"(44.4569767, -70.8676424)",773
7,"(44.4571567, -70.8677443)",773
8,"(44.4572715, -70.8678838)",773
9,"(44.4573634, -70.8679964)",773
10,"(44.4574324, -70.8681895)",773
11,"(44.4574745, -70.8684631)",773
12,"(44.4575434, -70.8686402)",773
13,"(44.457708, -70.8688923)",768
14,"(44.4578689, -70.869123)",768
15,"(44.4579454, -70.8691981)",768
16,"(44.4580565, -70.8692356)",768
17,"(44.4581982, -70.8692571)",768
18,"(44.4583398, -70.8692034)",757
19,"(44.4584777, -70.8691551)",757
20,"(44.4586155, -70.8690961)",757
21,"(44.458761, -70.86908)",757
22,"(44.4589563, -70.8690693)",757
23,"(44.4590711, -70.8691015)",757
24,"(44.4593928, -70.8690747)",757
25,"(44.4595229, -70.8689942)",757
26,"(44.4596416, -70.8689459)",757
27,"(44.4598752, -70.8689084)",757
28,"(44.4600092, -70.8688976)",757
29,"(44.4602619, -70.8690586)",757
30,"(44.4604189, -70.8692571)",714
31,"(44.4606831, -70.8696111)",714
32,"(44.4608439, -70.8698579)",714
33,"(44.4609166, -70.8700456)",714
34,"(44.4609243, -70.8701905)",714
35,"(44.4609243, -70.870346)",714
36,"(44.4609626, -70.870448)",714
37,"(44.4610659, -70.870743)",714
38,"(44.4611081, -70.871022)",717
39,"(44.4611961, -70.8712312)",717
40,"(44.4613569, -70.8715745)",717
41,"(44.4614029, -70.8717837)",717
42,"(44.4614182, -70.8721431)",717
43,"(44.4614144, -70.8724703)",717
44,"(44.4614144, -70.8727064)",717
45,"(44.4614297, -70.8728727)",717
46,"(44.4614756, -70.8733823)",705
47,"(44.4615101, -70.8736237)",705
48,"(44.4616096, -70.8741762)",705
49,"(44.4616824, -70.874423)",705
50,"(44.4617589, -70.8747234)",705
51,"(44.4618011, -70.8749326)",705
52,"(44.4618317, -70.8750989)",718
0,"(44.4621956, -70.8642199)",630
1,"(44.4623258, -70.8640375)",630
2,"(44.4625172, -70.8639087)",567
3,"(44.4626091, -70.863898)",567
4,"(44.4627469, -70.8639302)",567
5,"(44.4629001, -70.8639946)",567
6,"(44.4630838, -70.8640268)",567
7,"(44.4632906, -70.8639946)",567
8,"(44.4634361, -70.8639195)",567
9,"(44.4635739, -70.8638229)",567
10,"(44.46375, -70.8637371)",567
11,"(44.4639644, -70.8638336)",567
12,"(44.4641405, -70.8641448)",567
0,"(44.4615371, -70.8645847)",655
1,"(44.4618663, -70.864413)",630
2,"(44.4621726, -70.8643379)",630
3,"(44.4623641, -70.8644774)",630
4,"(44.4626091, -70.864767)",571
5,"(44.4633365, -70.8649494)",571
6,"(44.4637577, -70.8649494)",571
7,"(44.4641022, -70.8651104)",571
8,"(44.464554, -70.8654751)",571
9,"(44.465044, -70.8657648)",487
10,"(44.4654728, -70.8658077)",487
11,"(44.466093, -70.8659258)",487
0,"(44.4612767, -70.8665695)",655
1,"(44.4614375, -70.8664944)",655
2,"(44.4616443, -70.8665051)",655
3,"(44.461851, -70.8664944)",655
4,"(44.4620118, -70.8663978)",655
5,"(44.462142, -70.8661618)",655
6,"(44.4622492, -70.865797)",655
7,"(44.4624559, -70.865443)",655
8,"(44.4626091, -70.8651962)",571
9,"(44.4628924, -70.8649816)",571
0,"(44.460465, -70.871258)",717
1,"(44.4606411, -70.8713546)",717
2,"(44.4609168, -70.8714511)",717
3,"(44.4611312, -70.8713975)",717
4,"(44.4615447, -70.8712794)",717
5,"(44.4621497, -70.8712473)",717
6,"(44.4628694, -70.8712473)",617
7,"(44.4631757, -70.87114)",617
8,"(44.4635203, -70.8708181)",601
9,"(44.4639108, -70.8704748)",601
10,"(44.4642707, -70.8700993)",601
11,"(44.4646995, -70.8695199)",504
12,"(44.4653197, -70.8688225)",504
13,"(44.4656796, -70.8682003)",493
14,"(44.4660471, -70.8675458)",493
15,"(44.4663763, -70.8670737)",493
16,"(44.4666673, -70.8666768)",444
17,"(44.4669123, -70.8665695)",420
18,"(44.4671956, -70.8663549)",420
0,"(44.4592473, -70.8721646)",773
1,"(44.4592626, -70.8722129)",773
2,"(44.459297, -70.8722558)",773
3,"(44.4594159, -70.8722665)",773
4,"(44.4596303, -70.8722987)",773
5,"(44.459929, -70.872245)",773
6,"(44.4601051, -70.872245)",773
7,"(44.4602812, -70.8723309)",773
8,"(44.4606488, -70.8726957)",717
9,"(44.4608249, -70.8728137)",717
10,"(44.4611465, -70.8729961)",705
11,"(44.4617285, -70.8731248)",705
12,"(44.462165, -70.8731141)",705
13,"(44.4625938, -70.8729424)",651
14,"(44.4631604, -70.8727171)",617
15,"(44.4637577, -70.8724489)",617
16,"(44.4641252, -70.8721699)",617
17,"(44.4647378, -70.8715584)",560
18,"(44.4652508, -70.8709039)",560
19,"(44.4656796, -70.8704426)",504
20,"(44.4660548, -70.8701315)",504
21,"(44.4663304, -70.8698954)",504
22,"(44.4665517, -70.8694743)",504
23,"(44.4668128, -70.868608)",444
24,"(44.4672186, -70.8674385)",444
25,"(44.4674023, -70.8669021)",444
26,"(44.4676397, -70.8663013)",420
0,"(44.4680032, -70.8593114)",396
1,"(44.4681869, -70.8594777)",396
2,"(44.4684243, -70.8597835)",396
3,"(44.468608, -70.8600839)",396
4,"(44.4687918, -70.8604433)",348
5,"(44.4688722, -70.860792)",348
6,"(44.468922, -70.8610227)",348
0,"(44.4663227, -70.8660116)",487
1,"(44.4668204, -70.8661618)",420
2,"(44.4672798, -70.8662798)",420
3,"(44.4676473, -70.866194)",420
4,"(44.4679536, -70.8659043)",420
5,"(44.46839, -70.8655932)",420
6,"(44.468903, -70.8652284)",395
7,"(44.4690638, -70.8650245)",395
8,"(44.4692858, -70.8645739)",364
9,"(44.4696457, -70.8633401)",364
10,"(44.4697988, -70.8631684)",364
11,"(44.4700897, -70.863029)",364
12,"(44.4702888, -70.8628466)",364
13,"(44.4703807, -70.8625033)",364
0,"(44.4653503, -70.8629002)",487
1,"(44.465871, -70.8627608)",487
2,"(44.4663482, -70.8626419)",487
3,"(44.4665601, -70.8625891)",487
4,"(44.4674866, -70.862396)",404
5,"(44.4683824, -70.8620956)",404
6,"(44.4692682, -70.8618107)",348
0,"(44.4596416, -70.8712123)",773
1,"(44.4596148, -70.8709816)",773
2,"(44.4596072, -70.8707482)",757
3,"(44.4595861, -70.8705524)",757
4,"(44.4595536, -70.8703325)",757
5,"(44.4595115, -70.8702252)",757
6,"(44.4594693, -70.8701286)",757
7,"(44.4593755, -70.8700401)",757
8,"(44.4592492, -70.8699194)",757
9,"(44.4590999, -70.8697987)",757
10,"(44.4590386, -70.8697156)",757
11,"(44.4590003, -70.8696298)",757
12,"(44.4589544, -70.8694259)",757
13,"(44.4589161, -70.8692033)",757
14,"(44.4588299, -70.8689217)",757
15,"(44.4587476, -70.8686239)",728
16,"(44.4587093, -70.8684442)",728
17,"(44.4586883, -70.8682591)",728
18,"(44.4586902, -70.8680687)",728
19,"(44.4587074, -70.8677763)",728
0,"(44.4677946, -70.8646664)",420
1,"(44.4681297, -70.8645203)",410
2,"(44.4686121, -70.8642628)",410
3,"(44.4688418, -70.8639624)",364
4,"(44.4690332, -70.8636298)",364
5,"(44.4695385, -70.8626213)",364
0,"(44.4644007, -70.8599552)",517
1,"(44.4646533, -70.8599337)",481
2,"(44.4648792, -70.8598425)",481
3,"(44.465197, -70.8595636)",481
4,"(44.4655684, -70.8592846)",481
5,"(44.4658976, -70.859172)",481
6,"(44.4660699, -70.8591934)",481
7,"(44.4662651, -70.8593061)",481
8,"(44.4665178, -70.8594724)",481
9,"(44.4667398, -70.8595099)",396
10,"(44.4669504, -70.8594938)",396
11,"(44.4673677, -70.8594402)",396
12,"(44.4678079, -70.8593168)",396
13,"(44.4682252, -70.8591451)",396
14,"(44.4686425, -70.8588394)",396
15,"(44.4690751, -70.8585282)",335
16,"(44.4693239, -70.8583297)",326
17,"(44.4695536, -70.8582171)",326
0,"(44.4620118, -70.8637263)",630
1,"(44.4620271, -70.8633616)",630
2,"(44.4621037, -70.8629217)",630
0,"(44.4616979, -70.8639946)",630
1,"(44.4619506, -70.8638873)",630
2,"(44.4623411, -70.8635654)",630
3,"(44.462655, -70.8634367)",567
4,"(44.4634131, -70.8633401)",567
5,"(44.4642401, -70.8631363)",567
6,"(44.4648756, -70.8629968)",487
7,"(44.4653503, -70.8629002)",487
0,"(44.4594655, -70.8722182)",773
1,"(44.4594808, -70.8721807)",773
2,"(44.4595308, -70.8720841)",773
3,"(44.4596303, -70.8719339)",773
4,"(44.4598984, -70.8716228)",773
5,"(44.4604038, -70.8711829)",773
6,"(44.4618357, -70.8699276)",714
7,"(44.4635203, -70.8684685)",581
8,"(44.465067, -70.8670952)",493
0,"(44.4613608, -70.8647831)",655
1,"(44.4614986, -70.8643003)",630
2,"(44.4616134, -70.8636298)",630
3,"(44.4616785, -70.8632972)",630
4,"(44.4617896, -70.8630987)",630
5,"(44.4619733, -70.8629378)",630
6,"(44.4621992, -70.8626481)",630
7,"(44.462563, -70.8620848)",539
8,"(44.4628539, -70.8617254)",539
9,"(44.4631449, -70.8614411)",539
10,"(44.4633976, -70.8613177)",539
11,"(44.4637728, -70.8612265)",539
12,"(44.4640829, -70.8612104)",539
13,"(44.4645997, -70.8613392)",477
14,"(44.464634, -70.8613527)",477
0,"(44.469412, -70.8616932)",348
1,"(44.4692933, -70.8613338)",348
2,"(44.4692129, -70.861012)",348
3,"(44.4691631, -70.860615)",348
4,"(44.4691861, -70.8602878)",335
5,"(44.469255, -70.8595743)",335
6,"(44.4693775, -70.8590164)",335
7,"(44.4695345, -70.8583888)",335
8,"(44.4697106, -70.8577987)",326
9,"(44.4697833, -70.8573159)",326
10,"(44.4699173, -70.8564576)",326
11,"(44.4700092, -70.8555349)",311
12,"(44.470101, -70.85458)",311
13,"(44.4700896, -70.8541348)",295
14,"(44.4700704, -70.8532657)",295
15,"(44.4700283, -70.8524664)",295
16,"(44.4700168, -70.8520051)",278
17,"(44.4700168, -70.8515867)",278
18,"(44.4698599, -70.8508357)",278
19,"(44.4696799, -70.8498647)",265
20,"(44.4694464, -70.8488294)",265
21,"(44.4693392, -70.8483197)",265
