,coordinates,elevation
2,"(43.399344, -72.7470064)",887
3,"(43.3991201, -72.7467169)",887
4,"(43.3988961, -72.746446)",887
5,"(43.3985364, -72.7462312)",887
6,"(43.3980817, -72.7460164)",887
7,"(43.3977696, -72.7457829)",799
8,"(43.3973488, -72.7452878)",799
9,"(43.397057, -72.7448956)",799
10,"(43.3966905, -72.7442044)",799
11,"(43.3963648, -72.743616)",772
12,"(43.3960661, -72.7431957)",772
13,"(43.39572, -72.7428781)",748
14,"(43.3954214, -72.7426726)",748
15,"(43.3951635, -72.7423457)",748
16,"(43.3948717, -72.7418507)",748
17,"(43.3945188, -72.7412623)",709
18,"(43.3941116, -72.740375)",709
0,"(43.3998145, -72.7464973)",887
1,"(43.3992218, -72.7459603)",887
2,"(43.3987943, -72.7454186)",858
3,"(43.3980207, -72.7444659)",858
4,"(43.3973284, -72.7436533)",772
5,"(43.3961815, -72.7422243)",772
6,"(43.3944373, -72.7400107)",709
0,"(43.399777, -72.7462744)",887
1,"(43.3993828, -72.7451237)",858
2,"(43.3985365, -72.7440816)",858
3,"(43.3978684, -72.7432643)",772
4,"(43.3974675, -72.7426308)",772
5,"(43.3971557, -72.7421404)",772
6,"(43.396716, -72.7417865)",772
7,"(43.3962299, -72.7411176)",750
8,"(43.3956671, -72.740343)",709
9,"(43.3950369, -72.7396681)",709
0,"(43.4010635, -72.739055)",743
1,"(43.4006399, -72.7394794)",743
2,"(43.4004538, -72.7396142)",771
3,"(43.4001599, -72.7397086)",771
4,"(43.3998269, -72.739722)",755
5,"(43.3995917, -72.7396873)",755
6,"(43.3989943, -72.7395198)",712
7,"(43.3985927, -72.7395198)",712
8,"(43.3982596, -72.7395063)",712
9,"(43.3978874, -72.7395737)",702
10,"(43.3976425, -72.7395198)",702
11,"(43.3973683, -72.7393985)",702
12,"(43.3969373, -72.7393985)",702
13,"(43.3965062, -72.7394254)",702
14,"(43.396183, -72.7394794)",702
15,"(43.3958793, -72.7394659)",702
16,"(43.395703, -72.7395333)",682
17,"(43.3954091, -72.7396142)",709
18,"(43.3950369, -72.7396681)",709
19,"(43.3947234, -72.739776)",709
20,"(43.3944001, -72.739776)",709
0,"(43.402739, -72.7501952)",1004
1,"(43.4025591, -72.7499362)",964
2,"(43.3999754, -72.7468731)",887
0,"(43.4034809, -72.7512484)",1004
1,"(43.4031574, -72.7507637)",1004
2,"(43.402739, -72.7501952)",1004
0,"(43.4037488, -72.7511873)",1004
1,"(43.4038898, -72.7510698)",1004
2,"(43.4041014, -72.7509677)",1004
3,"(43.4042387, -72.7508911)",1005
4,"(43.4043129, -72.7507123)",1005
5,"(43.4043946, -72.7505181)",1005
0,"(43.4050451, -72.750512)",1005
1,"(43.4049577, -72.7505615)",1005
2,"(43.4049114, -72.7507314)",1005
3,"(43.4049885, -72.7509084)",1005
4,"(43.4051479, -72.7510641)",1005
5,"(43.4053125, -72.7513401)",1005
6,"(43.4054153, -72.7515242)",1005
7,"(43.4055645, -72.7516233)",1005
8,"(43.4059862, -72.7516941)",1005
9,"(43.4063204, -72.7516516)",973
10,"(43.4064798, -72.7515171)",973
11,"(43.406593, -72.7513543)",973
12,"(43.4066598, -72.7512198)",973
13,"(43.4067678, -72.7511278)",973
14,"(43.4069272, -72.751057)",973
15,"(43.4070404, -72.7509508)",973
16,"(43.4071432, -72.7508871)",973
17,"(43.4073078, -72.7507951)",973
18,"(43.4074826, -72.7507456)",973
19,"(43.4076317, -72.7506465)",973
20,"(43.4077706, -72.7505049)",973
21,"(43.4078528, -72.7503421)",973
22,"(43.4078426, -72.7502288)",973
23,"(43.4077706, -72.7501085)",973
24,"(43.4077191, -72.7499599)",979
25,"(43.4076677, -72.7497404)",979
26,"(43.4076827, -72.7495664)",979
27,"(43.4077419, -72.7494)",979
28,"(43.40781, -72.7493262)",979
0,"(43.4052049, -72.7500356)",1005
1,"(43.405426, -72.7500214)",1005
2,"(43.405606, -72.749986)",990
3,"(43.4057345, -72.7498728)",990
4,"(43.405894, -72.749533)",990
5,"(43.4060534, -72.7493277)",990
6,"(43.4061511, -72.7491366)",990
7,"(43.4062797, -72.7489172)",979
8,"(43.4065213, -72.7487119)",979
9,"(43.406799, -72.7484358)",979
10,"(43.4070253, -72.7482093)",979
11,"(43.4070767, -72.7478908)",978
12,"(43.4070562, -72.7474944)",978
13,"(43.4071024, -72.74719)",978
14,"(43.407123, -72.7469423)",978
15,"(43.407123, -72.7465247)",978
16,"(43.4070973, -72.7460575)",978
17,"(43.4070253, -72.7457036)",962
0,"(43.40585, -72.7494622)",990
1,"(43.4057163, -72.7489596)",990
2,"(43.4056906, -72.7486199)",990
3,"(43.4057111, -72.7483509)",990
4,"(43.40567, -72.748089)",990
5,"(43.4055054, -72.7475652)",961
6,"(43.4052843, -72.7470909)",961
7,"(43.405094, -72.7468998)",961
8,"(43.4048472, -72.7465813)",961
9,"(43.4047083, -72.7462628)",961
10,"(43.4045026, -72.7460363)",961
11,"(43.4041735, -72.745831)",924
0,"(43.4069607, -72.7473316)",978
1,"(43.406863, -72.7468503)",978
2,"(43.4067448, -72.746284)",978
3,"(43.4066419, -72.7460363)",978
4,"(43.4064722, -72.7459089)",978
5,"(43.4062819, -72.7457744)",962
6,"(43.4060865, -72.7455903)",924
7,"(43.4059571, -72.7454011)",924
8,"(43.4058485, -72.7452283)",924
9,"(43.4057094, -72.7451396)",924
10,"(43.4055194, -72.7450602)",924
11,"(43.4053905, -72.7450415)",924
12,"(43.4052752, -72.7449481)",924
13,"(43.4051021, -72.7447753)",924
14,"(43.4049868, -72.7447053)",924
15,"(43.4048443, -72.7446586)",924
16,"(43.4046882, -72.7446445)",924
17,"(43.4045559, -72.7446586)",924
18,"(43.4044779, -72.7447146)",924
19,"(43.4043659, -72.7447473)",924
20,"(43.4042234, -72.7447426)",924
21,"(43.4040911, -72.7447053)",864
22,"(43.4039689, -72.7446305)",864
23,"(43.4038468, -72.7445511)",864
0,"(43.4025408, -72.7455586)",864
1,"(43.402577, -72.7452578)",864
2,"(43.4026079, -72.7449676)",864
3,"(43.4026079, -72.744649)",864
4,"(43.4025359, -72.7442385)",864
5,"(43.4024382, -72.7437713)",864
6,"(43.4024279, -72.7434103)",838
7,"(43.4024485, -72.7428511)",838
8,"(43.4023946, -72.7425836)",838
9,"(43.40213, -72.7420792)",838
10,"(43.4018246, -72.7417523)",808
11,"(43.4017163, -72.7416221)",771
12,"(43.4016543, -72.7414188)",771
13,"(43.4016218, -72.7410895)",771
14,"(43.4014446, -72.7407903)",771
15,"(43.4012066, -72.7406153)",771
0,"(43.4066876, -72.7457542)",962
1,"(43.4064986, -72.7456322)",962
2,"(43.4063391, -72.7453883)",962
3,"(43.4062555, -72.7452582)",962
4,"(43.4061196, -72.7451362)",924
5,"(43.4059956, -72.7449776)",924
6,"(43.4058538, -72.7447012)",924
7,"(43.4056411, -72.7442703)",924
0,"(43.4066556, -72.7447302)",962
1,"(43.4063706, -72.7443753)",962
2,"(43.405882, -72.7441978)",924
3,"(43.4053935, -72.7439737)",924
4,"(43.4050271, -72.7437495)",901
5,"(43.4047353, -72.7437589)",924
6,"(43.4043824, -72.743927)",924
7,"(43.4040838, -72.743927)",864
8,"(43.4037242, -72.7438242)",864
0,"(43.4032389, -72.7428512)",838
1,"(43.4029271, -72.7428834)",838
2,"(43.4026543, -72.7427332)",838
3,"(43.402475, -72.7426151)",838
0,"(43.4051256, -72.749757)",990
1,"(43.4049599, -72.7493688)",990
2,"(43.4046958, -72.7482165)",990
3,"(43.4044764, -72.7473476)",961
4,"(43.4036303, -72.7439153)",864
0,"(43.4036044, -72.743719)",838
1,"(43.401909, -72.736637)",694
0,"(43.4056938, -72.743768)",924
1,"(43.4053804, -72.7434599)",901
2,"(43.4051476, -72.7431025)",901
3,"(43.4049775, -72.7427575)",901
4,"(43.4047357, -72.7425726)",901
5,"(43.4045477, -72.7422645)",901
6,"(43.4043865, -72.7417592)",901
7,"(43.4041269, -72.7410814)",811
8,"(43.4041537, -72.740687)",811
9,"(43.404297, -72.7403049)",852
10,"(43.4043507, -72.7398982)",852
11,"(43.404297, -72.7394176)",808
12,"(43.4040911, -72.7388877)",776
13,"(43.4038225, -72.7384193)",776
14,"(43.4031667, -72.7370877)",724
0,"(43.4057689, -72.7438673)",924
1,"(43.4057511, -72.7433225)",901
2,"(43.4057334, -72.742729)",901
3,"(43.4055149, -72.7421923)",901
4,"(43.4052136, -72.7417126)",901
5,"(43.4051959, -72.7413548)",852
6,"(43.4051191, -72.7406556)",852
7,"(43.4050009, -72.7398913)",852
8,"(43.4050246, -72.7394115)",808
9,"(43.4050954, -72.7387448)",808
10,"(43.4051191, -72.7383057)",808
11,"(43.4049655, -72.7379073)",808
12,"(43.4045697, -72.7372162)",759
13,"(43.4043334, -72.7366877)",759
14,"(43.4040262, -72.7354843)",724
15,"(43.403931, -72.7345146)",686
0,"(43.4064482, -72.7441844)",962
1,"(43.4062473, -72.7435583)",901
2,"(43.4061706, -72.7425176)",901
3,"(43.4060997, -72.74155)",852
4,"(43.4059047, -72.7408019)",852
5,"(43.4058398, -72.7392571)",808
6,"(43.4059284, -72.7382651)",808
7,"(43.4058161, -72.7375658)",808
8,"(43.4055917, -72.7369641)",759
9,"(43.4055208, -72.7364681)",759
10,"(43.4057002, -72.7353331)",712
0,"(43.4043351, -72.7372112)",759
1,"(43.4040255, -72.7370594)",724
2,"(43.4037838, -72.7369391)",724
3,"(43.4035575, -72.736932)",724
4,"(43.4033158, -72.7370594)",724
5,"(43.4031667, -72.7370877)",724
6,"(43.402781, -72.7367763)",724
7,"(43.4025032, -72.736663)",724
8,"(43.402061, -72.7365427)",694
0,"(43.4035575, -72.736932)",724
1,"(43.403429, -72.7367604)",724
2,"(43.4034346, -72.7352915)",686
0,"(43.4029108, -72.7358892)",724
1,"(43.4031659, -72.7356058)",724
2,"(43.4034346, -72.7352915)",686
3,"(43.4036495, -72.7349834)",686
4,"(43.403931, -72.7345146)",686
0,"(43.4024927, -72.7362643)",724
1,"(43.402036, -72.7361164)",694
2,"(43.4011943, -72.7361657)",694
3,"(43.4009756, -72.7361135)",694
4,"(43.4007596, -72.735802)",694
5,"(43.4005385, -72.7355826)",694
6,"(43.4003328, -72.7355189)",694
7,"(43.399983, -72.735441)",669
8,"(43.3998905, -72.7353773)",638
9,"(43.3999728, -72.7351791)",638
10,"(43.4001682, -72.7349314)",659
11,"(43.4003893, -72.7347474)",659
12,"(43.4005591, -72.7345492)",659
13,"(43.4006773, -72.7343156)",659
14,"(43.4007751, -72.7341386)",659
15,"(43.4008265, -72.7340254)",659
16,"(43.4008265, -72.7338626)",659
17,"(43.4007288, -72.7336361)",659
18,"(43.4006465, -72.7334095)",659
19,"(43.4006465, -72.7332255)",628
20,"(43.4007133, -72.7328787)",628
21,"(43.4008316, -72.7324186)",628
22,"(43.4008368, -72.7322062)",628
23,"(43.4008419, -72.7319868)",628
24,"(43.4007339, -72.7317037)",628
25,"(43.4006105, -72.7315479)",628
26,"(43.4005282, -72.7313002)",628
27,"(43.4005436, -72.730925)",606
28,"(43.4005488, -72.7302384)",606
29,"(43.4005591, -72.729927)",606
30,"(43.4005231, -72.7295872)",606
31,"(43.4004871, -72.7293749)",606
32,"(43.4004819, -72.7291342)",573
33,"(43.4004253, -72.7289714)",573
34,"(43.4002453, -72.7287237)",573
35,"(43.4001065, -72.7285962)",573
36,"(43.3999059, -72.7285042)",546
37,"(43.3997413, -72.7281928)",546
38,"(43.399767, -72.7279804)",546
39,"(43.3998545, -72.727853)",546
40,"(43.399983, -72.727676)",546
41,"(43.4001836, -72.7274637)",573
42,"(43.4003636, -72.7273009)",573
43,"(43.4005745, -72.7270602)",520
44,"(43.4006979, -72.7267205)",520
45,"(43.4007596, -72.7262604)",520
46,"(43.4008779, -72.7258427)",520
47,"(43.4010579, -72.7255667)",520
48,"(43.4012636, -72.7253614)",520
49,"(43.4013768, -72.7250712)",520
50,"(43.4014745, -72.7248588)",487
51,"(43.4016648, -72.7247598)",487
52,"(43.4018139, -72.7245332)",487
53,"(43.4018602, -72.7242784)",487
54,"(43.4019168, -72.72379)",487
55,"(43.4021019, -72.7233582)",483
56,"(43.4022613, -72.7231246)",483
57,"(43.4025802, -72.7226858)",464
58,"(43.402746, -72.7225366)",464
59,"(43.4026985, -72.7221761)",464
60,"(43.4027482, -72.7218284)",464
61,"(43.4026933, -72.7210861)",464
62,"(43.4027036, -72.7198615)",427
0,"(43.4026031, -72.7359644)",724
1,"(43.4026121, -72.7307143)",627
0,"(43.4026121, -72.7307143)",627
1,"(43.4023654, -72.7303097)",627
2,"(43.4022295, -72.7301227)",627
3,"(43.4021763, -72.7299031)",627
4,"(43.4020228, -72.7298706)",606
5,"(43.401816, -72.7299275)",606
6,"(43.4016092, -72.72996)",606
7,"(43.4013906, -72.7299031)",606
8,"(43.4012075, -72.7297486)",606
9,"(43.4009771, -72.7294397)",606
10,"(43.4007703, -72.7291632)",573
11,"(43.4005518, -72.7290982)",573
0,"(43.4026121, -72.7307143)",627
1,"(43.4028203, -72.7231792)",483
2,"(43.402746, -72.7225366)",464
0,"(43.403931, -72.7345146)",686
1,"(43.4039319, -72.7334035)",686
2,"(43.4040645, -72.7316761)",656
3,"(43.4040878, -72.7300132)",627
4,"(43.4039709, -72.7285862)",561
5,"(43.4039397, -72.7275241)",561
6,"(43.4036825, -72.7265263)",518
7,"(43.4035032, -72.7253032)",518
8,"(43.4033863, -72.7241445)",483
9,"(43.4033551, -72.7234793)",483
10,"(43.4034409, -72.7230931)",483
11,"(43.4034888, -72.7229919)",483
12,"(43.4036747, -72.7225995)",464
0,"(43.403931, -72.7345146)",686
1,"(43.4040429, -72.7338343)",686
2,"(43.4042639, -72.7334974)",712
3,"(43.4045367, -72.7331434)",664
4,"(43.4048485, -72.732961)",664
5,"(43.4051672, -72.7327259)",664
6,"(43.405476, -72.7322919)",664
7,"(43.4057194, -72.7318707)",664
0,"(43.4057002, -72.7353331)",712
1,"(43.4057994, -72.7340553)",712
2,"(43.4057137, -72.7327142)",664
3,"(43.4057194, -72.7318707)",664
4,"(43.4057215, -72.7315663)",664
5,"(43.4056903, -72.7306114)",617
6,"(43.4054253, -72.7299677)",617
7,"(43.4054253, -72.7292059)",617
8,"(43.4055266, -72.7283154)",569
9,"(43.4054565, -72.7275644)",569
10,"(43.4053666, -72.7265033)",544
11,"(43.4053474, -72.7262769)",544
12,"(43.4053785, -72.7242277)",503
13,"(43.4053629, -72.7230905)",503
14,"(43.405324, -72.7221249)",477
0,"(43.4053666, -72.7265033)",544
1,"(43.4049432, -72.7260707)",544
2,"(43.4046183, -72.7254446)",544
3,"(43.4044175, -72.7251275)",544
4,"(43.4043229, -72.7246234)",503
5,"(43.4042225, -72.7238834)",503
6,"(43.4041457, -72.7231598)",483
7,"(43.4040985, -72.7227532)",464
0,"(43.4068236, -72.7451727)",962
1,"(43.4066266, -72.7398609)",870
2,"(43.4063222, -72.7327869)",693
3,"(43.4060088, -72.7258237)",544
4,"(43.4058476, -72.7223359)",477
0,"(43.4064941, -72.7414648)",870
1,"(43.4063313, -72.7401245)",870
2,"(43.4060429, -72.7380324)",808
3,"(43.4057816, -72.7359776)",759
0,"(43.40734, -72.7451445)",962
1,"(43.4084367, -72.7413548)",860
2,"(43.4089292, -72.7389824)",826
3,"(43.409726, -72.7363265)",781
4,"(43.4109257, -72.7312674)",683
0,"(43.4069485, -72.7446772)",962
1,"(43.4073895, -72.7417071)",929
2,"(43.4079766, -72.73761)",820
3,"(43.408523, -72.7327458)",702
0,"(43.4073323, -72.7415062)",870
1,"(43.4072551, -72.7413292)",870
2,"(43.4072705, -72.7411523)",870
3,"(43.4073065, -72.7410319)",870
4,"(43.4073065, -72.7408762)",870
5,"(43.4072551, -72.740671)",870
6,"(43.4072037, -72.7404728)",870
7,"(43.4071934, -72.7402746)",870
8,"(43.4072808, -72.7401401)",870
9,"(43.4073374, -72.739949)",870
10,"(43.4073837, -72.7396587)",870
11,"(43.4073682, -72.7393827)",820
12,"(43.407322, -72.7390571)",820
13,"(43.4073065, -72.7388376)",820
14,"(43.4073888, -72.7386041)",820
15,"(43.4074814, -72.7384129)",820
16,"(43.4074968, -72.7382289)",820
17,"(43.4074968, -72.7380449)",820
18,"(43.4074968, -72.7379033)",820
19,"(43.4075585, -72.7377476)",820
20,"(43.4076305, -72.7376839)",820
21,"(43.4077334, -72.7375989)",820
22,"(43.4077488, -72.7374078)",782
23,"(43.4078002, -72.7370893)",782
24,"(43.4078619, -72.7367212)",782
25,"(43.4079288, -72.7363885)",782
26,"(43.407975, -72.7361974)",782
27,"(43.4079648, -72.7360488)",782
28,"(43.4079082, -72.7359072)",782
29,"(43.4078568, -72.7357232)",782
30,"(43.4078619, -72.7354471)",782
31,"(43.4078876, -72.7350295)",747
32,"(43.4078516, -72.7347676)",747
33,"(43.4076511, -72.7343924)",747
34,"(43.4075277, -72.7340243)",747
35,"(43.4074248, -72.7335289)",747
36,"(43.4072158, -72.732938)",693
0,"(43.4076071, -72.733982)",747
1,"(43.4077396, -72.7338962)",747
2,"(43.4079149, -72.7337728)",747
3,"(43.4080591, -72.7336655)",747
4,"(43.4081161, -72.7336008)",747
5,"(43.4081488, -72.7335636)",747
6,"(43.4082189, -72.733408)",747
7,"(43.4082735, -72.7331183)",693
0,"(43.4072878, -72.7428141)",929
1,"(43.4073828, -72.7427627)",929
2,"(43.4075185, -72.7427487)",929
3,"(43.407678, -72.7427627)",929
4,"(43.4077831, -72.7428)",929
5,"(43.4078985, -72.7427674)",929
0,"(43.4070225, -72.74455)",962
1,"(43.4071419, -72.7440423)",962
2,"(43.4072844, -72.7439162)",962
3,"(43.4075592, -72.7437714)",962
4,"(43.4079901, -72.7435005)",929
5,"(43.4084651, -72.7431269)",897
6,"(43.4087399, -72.7426786)",897
7,"(43.408845, -72.7421789)",897
8,"(43.4088179, -72.7416419)",860
9,"(43.4089604, -72.7411282)",860
10,"(43.40951, -72.7402689)",860
11,"(43.4099374, -72.7394937)",826
12,"(43.4101715, -72.7388259)",826
13,"(43.4103954, -72.7378078)",826
14,"(43.4105379, -72.7367711)",767
15,"(43.4106329, -72.7358604)",767
16,"(43.4108806, -72.7346556)",733
17,"(43.4111189, -72.7334276)",733
18,"(43.4111316, -72.733362)",733
19,"(43.4111961, -72.7313305)",683
0,"(43.4072158, -72.732938)",693
1,"(43.4069998, -72.7315506)",693
2,"(43.4068661, -72.7298093)",640
3,"(43.4069484, -72.7283087)",587
4,"(43.4068044, -72.7270488)",552
5,"(43.4066502, -72.7261286)",552
6,"(43.4066604, -72.7239484)",517
0,"(43.4079631, -72.7330336)",693
1,"(43.4070742, -72.7234975)",517
0,"(43.408523, -72.7327458)",702
1,"(43.4086805, -72.7314838)",702
2,"(43.4086948, -72.7307434)",653
3,"(43.4085729, -72.7298352)",653
4,"(43.4080996, -72.7288184)",587
0,"(43.4078629, -72.7284926)",587
1,"(43.4075976, -72.7248894)",517
0,"(43.4072231, -72.7455953)",962
1,"(43.4073043, -72.7456727)",962
2,"(43.4073855, -72.7458274)",962
3,"(43.4074854, -72.7459477)",978
4,"(43.4076414, -72.7460594)",978
5,"(43.4078225, -72.7461711)",978
6,"(43.4079474, -72.746386)",978
7,"(43.408066, -72.7465664)",978
8,"(43.4081605, -72.7467311)",978
9,"(43.4084007, -72.7472247)",919
10,"(43.4085585, -72.7475702)",919
11,"(43.4086804, -72.7476985)",919
12,"(43.4088526, -72.7478022)",919
0,"(43.4076056, -72.7449495)",962
1,"(43.4077759, -72.7443633)",962
2,"(43.4081355, -72.744207)",962
3,"(43.4083815, -72.7444154)",912
4,"(43.408514, -72.7448322)",912
5,"(43.4087127, -72.7454054)",912
6,"(43.409025, -72.7458352)",919
7,"(43.4093417, -72.7462226)",919
8,"(43.4094698, -72.7463693)",919
9,"(43.4100281, -72.7467991)",919
10,"(43.4105201, -72.7469164)",885
11,"(43.4108398, -72.7468776)",885
12,"(43.4113289, -72.7469823)",885
13,"(43.4123561, -72.747117)",885
14,"(43.4127039, -72.7470197)",857
15,"(43.4134104, -72.7465933)",857
16,"(43.4140245, -72.7460845)",857
17,"(43.4141352, -72.7460234)",857
18,"(43.414277, -72.7459706)",857
19,"(43.4146002, -72.7459268)",830
20,"(43.4150155, -72.7458704)",830
21,"(43.4151374, -72.7458069)",804
22,"(43.4152068, -72.745725)",804
23,"(43.4153561, -72.7454885)",804
0,"(43.4093893, -72.7478496)",919
1,"(43.4096393, -72.7476027)",919
2,"(43.409998, -72.7469668)",919
0,"(43.4153561, -72.7454885)",804
1,"(43.415238, -72.7454218)",804
2,"(43.4150842, -72.7453371)",804
3,"(43.4149121, -72.7451495)",804
4,"(43.4147687, -72.7449027)",804
5,"(43.4147185, -72.7446855)",804
6,"(43.4147902, -72.7445769)",804
7,"(43.4148045, -72.7443499)",804
8,"(43.41474, -72.7441524)",804
9,"(43.4146468, -72.7440142)",804
10,"(43.4145535, -72.7438662)",827
11,"(43.414532, -72.7436786)",824
12,"(43.4145392, -72.7435108)",824
13,"(43.414575, -72.7432146)",824
14,"(43.4146969, -72.7428987)",780
15,"(43.4147113, -72.7425236)",780
16,"(43.4147973, -72.7422472)",780
17,"(43.4148906, -72.7420892)",780
18,"(43.4151057, -72.7418227)",780
19,"(43.415328, -72.741566)",777
20,"(43.4154212, -72.7412995)",777
21,"(43.4155718, -72.7409441)",777
22,"(43.4157009, -72.740796)",777
23,"(43.415959, -72.740569)",777
24,"(43.41621, -72.7403814)",777
25,"(43.4163892, -72.7403024)",777
26,"(43.4164394, -72.740184)",777
27,"(43.4164394, -72.7399866)",777
28,"(43.4163032, -72.7397496)",777
29,"(43.4161239, -72.7395226)",760
30,"(43.416002, -72.7392363)",760
31,"(43.415959, -72.7388612)",760
32,"(43.4159303, -72.7385946)",760
33,"(43.4159303, -72.7383084)",760
34,"(43.4159303, -72.7380221)",760
35,"(43.4158443, -72.7377259)",760
36,"(43.4157152, -72.7373903)",727
37,"(43.4154929, -72.7370744)",727
38,"(43.415328, -72.7367881)",727
39,"(43.4151917, -72.736255)",727
40,"(43.4150053, -72.7358602)",727
41,"(43.4148117, -72.7356232)",727
42,"(43.4146109, -72.7353863)",698
43,"(43.4146274, -72.7351067)",698
44,"(43.41452, -72.7346877)",708
45,"(43.4144349, -72.7344412)",708
46,"(43.4143946, -72.7341208)",708
47,"(43.4143901, -72.7339175)",708
48,"(43.4143313, -72.7337213)",708
49,"(43.4143051, -72.733634)",708
50,"(43.414144, -72.7333998)",708
51,"(43.4138933, -72.7329562)",668
52,"(43.4137491, -72.7326663)",668
53,"(43.4136695, -72.7325063)",668
54,"(43.4135397, -72.7322475)",668
55,"(43.4132666, -72.7317915)",668
56,"(43.4130698, -72.7314389)",668
57,"(43.4129676, -72.7312558)",668
58,"(43.4128951, -72.731126)",625
59,"(43.4126578, -72.7308056)",625
60,"(43.4123669, -72.7305714)",647
61,"(43.4119819, -72.7302325)",647
62,"(43.4119215, -72.730208)",647
63,"(43.4115835, -72.7300292)",647
64,"(43.4109031, -72.7297396)",647
65,"(43.410545, -72.7294869)",647
