,coordinates,elevation
5,"(38.8809684, -106.9634754)",2717
6,"(38.8813609, -106.9635398)",2729
7,"(38.8814653, -106.9637544)",2729
8,"(38.8814069, -106.9640923)",2729
9,"(38.8812899, -106.9643391)",2729
10,"(38.8810321, -106.9645196)",2717
11,"(38.8809152, -106.9645839)",2728
12,"(38.8808265, -106.9646878)",2728
13,"(38.8808347, -106.9648916)",2728
14,"(38.8810021, -106.9655854)",2728
0,"(38.882672, -106.9708519)",2737
1,"(38.8824446, -106.9704571)",2739
2,"(38.8824277, -106.9701038)",2739
3,"(38.8823468, -106.9698442)",2739
4,"(38.881983, -106.9697762)",2739
5,"(38.881722, -106.9695838)",2739
6,"(38.8816341, -106.9693788)",2739
7,"(38.8816087, -106.9690549)",2739
8,"(38.8820383, -106.9686003)",2741
9,"(38.8820469, -106.9684452)",2741
10,"(38.8820008, -106.9683179)",2741
11,"(38.8818901, -106.9681295)",2741
12,"(38.8817602, -106.9679998)",2741
13,"(38.8815628, -106.9679494)",2741
14,"(38.8812127, -106.967929)",2726
15,"(38.8810648, -106.9677329)",2726
16,"(38.8810705, -106.9675144)",2726
17,"(38.8810687, -106.9673407)",2726
18,"(38.8811044, -106.9671647)",2726
19,"(38.8811438, -106.9670266)",2726
20,"(38.881212, -106.9669532)",2726
21,"(38.8813347, -106.9668802)",2741
22,"(38.8814435, -106.9669014)",2741
23,"(38.8815313, -106.9669813)",2741
24,"(38.8817075, -106.9673378)",2741
25,"(38.8818498, -106.9673426)",2741
26,"(38.8819538, -106.9673048)",2741
27,"(38.8820907, -106.9671642)",2741
28,"(38.8822395, -106.9669931)",2741
29,"(38.8822689, -106.9667952)",2741
30,"(38.8822253, -106.9666512)",2744
0,"(38.9025044, -106.9400427)",3056
1,"(38.9025103, -106.9393731)",3035
2,"(38.9024691, -106.9387977)",3035
3,"(38.902395, -106.9384518)",3035
4,"(38.9024059, -106.9381659)",3035
5,"(38.9024774, -106.9379224)",3035
6,"(38.9026944, -106.9374211)",3007
7,"(38.9027795, -106.9372764)",3007
8,"(38.9029855, -106.9371246)",3007
9,"(38.9031915, -106.9370929)",3007
10,"(38.9034635, -106.9370011)",3007
11,"(38.9036063, -106.9369305)",3007
12,"(38.9040121, -106.9368207)",3007
0,"(38.8975155, -106.9632365)",2887
1,"(38.8975559, -106.9632825)",2887
2,"(38.8976084, -106.9632925)",2887
3,"(38.8976977, -106.9633474)",2887
4,"(38.8977599, -106.9634447)",2887
5,"(38.8978065, -106.9636294)",2887
6,"(38.8977968, -106.9637567)",2887
7,"(38.8977451, -106.9639051)",2887
8,"(38.8976569, -106.9641585)",2887
9,"(38.8975321, -106.9647851)",2852
10,"(38.8973673, -106.9650816)",2852
11,"(38.8971283, -106.9654486)",2852
12,"(38.8968674, -106.9657345)",2852
13,"(38.8963097, -106.9661228)",2852
14,"(38.8960775, -106.966184)",2852
0,"(38.9077742, -106.9530133)",3088
1,"(38.9075431, -106.9534775)",3088
2,"(38.907345, -106.9537895)",3088
3,"(38.9072227, -106.9539292)",3088
4,"(38.9069974, -106.954094)",3088
5,"(38.9066225, -106.9542687)",3093
6,"(38.9064225, -106.9543436)",3093
7,"(38.905968, -106.95445)",3066
8,"(38.9053737, -106.9544549)",3066
9,"(38.9042666, -106.95441)",3066
10,"(38.9033926, -106.9542403)",3001
11,"(38.903074, -106.9542103)",3001
12,"(38.9028837, -106.9541554)",3004
13,"(38.9026937, -106.9538602)",3004
0,"(38.8973587, -106.9472071)",3159
1,"(38.8974026, -106.9472847)",3159
2,"(38.8974576, -106.9474577)",3159
3,"(38.8974823, -106.9476342)",3159
4,"(38.8975592, -106.9479907)",3133
5,"(38.8976279, -106.9481495)",3133
6,"(38.8978229, -106.9485448)",3133
7,"(38.8980125, -106.9488307)",3097
8,"(38.8980674, -106.9488872)",3097
9,"(38.8983229, -106.9490425)",3097
10,"(38.8985042, -106.949272)",3097
11,"(38.8986415, -106.9495014)",3097
12,"(38.8988631, -106.9500572)",3066
13,"(38.8989272, -106.9502179)",3066
14,"(38.8990948, -106.9505391)",3066
15,"(38.8991387, -106.9506203)",3066
16,"(38.8994299, -106.9510556)",3066
0,"(38.8975155, -106.9632365)",2887
1,"(38.8974641, -106.9630539)",2887
2,"(38.8974421, -106.9629727)",2887
3,"(38.8973981, -106.9629091)",2887
4,"(38.8972718, -106.9628491)",2887
5,"(38.8972031, -106.9628668)",2887
6,"(38.8971536, -106.9629197)",2887
7,"(38.8969613, -106.9631951)",2887
8,"(38.8968778, -106.9633444)",2887
9,"(38.896835, -106.963421)",2887
10,"(38.8966372, -106.9639434)",2887
11,"(38.8964696, -106.9645963)",2852
12,"(38.8961949, -106.9650623)",2852
13,"(38.8960328, -106.9655705)",2852
14,"(38.8959971, -106.9657576)",2852
15,"(38.8959999, -106.9659553)",2852
16,"(38.8960775, -106.966184)",2852
0,"(38.8908927, -106.921469)",3096
1,"(38.8912574, -106.9216492)",3096
2,"(38.891725, -106.9220818)",3014
3,"(38.8922768, -106.9226586)",3014
4,"(38.8924451, -106.9227787)",3014
5,"(38.892721, -106.923019)",3053
6,"(38.8931185, -106.9234877)",3053
7,"(38.8935038, -106.9243301)",3053
8,"(38.8939612, -106.9244488)",3034
9,"(38.8944319, -106.9245675)",3034
10,"(38.8948189, -106.924607)",3034
11,"(38.895052, -106.9246692)",3034
12,"(38.8955534, -106.9249404)",3034
13,"(38.8957997, -106.9252173)",3040
14,"(38.8959316, -106.9255507)",3026
15,"(38.8959635, -106.9257647)",3026
16,"(38.8961888, -106.9262139)",3026
17,"(38.8963364, -106.9263637)",3026
18,"(38.8967405, -106.9264485)",3026
19,"(38.8970552, -106.9264535)",3026
20,"(38.8973271, -106.9266133)",3026
21,"(38.897432, -106.9266332)",3026
22,"(38.8978438, -106.9265783)",3026
23,"(38.8982412, -106.9264915)",2962
0,"(38.8959506, -106.9404826)",3137
1,"(38.8966203, -106.9400433)",3137
2,"(38.8970205, -106.9398686)",3137
3,"(38.8977363, -106.9397678)",3137
4,"(38.8978225, -106.9397559)",3137
0,"(38.9042698, -106.9368674)",2950
1,"(38.9044207, -106.9366296)",2950
2,"(38.9046074, -106.9362448)",2950
3,"(38.9047206, -106.935934)",2950
0,"(38.8936884, -106.9462978)",3265
1,"(38.8937699, -106.9463494)",3182
2,"(38.8938358, -106.9463812)",3182
3,"(38.894171, -106.9465894)",3182
4,"(38.8943001, -106.9466812)",3182
5,"(38.8943688, -106.9467377)",3182
6,"(38.8944347, -106.9468048)",3182
7,"(38.8946555, -106.9470581)",3182
8,"(38.8948715, -106.947306)",3182
9,"(38.894921, -106.947366)",3182
10,"(38.8951955, -106.9477437)",3182
11,"(38.8953688, -106.9480966)",3161
12,"(38.8955144, -106.9484531)",3161
13,"(38.8958935, -106.9492897)",3133
14,"(38.896061, -106.9496179)",3133
15,"(38.8961544, -106.9497662)",3133
16,"(38.8964237, -106.9501015)",3094
17,"(38.8965178, -106.9501006)",3094
0,"(38.9000623, -106.9414178)",3085
1,"(38.9006491, -106.9414976)",3085
2,"(38.9014222, -106.9415025)",3085
3,"(38.9015154, -106.9414377)",3085
4,"(38.9018262, -106.9413778)",3085
5,"(38.9019194, -106.9413129)",3085
6,"(38.9020554, -106.9411282)",3085
7,"(38.9022768, -106.9405092)",3056
8,"(38.9025044, -106.9400427)",3056
0,"(38.9020348, -106.9348889)",3028
1,"(38.9024647, -106.9344316)",3028
2,"(38.9028447, -106.9339021)",3028
3,"(38.90334, -106.9333101)",2976
4,"(38.9035325, -106.9330493)",2976
5,"(38.9037687, -106.9326046)",2976
6,"(38.9043071, -106.9317575)",2902
7,"(38.9047191, -106.9312562)",2902
8,"(38.9050103, -106.9308327)",2868
9,"(38.9054632, -106.9302323)",2868
10,"(38.9056846, -106.9299777)",2868
11,"(38.9062051, -106.9294436)",2868
12,"(38.9063527, -106.9292689)",2817
13,"(38.9065592, -106.9289671)",2786
0,"(38.89865, -106.954584)",3014
1,"(38.8988742, -106.9548669)",3014
2,"(38.8990198, -106.9551069)",3014
3,"(38.8991461, -106.955347)",3014
4,"(38.8993439, -106.9556611)",3014
5,"(38.8995445, -106.9560705)",3014
6,"(38.8995966, -106.9561447)",3014
7,"(38.8998219, -106.9563953)",2990
8,"(38.9002999, -106.956833)",2971
9,"(38.9008036, -106.9575138)",2971
0,"(38.8979748, -106.9321439)",3084
1,"(38.897882, -106.9319364)",3098
2,"(38.8977848, -106.9317268)",3098
3,"(38.8977499, -106.931612)",3098
4,"(38.8977421, -106.9313624)",3098
5,"(38.8976528, -106.9307384)",3073
6,"(38.8974235, -106.9303491)",3073
7,"(38.8973303, -106.9301244)",3073
8,"(38.8972215, -106.92979)",3073
9,"(38.8971671, -106.9294256)",3073
10,"(38.8971671, -106.9293008)",3073
11,"(38.8972099, -106.9287866)",3057
12,"(38.8973264, -106.9282875)",3057
13,"(38.8974119, -106.9280628)",3057
14,"(38.8975751, -106.9277234)",3057
15,"(38.8977693, -106.9274389)",3057
16,"(38.8982412, -106.9264915)",2962
17,"(38.8983291, -106.9263644)",2962
18,"(38.898439, -106.9262656)",2962
19,"(38.8985763, -106.926202)",2962
20,"(38.898873, -106.9261879)",2962
21,"(38.8991532, -106.9261314)",2962
22,"(38.8996092, -106.9261526)",2962
23,"(38.9000322, -106.9262373)",2923
24,"(38.9005542, -106.9265126)",2923
25,"(38.9009195, -106.9265304)",2923
26,"(38.9013837, -106.9265762)",2923
27,"(38.9018554, -106.9266755)",2923
28,"(38.9022982, -106.9268253)",2885
29,"(38.9025935, -106.92701)",2885
30,"(38.9027527, -106.9271747)",2889
31,"(38.9028809, -106.9273793)",2889
32,"(38.9030363, -106.927574)",2889
33,"(38.903114, -106.9276589)",2889
34,"(38.9032111, -106.9277188)",2889
35,"(38.9035025, -106.9278436)",2889
36,"(38.9038121, -106.9279134)",2889
37,"(38.904225, -106.9280083)",2820
38,"(38.9045241, -106.9280532)",2820
39,"(38.9049242, -106.9280083)",2820
40,"(38.9052311, -106.9278486)",2820
41,"(38.9055872, -106.9277576)",2820
0,"(38.8953881, -106.9604083)",2975
1,"(38.8954905, -106.9604317)",2950
2,"(38.8956731, -106.9605465)",2950
3,"(38.8957469, -106.9606314)",2950
4,"(38.8958129, -106.9607312)",2950
5,"(38.8958596, -106.960851)",2943
6,"(38.8959256, -106.9612354)",2943
7,"(38.8959373, -106.9613701)",2943
8,"(38.8959412, -106.9618993)",2943
9,"(38.8959683, -106.9621588)",2943
10,"(38.8959683, -106.9628477)",2887
11,"(38.8959528, -106.9631322)",2887
12,"(38.8959489, -106.9642404)",2887
13,"(38.895879, -106.9648194)",2852
14,"(38.8958363, -106.965084)",2852
15,"(38.8957741, -106.9653386)",2849
16,"(38.89568, -106.9659646)",2849
17,"(38.8956101, -106.9662242)",2849
18,"(38.8955188, -106.9663041)",2849
19,"(38.895362, -106.9662536)",2849
0,"(38.8979402, -106.9428002)",3127
1,"(38.8979938, -106.9428544)",3127
2,"(38.8980598, -106.9428756)",3127
3,"(38.8982081, -106.9428791)",3127
4,"(38.8983427, -106.9428474)",3127
5,"(38.8984718, -106.9427874)",3127
6,"(38.8985899, -106.942685)",3127
7,"(38.8987108, -106.9425332)",3127
8,"(38.898752, -106.9424626)",3127
9,"(38.8988097, -106.9424062)",3127
10,"(38.8993124, -106.9419367)",3127
11,"(38.8995541, -106.9417285)",3127
12,"(38.8997519, -106.9416226)",3111
13,"(38.9000623, -106.9414178)",3085
14,"(38.9002464, -106.9412767)",3085
15,"(38.9005403, -106.9410225)",3085
16,"(38.90076, -106.9408813)",3085
17,"(38.9011171, -106.9407013)",3085
18,"(38.9013726, -106.9405072)",3085
19,"(38.9018423, -106.9403307)",3085
20,"(38.9020648, -106.9402177)",3085
21,"(38.9025044, -106.9400427)",3056
22,"(38.9026253, -106.9399545)",3056
23,"(38.9031005, -106.9397215)",3056
24,"(38.903496, -106.9394144)",3035
25,"(38.9039712, -106.9389556)",3035
26,"(38.9040701, -106.938825)",3035
27,"(38.9044821, -106.9383449)",2995
28,"(38.9046579, -106.938179)",2995
29,"(38.9048475, -106.9380131)",2995
30,"(38.9050617, -106.9378508)",2995
31,"(38.9054463, -106.9376213)",2995
32,"(38.9055039, -106.9375613)",2995
33,"(38.9055973, -106.9374237)",2950
34,"(38.9056923, -106.9371384)",2950
0,"(38.9079058, -106.9533709)",3088
1,"(38.9084092, -106.9537826)",3068
2,"(38.9088184, -106.954058)",3068
3,"(38.90917, -106.9543474)",3037
4,"(38.9093183, -106.9544498)",3037
5,"(38.9094557, -106.9545274)",3037
6,"(38.9098127, -106.9546721)",3037
7,"(38.9103675, -106.9550886)",3037
8,"(38.9104582, -106.9551028)",2982
9,"(38.9105323, -106.955131)",2982
10,"(38.9108344, -106.9552792)",2982
11,"(38.9111283, -106.9554628)",2982
12,"(38.911359, -106.9555757)",2982
13,"(38.9115046, -106.9556604)",2982
14,"(38.9119154, -106.9559632)",2982
15,"(38.911995, -106.9559702)",2982
16,"(38.9120692, -106.9559949)",2982
17,"(38.9121433, -106.9560408)",2982
18,"(38.9122065, -106.9560867)",2982
19,"(38.9122614, -106.9561432)",2982
20,"(38.9126312, -106.9563016)",2941
21,"(38.9131366, -106.9564093)",2941
0,"(38.8979748, -106.9321439)",3084
1,"(38.898098, -106.9326159)",3084
2,"(38.898134, -106.9328134)",3084
3,"(38.8981729, -106.9329544)",3084
4,"(38.8984643, -106.9335235)",3061
5,"(38.8988322, -106.934028)",3061
6,"(38.8991057, -106.9346093)",3061
7,"(38.8993504, -106.9348439)",3061
8,"(38.899634, -106.9350286)",3061
9,"(38.9000877, -106.9354508)",3046
10,"(38.9006635, -106.9353581)",3028
11,"(38.9009044, -106.9353231)",3028
12,"(38.9012734, -106.9351784)",3028
13,"(38.9014754, -106.9350186)",3028
14,"(38.9017901, -106.9348988)",3028
15,"(38.9020348, -106.9348889)",3028
16,"(38.9022368, -106.9349188)",3028
17,"(38.9024551, -106.9350679)",3028
0,"(38.9113027, -106.9511289)",3016
1,"(38.9115319, -106.951043)",3016
2,"(38.9116912, -106.95093)",3016
3,"(38.9118779, -106.9507218)",3016
4,"(38.9119191, -106.9506547)",3016
5,"(38.9119768, -106.9506123)",3016
6,"(38.9121086, -106.9505417)",3016
7,"(38.91218, -106.9505135)",3016
8,"(38.9122515, -106.9505135)",3016
9,"(38.9123311, -106.9505241)",3016
10,"(38.9127348, -106.9506265)",2950
11,"(38.9128035, -106.9506159)",2950
12,"(38.9128694, -106.9505947)",2950
13,"(38.9129381, -106.9505876)",2950
14,"(38.9130095, -106.9505664)",2950
15,"(38.9131468, -106.9505064)",2950
16,"(38.9132869, -106.9504817)",2950
17,"(38.9134929, -106.9504253)",2950
18,"(38.9136384, -106.9503935)",2950
19,"(38.913784, -106.950337)",2950
20,"(38.9138499, -106.9502982)",2950
21,"(38.9139131, -106.9502382)",2950
22,"(38.9140147, -106.9501005)",2950
23,"(38.9141081, -106.9499558)",2946
24,"(38.9143205, -106.9494638)",2946
0,"(38.8979748, -106.9321439)",3084
1,"(38.8981825, -106.9317806)",3084
2,"(38.8981864, -106.9316559)",3084
3,"(38.8981475, -106.9312815)",3084
4,"(38.8981669, -106.9311567)",3071
5,"(38.8982369, -106.9309171)",3071
6,"(38.8982874, -106.9308122)",3071
7,"(38.8984816, -106.9305277)",3071
8,"(38.8990371, -106.9300335)",3071
9,"(38.8991848, -106.9298588)",3071
10,"(38.8992469, -106.929759)",3071
11,"(38.8993518, -106.9295493)",3071
12,"(38.8996004, -106.929155)",3013
13,"(38.8997714, -106.9288405)",3013
14,"(38.8999462, -106.9282415)",3013
15,"(38.9000394, -106.9280119)",2953
16,"(38.9002181, -106.9276924)",2953
17,"(38.9003774, -106.9275426)",2953
18,"(38.9005988, -106.9271932)",2953
19,"(38.9009195, -106.9265304)",2923
0,"(38.9079271, -106.9517816)",3094
1,"(38.9081973, -106.9516008)",3094
2,"(38.9082905, -106.9515559)",3094
3,"(38.9084731, -106.951481)",3072
4,"(38.9085702, -106.9514561)",3072
5,"(38.9086673, -106.9514411)",3072
6,"(38.9087683, -106.9514411)",3072
7,"(38.9088693, -106.951466)",3072
8,"(38.9091451, -106.9515858)",3072
9,"(38.9092422, -106.9516008)",3072
10,"(38.9094442, -106.9515759)",3072
11,"(38.9095413, -106.9515409)",3072
12,"(38.9097199, -106.9514161)",3072
13,"(38.9098015, -106.9513462)",3072
14,"(38.9101899, -106.9509469)",3072
15,"(38.9102715, -106.950887)",3072
16,"(38.9103647, -106.9508521)",3072
17,"(38.9104657, -106.9508321)",3016
18,"(38.9106677, -106.9508271)",3016
19,"(38.9107726, -106.9508321)",3016
20,"(38.9109707, -106.950892)",3016
21,"(38.9113027, -106.9511289)",3016
22,"(38.9117475, -106.9515609)",3016
23,"(38.9120582, -106.9520601)",3016
24,"(38.9123457, -106.9532032)",3009
25,"(38.9125265, -106.9540952)",2950
26,"(38.9128351, -106.9549753)",2940
27,"(38.9132273, -106.9555194)",2940
28,"(38.9136468, -106.9560135)",2940
29,"(38.9137216, -106.9562802)",2941
0,"(38.8947131, -106.9414507)",3213
1,"(38.8954781, -106.9409203)",3213
2,"(38.8959506, -106.9404826)",3137
3,"(38.8965165, -106.9397061)",3137
4,"(38.8970849, -106.9387774)",3142
0,"(38.8988322, -106.934028)",3061
1,"(38.8990547, -106.9339944)",3061
2,"(38.8991682, -106.9339606)",3061
3,"(38.8995635, -106.9339233)",3061
4,"(38.9000413, -106.9338431)",3028
5,"(38.9002239, -106.9337183)",3028
6,"(38.900457, -106.9334737)",3028
7,"(38.9007444, -106.9327699)",3015
8,"(38.9008765, -106.9325752)",3015
9,"(38.9009697, -106.9325103)",3015
10,"(38.9012456, -106.9324204)",3015
11,"(38.9018982, -106.9323805)",3015
12,"(38.9022477, -106.9322912)",2976
0,"(38.8894664, -106.9420704)",3442
1,"(38.8896142, -106.9420649)",3349
2,"(38.8900153, -106.9419519)",3349
3,"(38.8901582, -106.9419378)",3349
4,"(38.8910263, -106.9419237)",3349
5,"(38.8914659, -106.9418743)",3349
6,"(38.8918835, -106.9417825)",3275
7,"(38.892312, -106.9417613)",3275
8,"(38.8926335, -106.9417013)",3275
0,"(38.9024551, -106.9350679)",3028
1,"(38.9025977, -106.9349981)",3028
2,"(38.9026774, -106.9349734)",3028
3,"(38.9028202, -106.9349451)",3028
4,"(38.9029054, -106.9349345)",3028
5,"(38.9034932, -106.9348851)",3028
6,"(38.9039961, -106.9347311)",3028
7,"(38.904369, -106.9345165)",2933
8,"(38.9044584, -106.9344616)",2933
9,"(38.9045477, -106.9343867)",2933
10,"(38.9046293, -106.9343118)",2933
11,"(38.9046992, -106.934227)",2933
12,"(38.9049012, -106.9339125)",2933
13,"(38.9051768, -106.9333972)",2933
0,"(38.898009, -106.9375396)",3085
1,"(38.8984402, -106.9375246)",3085
2,"(38.8990501, -106.9373)",3079
3,"(38.8998737, -106.9368358)",3079
4,"(38.900064, -106.936686)",3046
5,"(38.9005108, -106.9363815)",3046
6,"(38.900841, -106.936072)",3046
7,"(38.9012489, -106.935483)",3046
8,"(38.9014754, -106.9350186)",3028
0,"(38.8984816, -106.9305277)",3071
1,"(38.8984549, -106.9304073)",3071
2,"(38.8984316, -106.9300379)",3071
3,"(38.8984316, -106.9295487)",3071
4,"(38.898451, -106.9292891)",3071
5,"(38.8985054, -106.9290545)",3013
6,"(38.8989599, -106.9277417)",3013
7,"(38.8996092, -106.9261526)",2962
0,"(38.9015154, -106.9414377)",3085
1,"(38.9017601, -106.9416088)",3085
2,"(38.901837, -106.941623)",3085
3,"(38.9019057, -106.9416547)",3085
4,"(38.9019799, -106.94169)",3110
5,"(38.9020568, -106.9417218)",3110
6,"(38.9021227, -106.94175)",3093
7,"(38.9021886, -106.9417712)",3093
