name,id
Apache Arrow Gondola,14503870
Triple Chair #1,14505556
Lincoln Double Chair #2,14505588
Capitan Quad Chair #4,14505589
Triple Chair #5,257374956
Elk Quad Chair #8,257375332
Quad Chair #3,257375333
Apache Bowl Triple Chair #6,257375595
Triple Chair #7,257375596
